,bvp_peaks,bvp_kurtosis,bvp_max,bvp_perm_entropy,bvp_skewness,bvp_ptp,bvp_mean,bvp_min,bvp_sum,bvp_entropy,bvp_iqr,bvp_lineintegral,bvp_rms,bvp_n_sign_changes,bvp_energy,bvp_iqr_5_95,bvp_std,bvp_pct_95,bvp_pct_5,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy
0,-0.0007508978126020249 +/- 0.005114452281200312,-0.003852432255958216 +/- 0.002037804313983299,-0.020568070519098945 +/- 0.0017702176574242202,-0.007411034933072158 +/- 0.003411805042609649,0.00032647730982696686 +/- 0.002412400026367756,-0.015181194906953976 +/- 0.0018192140666999776,0.0002285341168788646 +/- 0.0009690383336373257,-0.006627489389487429 +/- 0.002090729695930178,0.0004897159647404448 +/- 0.0009262984628867993,0.0 +/- 0.0,-0.005321580150179572 +/- 0.003238714152776174,-0.0008814887365328428 +/- 0.0023499563712606115,-0.013189683317009482 +/- 0.001813051697932061,-0.010349330721514883 +/- 0.0036706562779269584,-0.011883774077701626 +/- 0.001539644286327325,-0.004995102840352606 +/- 0.0014457453363032637,-0.010545217107411043 +/- 0.0014676961666985919,-0.0027097616715638486 +/- 0.0019262161279791094,0.004472739144629456 +/- 0.0030766914045134443,0.03323539014038522 +/- 0.005280057688421555,0.04120143650016324 +/- 0.004320862750653808,0.008716944172380014 +/- 0.0021411038109134363
