,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_lineintegral,bvp_min,bvp_n_above_mean,bvp_n_below_mean,bvp_n_sign_changes,bvp_ptp,bvp_pct_5,bvp_kurtosis,bvp_max,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_perm_entropy,bvp_peaks,bvp_iqr,bvp_energy,bvp_svd_entropy
0,0.4014416315049226 +/- 0.007727668242804483,0.1459212376933896 +/- 0.006825364589902074,0.14518284106891705 +/- 0.006603390505787884,0.06831926863572436 +/- 0.00487228104773942,0.07605485232067515 +/- 0.0043437208165243305,0.0288677918424754 +/- 0.003954563050700247,-0.0009493670886075667 +/- 0.004400278380851418,-0.0009493670886075667 +/- 0.004400278380851418,0.011322081575246157 +/- 0.005085219743963697,0.016209563994374142 +/- 0.004539679378285878,0.01642053445850916 +/- 0.0021904948139483105,0.008509142053445874 +/- 0.0032675837286888732,0.0033403656821378467 +/- 0.0024675929760229038,0.004957805907173018 +/- 0.004182474301895928,-0.0015822784810126333 +/- 0.0009336088640894385,-0.0015822784810126333 +/- 0.0009336088640894385,0.0 +/- 0.0,0.021518987341772176 +/- 0.00362285425383718,0.027672292545710287 +/- 0.005854298389730323,0.0057313642756680935 +/- 0.003463208671517234,0.005133614627285543 +/- 0.005020131729275601,-0.0009142053445850729 +/- 0.0032348804500703164
