,accy_pct_95,accy_max,accx_max,accy_pct_5,accz_sum,accz_max,accz_mean,accy_iqr_5_95,accy_iqr,accy_n_below_mean,accx_svd_entropy,accx_peaks,accz_ptp,accx_iqr_5_95,accx_mean,accz_svd_entropy,accx_n_sign_changes,accz_energy,accy_lineintegral,accz_pct_5,accy_mean,accz_iqr_5_95,accx_perm_entropy,accz_kurtosis,accz_min,accx_lineintegral,accx_std,accx_energy,accz_perm_entropy,accz_rms,accy_sum,accz_peaks,accy_n_above_mean,accz_lineintegral,accx_ptp,accz_entropy,accz_std,accx_pct_95,accx_min,accy_skewness,accy_kurtosis,accx_sum,accy_peaks,accz_n_above_mean,accx_entropy,accx_iqr,accz_pct_95,accx_rms,accy_perm_entropy,accz_n_below_mean,accz_iqr,accx_skewness,accx_pct_5,accz_skewness,accy_entropy,accx_n_above_mean,accx_n_below_mean,accy_rms,accy_ptp,accy_energy,accy_svd_entropy,accx_kurtosis,accy_std,accz_n_sign_changes,accy_min,accy_n_sign_changes
0,0.013650359219979513 +/- 0.0028063798200226885,-0.014095107765993809 +/- 0.002189531303455341,0.0009237085186452609 +/- 0.000852544358151021,0.006055422511118735 +/- 0.0020643414083538164,0.002121108450222409 +/- 0.0013232350055294977,0.0007184399589463375 +/- 0.0012658227848101314,-0.0019158398905234075 +/- 0.0013442957717679476,0.005781731098186848 +/- 0.0019500513171399158,0.003831679781046904 +/- 0.001375282329267308,0.001915839890523474 +/- 0.0010399373351741728,0.001368457064659645 +/- 0.001134664656296725,0.0005131713992473808 +/- 0.000895398722429181,0.004652754019842653 +/- 0.000768044622669984,-0.000376325692781343 +/- 0.0008302881354438359,-0.0024974341430037293 +/- 0.0008525443581510112,0.0014710913445091344 +/- 0.0009437642301836209,-0.0013684570646595561 +/- 0.0014675067115653266,-0.002600068422853208 +/- 0.001698210557097618,0.003421142661649035 +/- 0.0014022512166896302,-0.004721176873075583 +/- 0.0014659107277200489,0.012008210742387993 +/- 0.0018388442901644331,0.0010263427984947503 +/- 0.0012523438397347448,0.008484433800889524 +/- 0.002591049774719345,0.0005131713992473919 +/- 0.0008688624768525809,0.0064659596305166375 +/- 0.001985736826675536,0.006192268217584696 +/- 0.0010974351647174514,-0.0005815942524802886 +/- 0.000667780406977177,0.0012658227848101778 +/- 0.0009437642301836371,0.01170030790283958 +/- 0.0021895313034553344,0.0011973999315771922 +/- 0.0007986737960950207,0.008655490933971976 +/- 0.0019173665780639051,-0.00013684570646592674 +/- 0.0011969110971287139,0.0007526513855628192 +/- 0.0009652231255330788,0.006671228190215572 +/- 0.0011973999315771414,-0.0013684570646595672 +/- 0.0016760107716614406,-0.0017105713308244509 +/- 0.0012891853357110254,-0.0008552856654121977 +/- 0.0008822303768886539,-0.004310639753677714 +/- 0.0013442957717679452,0.0009921313718782576 +/- 0.0017474639465100519,-0.002018474170372875 +/- 0.0013551352938993145,0.00017105713308248615 +/- 0.001226373474439622,-0.0005473828258638069 +/- 0.0010731705194223639,0.0006158056790968481 +/- 0.0011631885049606652,-0.0009237085186452165 +/- 0.00048503068350180573,-0.00044474854601432855 +/- 0.0006850832841088331,0.001368457064659634 +/- 0.0009306514203719054,-0.004173794047211732 +/- 0.0012124560483523132,0.0012658227848101667 +/- 0.0008387034329203775,-0.006602805336982531 +/- 0.0022279493883222623,-0.0006158056790967814 +/- 0.0009406587126149397,0.0018816284639069925 +/- 0.0007377303678702596,-0.0018132056106739403 +/- 0.0009560854336286213,0.009408142319534763 +/- 0.001547098057419781,-0.002429011289770755 +/- 0.0009850277146006084,0.0006158056790968481 +/- 0.0005255659081675533,-0.0005131713992473031 +/- 0.0008822303768886473,0.0009921313718782576 +/- 0.0005815942524803363,0.005473828258638414 +/- 0.002227686704905885,0.0006158056790968481 +/- 0.0012124560483523432,0.00567909681833737 +/- 0.001620625286668086,0.0027711255559357273 +/- 0.0011796742832409677,0.0014026684912761267 +/- 0.0010200514208604634,-0.003284296955182997 +/- 0.001361597587556108,0.0018816284639069814 +/- 0.0007052866277142632,0.003181662675333585 +/- 0.002438629269544528,0.004379062606910766 +/- 0.0015958814628382596
