,accy_perm_entropy,accz_min,accx_perm_entropy,accx_max,accx_sum,accx_n_sign_changes,accy_pct_95,accz_sum,accz_energy,accx_lineintegral,accz_perm_entropy,accy_mean,accx_skewness,accy_entropy,accy_kurtosis,accy_n_above_mean,accx_kurtosis,accz_n_below_mean,accz_iqr_5_95,accz_pct_5,accx_std,accx_pct_95,accx_iqr,accz_lineintegral,accy_skewness,accz_pct_95,accy_rms,accz_kurtosis,accz_ptp,accy_n_sign_changes,accy_iqr,accx_n_below_mean,accz_peaks,accz_std,accx_ptp,accz_mean,accz_iqr,accz_entropy,accx_entropy,accz_skewness,accy_ptp,accx_n_above_mean,accy_min,accz_n_sign_changes,accz_n_above_mean,accx_peaks,accx_mean,accz_max,accy_peaks,accy_max,accy_lineintegral,accy_n_below_mean,accx_energy,accz_svd_entropy,accy_svd_entropy,accy_std,accx_min,accz_rms,accx_rms,accy_iqr_5_95,accx_svd_entropy,accx_iqr_5_95,accy_energy,accy_sum,accx_pct_5,accy_pct_5
0,0.05453301402668487 +/- 0.0031696845219022947,0.013171399247348581 +/- 0.00298346394534696,0.09216558330482374 +/- 0.00408880223560141,-0.0009921313718782687 +/- 0.00028418145271700017,0.03068764967499139 +/- 0.0027070297991376446,0.0008552856654122087 +/- 0.0013447310302452024,0.08809442353746147 +/- 0.006988264870275561,0.05425932261375296 +/- 0.0026597046494118083,0.0006500171057132742 +/- 0.000494588857160497,0.00020526855969889014 +/- 0.0010731705194223903,0.012281902155319834 +/- 0.0013464706571436446,-0.00017105713308248615 +/- 0.0004119601292778732,0.0 +/- 0.0,0.0028737598357851057 +/- 0.0008947449080138022,0.00017105713308240844 +/- 0.00017105713308240841,0.0 +/- 0.0,0.0007184399589462376 +/- 0.00032274995320073205,0.001984262743756382 +/- 0.00047895997263086256,0.00013684570646592674 +/- 0.00122589619344297,-0.0028737598357851946 +/- 0.0027377692813879495,-4.4408920985006264e-17 +/- 0.0003421142661648835,-0.0010605542251112432 +/- 0.000786862812179268,0.012179267875470356 +/- 0.0020821244002330315,3.4211426616481686e-05 +/- 0.00010263427984944506,0.01662675333561405 +/- 0.0023563702165887955,-0.00047895997263089905 +/- 0.0005964966053425352,0.0 +/- 0.0,0.0 +/- 0.0,0.00037632569278132075 +/- 0.00018423417061697893,0.0057133082449537746 +/- 0.0014274817683903704,0.0 +/- 0.0,-0.0005473828258638735 +/- 0.0003488894638106625,0.01806363325350664 +/- 0.0008066935424257015,0.0024974341430037184 +/- 0.0012244632342232897,0.0632569278138898 +/- 0.004078053713908631,0.017824153267191178 +/- 0.001479026091085666,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0011289770783441066 +/- 0.0008525443581510228,0.012008210742387926 +/- 0.0007718449656297263,0.0 +/- 0.0,-0.002976394115634684 +/- 0.0020643414083538316,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007526513855628192 +/- 0.0008894970920287502,0.023058501539514154 +/- 0.000868188678785463,0.0310639753677728 +/- 0.0033232663549998963,0.012658227848101233 +/- 0.000991541344248332,0.036845706465959596 +/- 0.0036753009357349924,0.0011631885049606216 +/- 0.0005343995672874972,-0.0018474170372904998 +/- 0.0006704043086645883,-0.0034895655148820095 +/- 0.0007143555599665048,0.0733835100923708 +/- 0.0031956109634398372,0.00499486828600747 +/- 0.0010622083268053452,0.005268559698939412 +/- 0.001206650160010149,0.004515908313376615 +/- 0.0013054248394347517,0.0 +/- 0.0,0.0 +/- 0.0,0.06520697913102971 +/- 0.005967320180749973,0.01792678754704068 +/- 0.001948550238234434,0.0 +/- 0.0,-0.0007526513855628303 +/- 0.0004789599726308768,0.015360930550803908 +/- 0.0016439293570624505,0.011563462196373553 +/- 0.002422980665018908,0.006876496749914418 +/- 0.0002841814527169855
