,accy_pct_95,accy_max,accx_max,accy_pct_5,accz_sum,accz_max,accz_mean,accy_iqr_5_95,accy_iqr,accy_n_below_mean,accx_svd_entropy,accx_peaks,accz_ptp,accx_iqr_5_95,accx_mean,accz_svd_entropy,accx_n_sign_changes,accz_energy,accy_lineintegral,accz_pct_5,accy_mean,accz_iqr_5_95,accx_perm_entropy,accz_kurtosis,accz_min,accx_lineintegral,accx_std,accx_energy,accz_perm_entropy,accz_rms,accy_sum,accz_peaks,accy_n_above_mean,accz_lineintegral,accx_ptp,accz_entropy,accz_std,accx_pct_95,accx_min,accy_skewness,accy_kurtosis,accx_sum,accy_peaks,accz_n_above_mean,accx_entropy,accx_iqr,accz_pct_95,accx_rms,accy_perm_entropy,accz_n_below_mean,accz_iqr,accx_skewness,accx_pct_5,accz_skewness,accy_entropy,accx_n_above_mean,accx_n_below_mean,accy_rms,accy_ptp,accy_energy,accy_svd_entropy,accx_kurtosis,accy_std,accz_n_sign_changes,accy_min,accy_n_sign_changes
0,0.01529983792544567 +/- 0.002367842122236585,0.006645056726093968 +/- 0.0018120486041327433,-0.0013614262560778245 +/- 0.0011115998832727527,0.00074554294975685 +/- 0.0011233532221175645,-0.0013614262560778135 +/- 0.0013270333543247174,0.0011669367909238116 +/- 0.0012900971631852353,-0.0012641815235008402 +/- 0.0015096442168162098,0.007617504051863821 +/- 0.0014658566035131286,-0.00213938411669371 +/- 0.001205904391425508,0.0001944894651539464 +/- 0.0009746059240436091,-0.0015883306320907953 +/- 0.0011082866124653983,-0.001782820097244764 +/- 0.0005843681159584984,-0.00012965964343601976 +/- 0.0012145863205961331,0.0007131280388978367 +/- 0.0009372338602788218,-0.00012965964343601976 +/- 0.0007277129439430755,-0.0011669367909238448 +/- 0.0017041736697691898,0.0014586709886547644 +/- 0.0009081961572850768,0.004505672609400291 +/- 0.0007455429497568755,0.0022366288492706387 +/- 0.0007455429497568779,0.0011345218800647872 +/- 0.0013847655989169406,0.00029173419773091956 +/- 0.002334998828324416,0.0017828200972447084 +/- 0.0009858610259802444,0.00405186385737435 +/- 0.00113452188006483,-3.241491085903547e-05 +/- 0.0006055605086635067,0.006223662884927028 +/- 0.00261658814529797,0.0025607779578605714 +/- 0.0011363726510831688,-0.0003565640194489794 +/- 0.0009333017859894873,-0.0023338735818476787 +/- 0.0013190917309157937,0.005737439222042095 +/- 0.0010048622366288459,-0.003630470016207488 +/- 0.0006611370520055308,0.006061588330632061 +/- 0.002236628849270676,0.0014262560777957623 +/- 0.0008959659618207474,0.0012317666126417826 +/- 0.0008912626959395373,0.0005834683954618724 +/- 0.0007219143420200922,-0.0034683954619125212 +/- 0.0005623776846968313,0.003306320907617477 +/- 0.0006768432096538444,0.0021069692058346633 +/- 0.0006682505065830968,-0.0010372771474878694 +/- 0.000867363900178895,0.0022690437601296186 +/- 0.0008071247713444939,-0.001847649918962746 +/- 0.0008582302946433542,0.00048622366288489924 +/- 0.0006360264787795348,-0.004213938411669405 +/- 0.0007532544595541224,-0.002204213938411692 +/- 0.0007913488243587558,-0.0006807131280389233 +/- 0.0003384216048269222,0.0007131280388978367 +/- 0.0006116033148821215,0.00035656401944891283 +/- 0.0007313137227020045,-0.005575364667747185 +/- 0.0010022447217983954,-0.00499189627228529 +/- 0.0015217756362146688,0.001393841166936749 +/- 0.0017458973107935345,-0.00042139384116697266 +/- 0.00038490574026053365,0.0009400324149108185 +/- 0.0006868596466909876,0.0011021069692057962 +/- 0.0007698114805211,0.007098865478119909 +/- 0.0013082940726489942,-0.00042139384116697266 +/- 0.0003257658224026098,-0.0002917341977309973 +/- 0.0008508528199939522,0.0016207455429497308 +/- 0.0006318829396958984,0.001329011345218778 +/- 0.0005510534846029442,0.0016207455429497308 +/- 0.0006952223853979758,-0.0012641815235008291 +/- 0.0010891602992811414,0.0011993517017827916 +/- 0.0009837271251535598,-0.0010372771474878694 +/- 0.000830226805501833,0.0008103727714748321 +/- 0.0005276765185121651,0.0012641815235007736 +/- 0.001127088405232664,-0.001426256077795829 +/- 0.001096371768252053,-0.000875202593192892 +/- 0.001506857607671863,0.013322528363046959 +/- 0.0013478523751242514
