,accy_perm_entropy,accz_min,accx_perm_entropy,accx_max,accx_sum,accx_n_sign_changes,accy_pct_95,accz_sum,accz_energy,accx_lineintegral,accz_perm_entropy,accy_mean,accx_skewness,accy_entropy,accy_kurtosis,accy_n_above_mean,accx_kurtosis,accz_n_below_mean,accz_iqr_5_95,accz_pct_5,accx_std,accx_pct_95,accx_iqr,accz_lineintegral,accy_skewness,accz_pct_95,accy_rms,accz_kurtosis,accz_ptp,accy_n_sign_changes,accy_iqr,accx_n_below_mean,accz_peaks,accz_std,accx_ptp,accz_mean,accz_iqr,accz_entropy,accx_entropy,accz_skewness,accy_ptp,accx_n_above_mean,accy_min,accz_n_sign_changes,accz_n_above_mean,accx_peaks,accx_mean,accz_max,accy_peaks,accy_max,accy_lineintegral,accy_n_below_mean,accx_energy,accz_svd_entropy,accy_svd_entropy,accy_std,accx_min,accz_rms,accx_rms,accy_iqr_5_95,accx_svd_entropy,accx_iqr_5_95,accy_energy,accy_sum,accx_pct_5,accy_pct_5
0,0.031572123176661304 +/- 0.002076579238644646,0.015948136142625646 +/- 0.00131110200428894,0.0002917341977309862 +/- 0.0006226701041263656,0.0004862236628849437 +/- 0.00036240972082654527,-0.004991896272285201 +/- 0.001369122339185939,-0.004927066450567197 +/- 0.0010229973314787267,0.12816855753646683 +/- 0.009469593328498003,0.003079416531604584 +/- 0.0008965521352310645,-0.01225283630470012 +/- 0.0006921930795482329,0.12275526742301464 +/- 0.004072040525863227,0.009270664505672665 +/- 0.0016979968692004885,0.013808752025931969 +/- 0.0020613436752784133,0.0010372771474878694 +/- 0.000538516944111383,0.0 +/- 0.0,0.000259319286871984 +/- 0.0005186385737439056,-0.0015559157212317264 +/- 0.0009593937495590857,-0.0006482982171798546 +/- 0.0002510848198513837,0.0022366288492707055 +/- 0.0005510534846028997,0.0 +/- 0.0,0.022074554294975735 +/- 0.0016557008478602527,0.0 +/- 0.0,0.003209076175040582 +/- 0.0007455429497568871,0.0 +/- 0.0,0.0 +/- 0.0,0.013970826580226959 +/- 0.002181453660731424,0.0032414910858995726 +/- 0.0011040120820697875,9.724473257702871e-05 +/- 0.0005032147389387413,-3.241491085899106e-05 +/- 9.724473257697318e-05,0.031604538087520305 +/- 0.002524411989943269,-0.00408427876823334 +/- 0.0022042139384116665,0.00012965964343600867 +/- 0.00015879998332471372,0.0 +/- 0.0,-0.00230145867098861 +/- 0.0023078414925546205,0.0023014586709886988 +/- 0.0006226701041263737,0.03014586709886552 +/- 0.0024343576473930244,0.05539708265802275 +/- 0.0037980815390256293,0.026871961102107024 +/- 0.0025169087673003756,0.00016207455429501083 +/- 0.00016207455429501083,0.0 +/- 0.0,0.0023662884927066917 +/- 0.0006650983639767823,0.0956888168557537 +/- 0.0023094344415632998,0.006482982171799068 +/- 0.0010553530370242992,-0.004051863857374338 +/- 0.0015629903988643322,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006904376012966018 +/- 0.0009058793265790616,-0.00959481361426252 +/- 0.0007560391435779733,0.0 +/- 0.0,0.017082658022690468 +/- 0.0012219174602898643,-0.00032414910858992175 +/- 0.001084810407175449,0.0011993517017828692 +/- 0.00035656401944896633,0.02862236628849274 +/- 0.0022272134050310474,-0.011442463533225256 +/- 0.0012558425042340886,0.00340356564019455 +/- 0.0010276089130727558,-0.0050891410048621855 +/- 0.0010458519160390194,0.016110210696920636 +/- 0.0012806966784530598,0.031377633711507334 +/- 0.002124598976748644,0.001491085899513811 +/- 0.0007277129439430607,0.12914100486223665 +/- 0.004346983368360509,0.001782820097244764 +/- 0.0010578391489193281,0.008038897893030838 +/- 0.001102106969205817,-0.0009724473257697985 +/- 0.0009168321311980996,0.0010048622366288674 +/- 0.000305801657441062,0.0027228525121556157 +/- 0.0012232066297642292,-0.003922204213938363 +/- 0.0006226701041263564
