,accx_mean,accz_energy,accy_perm_entropy,accx_n_below_mean,accz_perm_entropy,accx_sum,accy_energy,accx_pct_5,accx_lineintegral,accy_peaks,accz_min,accx_n_above_mean,accx_svd_entropy,accy_pct_95,accz_peaks,accx_energy,accz_rms,accz_mean,accz_sum,accz_n_sign_changes,accz_ptp,accx_pct_95,accz_iqr_5_95,accz_std,accx_peaks,accz_max,accy_min,accz_iqr,accy_rms,accy_pct_5,accx_max,accz_n_above_mean,accy_iqr,accx_n_sign_changes,accy_entropy,accz_entropy,accy_ptp,accy_n_above_mean,accz_skewness,accy_kurtosis,accy_max,accz_pct_95,accx_kurtosis,accz_lineintegral,accy_svd_entropy,accx_ptp,accy_mean,accy_sum,accz_n_below_mean,accx_std,accx_perm_entropy,accx_min,accy_std,accy_n_sign_changes,accx_entropy,accx_rms,accx_iqr,accz_pct_5,accy_lineintegral,accy_iqr_5_95,accy_n_below_mean,accz_kurtosis,accy_skewness,accx_iqr_5_95,accx_skewness,accz_svd_entropy
0,0.3314534321624234 +/- 0.00831459677657807,0.4367064131485659 +/- 0.006391086218246265,0.16928778601353528 +/- 0.006429322581063251,0.05323880116016755 +/- 0.002680067403969302,0.03905897518530453 +/- 0.004582113461083119,0.06757976152110859 +/- 0.005683363071304501,0.17263938124395745 +/- 0.0031675922043697038,0.025136964228166248 +/- 0.0022327435482679603,0.009732516919110524 +/- 0.0017342731610794282,0.045536577505639664 +/- 0.003991582035581486,0.015565581695133734 +/- 0.001693368308787597,0.021205285207863335 +/- 0.0029844245962720602,0.020850789558491744 +/- 0.0021184116570473377,0.03416048984853368 +/- 0.003229126664486065,0.033451498549790515 +/- 0.002512043218808252,0.10757331614566548 +/- 0.0077489390562090294,-0.006767644215275548 +/- 0.0011796974036560241,0.008830164357073789 +/- 0.0012161110063882068,0.008830164357073789 +/- 0.0012161110063882068,0.010957138253303234 +/- 0.003080997332315077,0.005800837898807598 +/- 0.001655846932473763,0.00038672252658715766 +/- 0.00045117628101838236,0.004930712213986455 +/- 0.0015119180284550169,0.05530132130196582 +/- 0.002074570021196384,0.008991298743151766 +/- 0.001658666997416382,0.0005800837898807476 +/- 0.0008378988076055477,0.003383822107637757 +/- 0.0010011101880121936,0.007057686110215922 +/- 0.0012182441618714631,0.006993232355784707 +/- 0.001618097352321388,0.033387044795359325 +/- 0.003758820061056617,0.015372220431840144 +/- 0.0033430628396367,0.0021592007734450246 +/- 0.000840991836977118,0.00444730905575248 +/- 0.0010765899509178176,-0.00035449564937158897 +/- 0.00036602696395746055,-0.0010957138253303357 +/- 0.0011182308458200128,0.002126973896229434 +/- 0.0015401615398451317,0.0003222687721559536 +/- 0.0006282174891916685,-9.668063164680607e-05 +/- 0.0002516999573285966,0.001353528843055085 +/- 0.0008623324627946997,-0.000418949403802793 +/- 0.00014768210425249309,0.0007412181759587245 +/- 0.0007633077204207025,0.0009345794392523032 +/- 0.0005845426086760316,-0.000161134386077999 +/- 0.0004614186614010938,0.002900418949403805 +/- 0.0009880573455852966,0.0024814695456010115 +/- 0.002118411657047357,0.0025459233000321934 +/- 0.0011570301689343423,0.0002578150177247274 +/- 0.0003470940900505725,0.0002578150177247274 +/- 0.0003470940900505725,-0.0016757976152111053 +/- 0.0009317971185820653,0.020012890750886237 +/- 0.001664916706811409,0.00241701579116983 +/- 0.0027731972179395317,-0.0012246213341927437 +/- 0.0012296992606083586,0.014985497905252953 +/- 0.002404090480381342,-0.0015468901063487085 +/- 0.0005353930946128182,0.004543989687399275 +/- 0.0009278878536183027,0.011827263938124366 +/- 0.001788809421382924,0.008991298743151776 +/- 0.0011018576214810727,-0.003673864002578153 +/- 0.0012987071659432867,0.0007412181759587245 +/- 0.0024587650093731753,0.0017724782468578671 +/- 0.0007097233498403105,0.0 +/- 0.0,-2.2204460492503132e-17 +/- 0.0005196427810698311,0.0018047051240734579 +/- 0.0012498046683638644,0.0077344505317434534 +/- 0.001239792720700714,-0.003029326458266213 +/- 0.0012580870960968839,0.0031904608443441783 +/- 0.0020148886925350357
