,accx_mean,accz_energy,accy_perm_entropy,accx_n_below_mean,accz_perm_entropy,accx_sum,accy_energy,accx_pct_5,accx_lineintegral,accy_peaks,accz_min,accx_n_above_mean,accx_svd_entropy,accy_pct_95,accz_peaks,accx_energy,accz_rms,accz_mean,accz_sum,accz_n_sign_changes,accz_ptp,accx_pct_95,accz_iqr_5_95,accz_std,accx_peaks,accz_max,accy_min,accz_iqr,accy_rms,accy_pct_5,accx_max,accz_n_above_mean,accy_iqr,accx_n_sign_changes,accy_entropy,accz_entropy,accy_ptp,accy_n_above_mean,accz_skewness,accy_kurtosis,accy_max,accz_pct_95,accx_kurtosis,accz_lineintegral,accy_svd_entropy,accx_ptp,accy_mean,accy_sum,accz_n_below_mean,accx_std,accx_perm_entropy,accx_min,accy_std,accy_n_sign_changes,accx_entropy,accx_rms,accx_iqr,accz_pct_5,accy_lineintegral,accy_iqr_5_95,accy_n_below_mean,accz_kurtosis,accy_skewness,accx_iqr_5_95,accx_skewness,accz_svd_entropy
0,0.30716811314689807 +/- 0.008947588550621376,0.43359048537447764 +/- 0.008203273548585669,0.27643844423015096 +/- 0.003915767877297577,0.015943426550948214 +/- 0.0039215686274509665,0.10395371263259397 +/- 0.004230815399234423,0.15255544840887172 +/- 0.0039057281077683236,0.09434265509482477 +/- 0.0036881656663253076,0.008453873352619701 +/- 0.0019342573299042719,0.09646415943426548 +/- 0.005573903960122815,0.024686595949855318 +/- 0.004655446349143461,0.0105110896817743 +/- 0.0035968265611990955,0.02799742847958849 +/- 0.004005638327131866,0.005432336869173859 +/- 0.0041024868773014995,0.07868852459016387 +/- 0.004207796379801627,0.025329476052716116 +/- 0.003239375811596053,0.1793956927033108 +/- 0.004648005359967712,0.13394406943105105 +/- 0.005153176287456854,0.00623593699774988 +/- 0.0014603428725940887,0.00623593699774988 +/- 0.0014603428725940887,0.007328833172613259 +/- 0.0011300800920120045,0.011539697846351605 +/- 0.004221647328046419,-0.004243008678881411 +/- 0.0013159427509134613,-0.008550305368048905 +/- 0.0022601601840240406,0.039183542269366725 +/- 0.003335705318309935,0.012696882031501067 +/- 0.002237416721992294,0.0004500160720025015 +/- 0.00025715204114429844,0.005303760848601691 +/- 0.0026671777600654266,-0.0014464802314368864 +/- 0.0020086788556693117,0.08447444551591124 +/- 0.004138470444083857,-0.009611057537769275 +/- 0.0026407038763794134,0.02809386049501762 +/- 0.003012632469009319,-0.0012536162005786443 +/- 0.0013595812267795887,0.01494696239151393 +/- 0.0008289165514772011,0.000321440051430355 +/- 0.0004312570834136294,-0.00048216007714563247 +/- 0.0004372057379857284,0.0014464802314367864 +/- 0.001509399791947784,0.0007393121182898921 +/- 0.002331493128355978,-3.214400514307547e-05 +/- 0.00039236758649093526,-0.00118932819029256 +/- 0.0008264198092049099,6.428801028606213e-05 +/- 0.00012857602057212426,0.00022500803600122854 +/- 0.00020582205841953086,0.00012857602057212426 +/- 0.0005604498802366428,0.0002571520411442485 +/- 0.00012857602057212426,0.007971713275474069 +/- 0.0018115079143176355,0.04535519125683055 +/- 0.0021584406254194274,0.00765027322404368 +/- 0.002447170210308465,0.0017036322725811127 +/- 0.001278103204890457,0.0017036322725811127 +/- 0.001278103204890457,0.005914496946319481 +/- 0.0014814167305436025,-0.007553841208614642 +/- 0.0018975856178907635,0.01227900996464154 +/- 0.003670051552862015,0.0012857602057215756 +/- 0.001437523611378858,-0.015461266473802682 +/- 0.00234210494785558,0.0006107360977177345 +/- 0.000958408969198037,0.0003535840565734083 +/- 0.0016975565318561145,0.022790099646415908 +/- 0.002729213442253611,0.011411121825779469 +/- 0.001402967074432338,-0.006846673095467737 +/- 0.002615542509345983,0.01970427515268398 +/- 0.0033127044668577214,0.0009321761491481118 +/- 0.00041787206685954813,0.0009321761491481451 +/- 0.001248661176441998,-0.001382192221150802 +/- 0.0008010244805128497,0.0037287045965926913 +/- 0.001495300977127998,0.0026679524268723555 +/- 0.0007337005599815617,0.005303760848601702 +/- 0.00237191395877508,0.01748633879781416 +/- 0.0029467480903544387
