,hrv_sum,hrv_mean,hrv_max,hrv_ptp,hrv_min,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr,hrv_lineintegral,hrv_rms,hrv_std,hrv_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_pct_5,hrv_iqr_5_95,hrv_n_sign_changes,hrv_perm_entropy,hrv_svd_entropy,hrv_energy,hrv_pct_95
0,0.06737714624037888 +/- 0.005601523070380475,0.06737714624037888 +/- 0.005601523070380475,0.0208999407933688 +/- 0.003510708603996116,0.09988158673771456 +/- 0.004115180312256978,-0.05411486086441686 +/- 0.004657797374829351,0.07978093546477201 +/- 0.005790835306294446,0.08661930136175247 +/- 0.005046822692984279,0.16249259917110712 +/- 0.0052196782264211155,0.2189461219656601 +/- 0.006068607488487269,0.2126998223801065 +/- 0.0049202990345158844,0.004618117229129614 +/- 0.0041890522087172895,0.13028419182948484 +/- 0.00359518830699473,0.00864416814683241 +/- 0.0021624609079632768,0.008318531675547613 +/- 0.0011423197976065565,0.0005328596802841479 +/- 0.0007465672121325247,0.20926583777383062 +/- 0.006863182525811054,0.15296033155713434 +/- 0.004609094585074896,0.0 +/- 0.0,0.004174067495559463 +/- 0.002428374249238113,-0.01758436944937839 +/- 0.00323259530958407,-0.05266429840142099 +/- 0.004149641526391534,0.1424215512137359 +/- 0.005546890397736117
