,hrv_lineintegral,hrv_pct_5,hrv_min,hrv_max,hrv_svd_entropy,hrv_energy,hrv_perm_entropy,hrv_std,hrv_ptp,hrv_mean,hrv_entropy,hrv_pct_95,hrv_n_sign_changes,hrv_peaks,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_n_above_mean,hrv_kurtosis,hrv_skewness,hrv_sum,hrv_iqr
0,0.05303344184670024 +/- 0.006426585469238038,0.008404853506954746 +/- 0.004421786965521092,-0.03154779520568211 +/- 0.0034390858943673173,-0.00038472920982535186 +/- 0.003631940394432046,0.11450133175495711 +/- 0.005150557925796306,-0.008108907960935153 +/- 0.0005646281156655391,0.004498372299496933 +/- 0.003488644457719165,0.00014797277300979684 +/- 0.0022780118849275955,0.004646345072506675 +/- 0.002938815269092258,0.005386208937555525 +/- 0.0012818234878785438,0.00361053566143833 +/- 0.00142423313590008,0.007872151524119608 +/- 0.0037834760140862483,0.0 +/- 0.0,-0.005563776265167186 +/- 0.0010062148564664293,-0.00032554010062145754 +/- 0.0015516693375458278,-0.0022491861497484166 +/- 0.002795706582685898,-0.009588635691032809 +/- 0.0013830507778097658,-0.008523231725362502 +/- 0.0017144419482639983,-0.00636282923941992 +/- 0.0015785303762171736,-0.011808227286179307 +/- 0.0015629175408713866,0.027049422906185294 +/- 0.0020124297129328252,0.0366676531518201 +/- 0.003288726089099643
