,hrv_max,hrv_rms,hrv_lineintegral,hrv_sum,hrv_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,hrv_energy,hrv_peaks,hrv_n_below_mean,hrv_svd_entropy,hrv_skewness,hrv_iqr,hrv_ptp,hrv_n_above_mean,hrv_pct_5,hrv_entropy,hrv_mean,hrv_pct_95,hrv_std,hrv_iqr_5_95,hrv_min
0,-0.014239290989660203 +/- 0.0034724219213979547,-0.00738552437223039 +/- 0.0020805692007868737,0.029305760709010385 +/- 0.005524925129718627,-0.006676514032496273 +/- 0.0019515680431212595,-0.007355982274741468 +/- 0.0014072089056206194,-0.012584933530280585 +/- 0.0019381056977083176,0.0 +/- 0.0,-0.007355982274741468 +/- 0.0018890779649923882,-0.004135893648449018 +/- 0.0016126846752089936,-0.005524372230428331 +/- 0.0012948069128987303,-0.022688330871491857 +/- 0.0045800732587966825,-0.012998522895125486 +/- 0.0016919138627209782,-0.009955686853766566 +/- 0.0023487360957519473,-0.0113737075332348 +/- 0.0030906456138923353,-0.005790251107828626 +/- 0.0014604676034633043,-0.02348596750369275 +/- 0.0033559874758109605,-0.011255539143279114 +/- 0.0019120379468578223,-0.010162481536189016 +/- 0.00208977715613912,-0.017104874446085605 +/- 0.003127697633886625,-0.010014771048744408 +/- 0.0030313416720437886,-0.008980797636632154 +/- 0.0024617626772229896,-0.012259970457902447 +/- 0.0035060632989398605
