,hrv_max,hrv_rms,hrv_lineintegral,hrv_sum,hrv_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,hrv_energy,hrv_peaks,hrv_n_below_mean,hrv_svd_entropy,hrv_skewness,hrv_iqr,hrv_ptp,hrv_n_above_mean,hrv_pct_5,hrv_entropy,hrv_mean,hrv_pct_95,hrv_std,hrv_iqr_5_95,hrv_min
0,0.0013162018176120726 +/- 0.0029723361206842724,-0.005421497963020938 +/- 0.001509769911682346,0.007991225321215944 +/- 0.004436865116590818,-0.0036352240676903345 +/- 0.0014845151090350465,-0.004136634283923491 +/- 0.001820851024297607,-0.003572547790661196 +/- 0.003257357934236612,0.0 +/- 0.0,-0.006267627702914391 +/- 0.001843364609194947,-0.006016922594797825 +/- 0.0014140412626359791,-0.003384518959573768 +/- 0.0024347132058357866,0.0001566906925729028 +/- 0.003876946989020233,-0.011125039172673124 +/- 0.0025622641583877867,-0.002663741773738604 +/- 0.002592745696254843,-0.002632403635224012 +/- 0.0019928690812390662,-0.001974302726417998 +/- 0.0010111103606958245,-0.010560952679410828 +/- 0.002534517360776655,-0.012409902851770571 +/- 0.0017571727695238242,-0.005421497963020949 +/- 0.0012617249852207588,-0.023816985271074863 +/- 0.0021115487969818863,-0.007427138827953561 +/- 0.0018805494438956477,-0.010937010341585673 +/- 0.00176970327840745,-0.008868693199623912 +/- 0.003542873233346541
