,hrv_max,hrv_rms,hrv_lineintegral,hrv_sum,hrv_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,hrv_energy,hrv_peaks,hrv_n_below_mean,hrv_svd_entropy,hrv_skewness,hrv_iqr,hrv_ptp,hrv_n_above_mean,hrv_pct_5,hrv_entropy,hrv_mean,hrv_pct_95,hrv_std,hrv_iqr_5_95,hrv_min
0,0.023998847594353157 +/- 0.004395883778811619,-0.007202535292422985 +/- 0.0020001791942045205,0.015701526937481947 +/- 0.0064989063047686015,-0.006568712186689763 +/- 0.00227873465091159,-0.0064822817631806865 +/- 0.0020094944387752086,0.003140305387496334 +/- 0.0017211497587143552,0.0 +/- 0.0,-0.00979544799769524 +/- 0.0016550166080489903,0.0023624315759146696 +/- 0.0014160997669195679,-0.00164217804667246 +/- 0.000955958514724137,0.020023048112935694 +/- 0.003524388268205681,-2.8810141169732795e-05 +/- 0.0009850372225455872,-0.005358686257562717 +/- 0.002298319870375003,-0.008959953903774154 +/- 0.003044756258221009,0.0005473926822241015 +/- 0.0017640183825804445,-0.01068856237395568 +/- 0.002199593430899043,-0.011235955056179803 +/- 0.001351315401850589,-0.0113223854796889 +/- 0.002065709221578027,-0.01734370498415446 +/- 0.002135840160512889,-0.012273120138288717 +/- 0.0015947395566808496,0.007778738115816719 +/- 0.0017806438652103092,-0.017257274560645387 +/- 0.0020991900008005544
