,hrv_max,hrv_rms,hrv_lineintegral,hrv_sum,hrv_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,hrv_energy,hrv_peaks,hrv_n_below_mean,hrv_svd_entropy,hrv_skewness,hrv_iqr,hrv_ptp,hrv_n_above_mean,hrv_pct_5,hrv_entropy,hrv_mean,hrv_pct_95,hrv_std,hrv_iqr_5_95,hrv_min
0,0.01668704156479215 +/- 0.002472340882170727,0.0059290953545232065 +/- 0.0014859713668879146,0.0041870415647921825 +/- 0.005139656396474089,0.0033924205378973006 +/- 0.002521902964043545,0.0014364303178484028 +/- 0.00179278843228146,0.001161369193154027 +/- 0.0032338371800516804,0.0 +/- 0.0,-9.168704156480301e-05 +/- 0.0019809022522125773,-0.0008251833740831494 +/- 0.0019996745480385858,-0.002781173594132047 +/- 0.0015907107187864364,-0.0028117359413203148 +/- 0.004906756048994992,-0.004309290953545241 +/- 0.0019921868566909738,-0.005073349633251845 +/- 0.0035907831644803254,-0.00522616136919316 +/- 0.0025804830596346884,-0.005256723716381429 +/- 0.002592580691986357,-0.005348410757946209 +/- 0.002376210209954168,-0.006479217603912002 +/- 0.002541640939644464,-0.008740831295843543 +/- 0.002932074561176411,-0.009749388753056244 +/- 0.00288470351993568,-0.010880195599022013 +/- 0.0012615994768062537,-0.01806234718826407 +/- 0.0034885282725573515,-0.022004889975550123 +/- 0.002241701811845003
