,hrv_lineintegral,hrv_pct_5,hrv_min,hrv_max,hrv_svd_entropy,hrv_energy,hrv_perm_entropy,hrv_std,hrv_ptp,hrv_mean,hrv_entropy,hrv_pct_95,hrv_n_sign_changes,hrv_peaks,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_n_above_mean,hrv_kurtosis,hrv_skewness,hrv_sum,hrv_iqr
0,0.04011199528440909 +/- 0.00490421810174666,0.024933687002652534 +/- 0.003802287868640167,-0.02481579722959032 +/- 0.006662076140786763,-0.08025346301208366 +/- 0.0057483354354932025,0.04883583849101092 +/- 0.0033449600135126347,0.050132625994694965 +/- 0.003092360208102851,-0.011523725316828737 +/- 0.0024744569111172813,-0.0010904804008252222 +/- 0.0008547008547008586,0.019569702328323037 +/- 0.00234745744199704,0.01128794577070441 +/- 0.0008547008547008612,0.003124078986147971 +/- 0.0014923653287559277,0.05829649277925142 +/- 0.002357058534999374,0.0 +/- 0.0,-0.0019746536987916064 +/- 0.0010213806926710153,0.02499263188918363 +/- 0.0022630537955145753,-0.005069260241674034 +/- 0.001393644611557538,0.011906867079280892 +/- 0.0017839959859029164,-0.0013262599469495927 +/- 0.0007005519790159023,0.006631299734748031 +/- 0.00296560739721457,-0.0022104332449159768 +/- 0.0036005870093930603,0.01665193044503393 +/- 0.001947189703408059,0.021573828470380224 +/- 0.004534927057569899
