,hrv_lineintegral,hrv_pct_5,hrv_min,hrv_max,hrv_svd_entropy,hrv_energy,hrv_perm_entropy,hrv_std,hrv_ptp,hrv_mean,hrv_entropy,hrv_pct_95,hrv_n_sign_changes,hrv_peaks,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_n_above_mean,hrv_kurtosis,hrv_skewness,hrv_sum,hrv_iqr
0,-0.01300532748354749 +/- 0.0041910000696270735,0.013068003760576607 +/- 0.00312141074203093,0.010717643371983698 +/- 0.003216703834623973,0.06762770291444686 +/- 0.0065642741363996565,0.03180821059229081 +/- 0.004921684335560408,0.015919774365402685 +/- 0.002602386648953525,-0.0016609213412723477 +/- 0.005198826224283303,-0.0021309934189909343 +/- 0.0012121015108626512,-0.008774678784080258 +/- 0.0021801976973896612,-0.0017549357568160562 +/- 0.0032573579342366236,-0.026512065183328125 +/- 0.001717604463308648,0.011783140081479149 +/- 0.005047678242983604,0.0 +/- 0.0,-0.023346913193356335 +/- 0.0027579342411396908,0.011219053588216853 +/- 0.0010086792190179162,-0.002601065496709509 +/- 0.0005614689084039231,0.000532748354747714 +/- 0.002549969522587071,0.0026637417737386372 +/- 0.0017006535319605306,-0.005045440300846138 +/- 0.0018243534412820707,3.1338138514558354e-05 +/- 0.004649147779176038,-0.0022876841115637815 +/- 0.0007289065089071228,0.0025383892196803592 +/- 0.004943982441132439
