,hrv_max,hrv_rms,hrv_lineintegral,hrv_sum,hrv_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,hrv_energy,hrv_peaks,hrv_n_below_mean,hrv_svd_entropy,hrv_skewness,hrv_iqr,hrv_ptp,hrv_n_above_mean,hrv_pct_5,hrv_entropy,hrv_mean,hrv_pct_95,hrv_std,hrv_iqr_5_95,hrv_min
0,-0.004482453553524035 +/- 0.002248973867878194,-0.003981126511353561 +/- 0.0013204726144050766,0.04662341492185198 +/- 0.005863138106024764,-0.013624299616632241 +/- 0.0014850696917740312,-0.006369802418165693 +/- 0.00255457479536511,-0.005013270421704486 +/- 0.0022420026905040536,0.0 +/- 0.0,-0.004511943379534056 +/- 0.0018276556098314686,-0.0014744913005013238 +/- 0.0014803775167220523,-0.007342966676496587 +/- 0.0010505168463908606,-0.001562960778531397 +/- 0.004769791338683146,-0.012562665880271296 +/- 0.0016000778491596184,-0.005573577115895001 +/- 0.00175185452554165,0.001798879386611607 +/- 0.001857859038631667,-0.007637864936596872 +/- 0.0015348880778145784,-0.009377764671188438 +/- 0.0029424876869988442,-0.010262459451489226 +/- 0.0017436444115711354,-0.00852255971689767 +/- 0.001268062518431131,-0.015570628133293995 +/- 0.0029336078125498785,-0.00784429371866705 +/- 0.0012455742897046836,0.00047183721616044226 +/- 0.0027417609670703667,-0.027248599233264514 +/- 0.002571539882818248
