,hrv_max,hrv_rms,hrv_lineintegral,hrv_sum,hrv_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,hrv_energy,hrv_peaks,hrv_n_below_mean,hrv_svd_entropy,hrv_skewness,hrv_iqr,hrv_ptp,hrv_n_above_mean,hrv_pct_5,hrv_entropy,hrv_mean,hrv_pct_95,hrv_std,hrv_iqr_5_95,hrv_min
0,0.012386895475819082 +/- 0.003104641771383654,-0.0048985959438376915 +/- 0.0009468949082991184,0.02439937597503904 +/- 0.004658922048032462,0.005709828393135774 +/- 0.0018088652780824561,-0.00012480499219964526 +/- 0.0015041461208354368,-0.004836193447737858 +/- 0.001929690620413881,0.0 +/- 0.0,0.005335413416536716 +/- 0.0015377499569861654,-0.004492979719188717 +/- 0.001893789816598264,-0.0004368174726988583 +/- 0.002018216739943362,0.003712948517940773 +/- 0.0025784013655075497,0.0006552262090484207 +/- 0.001665398582849622,-0.0052730109204367605 +/- 0.0012200446050556854,0.006957878315132638 +/- 0.001776280228079915,-0.005429017160686389 +/- 0.0017934611997753509,-0.0059906396255849596 +/- 0.002383579314169643,-0.0017472698907955776 +/- 0.0017043994113881567,0.003244929797191953 +/- 0.0017716155465308371,-0.0034009360374414378 +/- 0.0019804806330805916,-0.003338533541341593 +/- 0.0017817524536997262,0.00031201248049927965 +/- 0.0015538096222138832,-0.013884555382215235 +/- 0.002626285243247286
