,accy_pct_95,accy_mean,accy_sum,scl_min,accy_rms,accz_perm_entropy,bvp_lineintegral,accy_max,scl_pct_5,bvp_pct_95,accz_rms,scl_lineintegral,accz_sum,bvp_iqr,accx_pct_95,accy_std,scr_max,hrv_rms,hrv_sum,scl_entropy,accx_sum,bvp_std,bvp_rms,accz_pct_95,hrv_entropy,accy_svd_entropy,scr_mean,bvp_energy,accz_ptp,hrv_max,hrv_mean,accx_rms,accx_min,accx_n_sign_changes,scr_pct_95,accy_energy,hrv_kurtosis,scr_pct_5,accy_pct_5,accx_iqr_5_95,bvp_mean,bvp_max,hrv_svd_entropy,hrv_perm_entropy,bvp_sum,bvp_skewness,bvp_svd_entropy,hrv_energy,hrv_min,accz_entropy,hrv_peaks,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,accz_svd_entropy,scr_perm_entropy,accx_std,scr_svd_entropy,accx_lineintegral,accx_kurtosis,accx_skewness,accx_n_above_mean,accx_svd_entropy,bvp_n_sign_changes,scr_min,scl_svd_entropy,scr_skewness,scr_energy,scl_perm_entropy,scl_n_above_mean,scl_n_below_mean,scr_entropy,scr_sum,accy_kurtosis,accx_n_below_mean,accx_iqr,accy_ptp,accx_entropy,accz_iqr_5_95,accz_energy,accz_kurtosis,accz_std,accy_entropy,accz_n_above_mean,accz_peaks,accz_n_sign_changes,accz_iqr,scl_skewness,scr_peaks,scr_kurtosis,scr_iqr,scr_n_below_mean,bvp_entropy,bvp_perm_entropy,scl_kurtosis,bvp_n_below_mean,bvp_peaks,scl_peaks,scr_lineintegral,scr_n_above_mean,scr_n_sign_changes,scl_sum,accx_max,hrv_n_above_mean,scl_n_sign_changes,accz_max,bvp_iqr_5_95,bvp_ptp,scl_energy,bvp_pct_5,accy_skewness,accz_n_below_mean,scr_iqr_5_95,accz_mean,accx_pct_5,accx_ptp,accz_skewness,accz_lineintegral,accy_perm_entropy,accy_min,hrv_std,hrv_ptp,accz_min,accy_iqr,hrv_skewness,hrv_lineintegral,accx_perm_entropy,bvp_min,scl_std,scr_rms,accx_mean,accy_lineintegral,scl_pct_95,accy_n_sign_changes,accx_energy,scl_ptp,scl_iqr,scl_rms,accz_pct_5,scr_std,accy_peaks,accy_n_below_mean,scr_ptp,bvp_kurtosis,scl_iqr_5_95,bvp_n_above_mean,accy_n_above_mean,scl_max,scl_mean,accx_peaks,accy_iqr_5_95
0,0.033614457831325315 +/- 0.001314302664413929,0.021927710843373506 +/- 0.0018508784934623181,0.02578313253012048 +/- 0.0014204609786206783,-0.012289156626506047 +/- 0.001965000774734939,0.010542168674698805 +/- 0.001326669611177431,0.020421686746987956 +/- 0.001816242582130289,-0.0021686746987951812 +/- 0.0011804769844738266,0.03180722891566264 +/- 0.0022018875762044613,-0.006204819277108409 +/- 0.0015251793856833804,0.00030120481927709 +/- 0.00040410867063246734,0.002228915662650599 +/- 0.0007643721409909458,-0.000120481927710836 +/- 0.000240963855421672,0.006024096385542177 +/- 0.0007619946169080405,0.0018072289156626509 +/- 0.0009332489990861104,0.00030120481927709 +/- 0.00030120481927709,0.00042168674698793706 +/- 0.00047049696842810137,0.0 +/- 0.0,0.000120481927710836 +/- 0.0004508020947920135,-0.0016867469879517927 +/- 0.0010364247309689897,0.0019879518072289048 +/- 0.001375025567531739,0.0015060240963855388 +/- 0.0009806518431385379,-0.00048192771084335504 +/- 0.00151921930276126,0.0010843373493975793 +/- 0.0015429215029958594,0.0005421686746987619 +/- 0.00018072289156625398,-0.000602409638554191 +/- 0.00026940578042166974,0.0006626506024096313 +/- 0.0009880252690877393,6.0240963855418e-05 +/- 0.00032440751850205864,0.0005421686746987953 +/- 0.000950586375786724,-0.0012048192771084488 +/- 0.0006024096385542132,0.0003614457831325302 +/- 0.0005521175536091375,-0.0025301204819277224 +/- 0.0008853577383553794,0.003734939759036138 +/- 0.0010007980557732474,-0.0005421686746988064 +/- 0.0006842058247952148,-0.00048192771084337727 +/- 0.0007025243246801575,-0.0009638554216867435 +/- 0.000399593348235616,0.0032530120481927606 +/- 0.0010503370948290595,0.0 +/- 0.0,0.0 +/- 0.0,0.0004216867469879593 +/- 0.0006626506024096372,-0.0007831325301204895 +/- 0.00047049696842813265,0.0 +/- 0.0,0.0 +/- 0.0006024096385542244,0.0003012048192771122 +/- 0.0006172861907204524,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006024096385542022 +/- 0.00038099730845403336,0.00018072289156625398 +/- 0.002800395011848082,-0.0012650602409638666 +/- 0.000684205824795203,-6.0240963855418e-05 +/- 0.00018072289156625398,0.0028313253012048124 +/- 0.0008540630649854097,6.0240963855418e-05 +/- 0.00018072289156625398,-0.0013253012048192625 +/- 0.0007991866964711802,0.0006024096385542244 +/- 0.000971356355216702,0.0001204819277108471 +/- 0.0003614457831325413,6.024096385540689e-05 +/- 0.0005003990278866284,0.0 +/- 0.0,0.0 +/- 0.0,-0.0010843373493975906 +/- 0.0011042351072182567,0.0 +/- 0.0,0.0017469879518072328 +/- 0.0006289341270428082,6.0240963855418e-05 +/- 0.00018072289156625398,0.010301204819277099 +/- 0.0006289341270428124,0.0 +/- 0.0,-0.001927710843373498 +/- 0.0009254392467311574,0.0011445783132530308 +/- 0.000628934127042806,-0.00030120481927709 +/- 0.0004041086706324674,0.0012048192771084375 +/- 0.0011429919253620592,0.0 +/- 0.0,-0.00048192771084335504 +/- 0.000648815037004171,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013253012048192736 +/- 0.0006488150370041545,0.0007831325301204783 +/- 0.0003857303757489917,0.0007228915662650492 +/- 0.00036144578313255236,0.002409638554216864 +/- 0.0006024096385542244,-0.0007831325301204672 +/- 0.0004704969684281269,0.0 +/- 0.0,0.0005421686746987841 +/- 0.0005003990278866298,0.0011445783132530197 +/- 0.0004216867469879688,-0.00024096385542168308 +/- 0.0003995933482355926,0.016506024096385564 +/- 0.0015048187947947994,0.0 +/- 0.0,0.0016867469879518037 +/- 0.0008853577383553853,0.0022891566265060394 +/- 0.0007025243246801592,0.012590361445783137 +/- 0.001247729829952292,-0.0007228915662650492 +/- 0.0005251685474145501,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006626506024096313 +/- 0.00042168674698796877,0.0 +/- 0.0,0.0 +/- 0.0,0.0006626506024096535 +/- 0.001969612376418301,0.0 +/- 0.0,0.01289156626506025 +/- 0.001770715476710729,0.009457831325301213 +/- 0.0017469879518072287,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005180722891566269 +/- 0.0012108283880868551,0.000120481927710836 +/- 0.0005902384922369195,0.0 +/- 0.0,-6.0240963855418e-05 +/- 0.00018072289156625398,-0.002228915662650599 +/- 0.000542168674698794,0.0003012048192771122 +/- 0.0015060240963855433,-0.0014457831325301318 +/- 0.0003995933482355893,-0.006445783132530125 +/- 0.0009351912467626648,-0.004277108433734933 +/- 0.0010240963855421693,0.0003012048192771122 +/- 0.0004856781776083579,0.0 +/- 0.0,0.000120481927710836 +/- 0.00024096385542167202,0.008493975903614458 +/- 0.0013321291799696375,0.0053614457831325235 +/- 0.001411490905284324,0.002409638554216875 +/- 0.000851935880947666,0.0009638554216867545 +/- 0.0006708149834734995,0.0011445783132530197 +/- 0.0010589395079064453,0.040963855421686735 +/- 0.00168243855949023,-0.00036144578313251907 +/- 0.0004819277108433634,0.0011445783132530197 +/- 0.0004216867469879688,0.0 +/- 0.0,0.010421686746987957 +/- 0.0010098225671228993,0.006626506024096379 +/- 0.0011107884888304845,0.0 +/- 0.0,-0.00030120481927709 +/- 0.000673514451054152,0.011204819277108424 +/- 0.001269355873837688,-0.0034939759036144657 +/- 0.0006488150370041586,0.0 +/- 0.0,-0.000240963855421672 +/- 0.0002951192461184371,0.00018072289156625398 +/- 0.0009732225555062173,0.011566265060240976 +/- 0.0009638554216867365,0.005963855421686726 +/- 0.0018162425821302848,0.002409638554216853 +/- 0.001043404100945107,0.007951807228915687 +/- 0.000963855421686735,0.0009638554216867323 +/- 0.0007714607514979348,0.000120481927710836 +/- 0.00024096385542167202,-0.008674698795180713 +/- 0.001598373392942373,0.004457831325301187 +/- 0.0010843373493975906,0.00186746987951808 +/- 0.0007353346756466171,0.00186746987951808 +/- 0.001125394077847574,0.0015060240963855388 +/- 0.0008193656932973228,-0.00048192771084336615 +/- 0.00045080209479204914,0.0075903614457831226 +/- 0.001210828388086854,0.0 +/- 0.0,0.00915662650602409 +/- 0.0011042351072182918,0.004518072289156605 +/- 0.0012418992848245878,0.00042168674698793706 +/- 0.0009351912467626469,-0.005602409638554217 +/- 0.0011124208019650257,0.0034337349397590366 +/- 0.001828191675360676,0.0015060240963855388 +/- 0.0006172861907204524
