,accy_pct_95,accz_max,bvp_lineintegral,accx_pct_95,scl_pct_5,bvp_min,accx_max,accy_max,hrv_perm_entropy,hrv_entropy,hrv_max,hrv_min,hrv_peaks,hrv_kurtosis,hrv_skewness,hrv_energy,hrv_sum,hrv_ptp,hrv_n_below_mean,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_above_mean,hrv_n_sign_changes,hrv_rms,hrv_lineintegral,bvp_std,scl_lineintegral,accz_pct_95,accz_entropy,hrv_mean,hrv_std,accz_perm_entropy,accz_svd_entropy,accz_rms,accz_peaks,accz_skewness,accz_kurtosis,accz_energy,accz_n_below_mean,accz_iqr,accz_pct_5,accy_lineintegral,accz_std,accy_entropy,accz_mean,accy_pct_5,accy_iqr_5_95,accy_n_sign_changes,accy_iqr,accy_peaks,accy_rms,accy_n_below_mean,accy_n_above_mean,accy_kurtosis,accz_n_above_mean,accz_lineintegral,accz_iqr_5_95,accx_energy,accx_n_below_mean,accx_lineintegral,accy_sum,accy_ptp,accy_min,accy_std,accy_skewness,accx_pct_5,accx_svd_entropy,accx_perm_entropy,accx_entropy,accx_iqr,accx_iqr_5_95,accx_n_sign_changes,accy_energy,scr_svd_entropy,accx_ptp,accx_min,accx_n_above_mean,accx_peaks,accx_kurtosis,accx_skewness,accx_rms,scr_perm_entropy,accx_mean,accx_std,scr_iqr,scr_entropy,accz_ptp,accz_min,accz_n_sign_changes,bvp_mean,bvp_iqr_5_95,scl_peaks,scl_kurtosis,scl_sum,scr_n_sign_changes,scr_pct_5,scr_pct_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_iqr_5_95,scr_ptp,scr_max,scr_std,scr_min,scl_svd_entropy,scl_perm_entropy,scl_entropy,scr_mean,scl_pct_95,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scl_n_above_mean,scr_sum,scr_n_above_mean,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_iqr,bvp_n_above_mean,scl_ptp,scl_skewness,scl_energy,scl_std,bvp_svd_entropy,bvp_perm_entropy,bvp_entropy,bvp_pct_5,bvp_pct_95,scl_max,scl_min,bvp_kurtosis,bvp_rms,bvp_sum,bvp_energy,bvp_n_sign_changes,hrv_svd_entropy,scl_mean,accy_mean,accx_sum,hrv_pct_95,accz_sum,accy_perm_entropy,bvp_ptp,bvp_peaks,accy_svd_entropy,scl_rms
0,0.09005756148613296 +/- 0.005070478931138562,0.002825745682888581 +/- 0.000256356854294403,-0.011878597592883256 +/- 0.0018134718420893135,0.003453689167974905 +/- 0.0007098199877681896,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003819989534275292 +/- 0.0014810017475756206,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.049345892203035105 +/- 0.0030695990321428636,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0009419152276295639 +/- 0.0007326007326007491,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004657247514390395 +/- 0.0010052000372736125,0.0 +/- 0.0,0.0 +/- 0.0,0.017687074829932016 +/- 0.0016179617827043835,0.008215593929879672 +/- 0.002398569677941581,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.1003139717425432 +/- 0.003978696369496657,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015698587127157548 +/- 0.000239799879380196,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00010465724751438366 +/- 0.00020931449502876732,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010465724751441696 +/- 0.00045619036562436497,0.0 +/- 0.0,0.0 +/- 0.0,0.025117739403453722 +/- 0.0022201154825323144,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00026164311878601465 +/- 0.0004218868523442676,0.0 +/- 0.0,5.232862375720293e-05 +/- 0.0001569858712716088,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004866562009419206 +/- 0.0016720612567943866,0.006855049712192596 +/- 0.0019219641729154265,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0022501308215594597 +/- 0.0008453947891890929,0.0 +/- 0.0,-0.004814233385661915 +/- 0.0006535843012452579,0.0009419152276295639 +/- 0.0005635965261260651,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0
