,accy_pct_95,accz_max,bvp_lineintegral,accx_pct_95,scl_pct_5,bvp_min,accx_max,accy_max,hrv_perm_entropy,hrv_entropy,hrv_max,hrv_min,hrv_peaks,hrv_kurtosis,hrv_skewness,hrv_energy,hrv_sum,hrv_ptp,hrv_n_below_mean,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_above_mean,hrv_n_sign_changes,hrv_rms,hrv_lineintegral,bvp_std,scl_lineintegral,accz_pct_95,accz_entropy,hrv_mean,hrv_std,accz_perm_entropy,accz_svd_entropy,accz_rms,accz_peaks,accz_skewness,accz_kurtosis,accz_energy,accz_n_below_mean,accz_iqr,accz_pct_5,accy_lineintegral,accz_std,accy_entropy,accz_mean,accy_pct_5,accy_iqr_5_95,accy_n_sign_changes,accy_iqr,accy_peaks,accy_rms,accy_n_below_mean,accy_n_above_mean,accy_kurtosis,accz_n_above_mean,accz_lineintegral,accz_iqr_5_95,accx_energy,accx_n_below_mean,accx_lineintegral,accy_sum,accy_ptp,accy_min,accy_std,accy_skewness,accx_pct_5,accx_svd_entropy,accx_perm_entropy,accx_entropy,accx_iqr,accx_iqr_5_95,accx_n_sign_changes,accy_energy,scr_svd_entropy,accx_ptp,accx_min,accx_n_above_mean,accx_peaks,accx_kurtosis,accx_skewness,accx_rms,scr_perm_entropy,accx_mean,accx_std,scr_iqr,scr_entropy,accz_ptp,accz_min,accz_n_sign_changes,bvp_mean,bvp_iqr_5_95,scl_peaks,scl_kurtosis,scl_sum,scr_n_sign_changes,scr_pct_5,scr_pct_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_iqr_5_95,scr_ptp,scr_max,scr_std,scr_min,scl_svd_entropy,scl_perm_entropy,scl_entropy,scr_mean,scl_pct_95,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scl_n_above_mean,scr_sum,scr_n_above_mean,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_iqr,bvp_n_above_mean,scl_ptp,scl_skewness,scl_energy,scl_std,bvp_svd_entropy,bvp_perm_entropy,bvp_entropy,bvp_pct_5,bvp_pct_95,scl_max,scl_min,bvp_kurtosis,bvp_rms,bvp_sum,bvp_energy,bvp_n_sign_changes,hrv_svd_entropy,scl_mean,accy_mean,accx_sum,hrv_pct_95,accz_sum,accy_perm_entropy,bvp_ptp,bvp_peaks,accy_svd_entropy,scl_rms
0,0.16643506146445747 +/- 0.004882175199003424,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005611972207375715 +/- 0.0015351583769476315,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001603420630678798 +/- 0.001170972864789233,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002993051843933725 +/- 0.0008684167188279953,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0153928380545163 +/- 0.0019388944037645242,0.06221272047033669 +/- 0.0032352209407635825,0.01635489043292355 +/- 0.0013978296986234243,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008177445216461753 +/- 0.0017409404035170742,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.3447354355962154e-05 +/- 0.00016034206306788645,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003046499198289676 +/- 0.001196313697787262,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.025868519508284327 +/- 0.0017433999391021054,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000908605024051301 +/- 0.0010432507373566672,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0038482095136290416 +/- 0.0009501009532138466,0.0 +/- 0.0,0.011918760021378927 +/- 0.0025970134929463027,0.0 +/- 0.0,0.0 +/- 0.0
