,accy_pct_95,accy_mean,accy_sum,accy_svd_entropy,bvp_pct_5,bvp_std,bvp_n_above_mean,hrv_sum,bvp_min,accy_iqr,accy_skewness,bvp_n_below_mean,bvp_n_sign_changes,accy_std,accz_iqr_5_95,accx_lineintegral,hrv_ptp,hrv_skewness,accy_iqr_5_95,accx_iqr_5_95,accy_rms,hrv_energy,scl_pct_5,accz_iqr,hrv_mean,hrv_rms,scl_min,accx_iqr,accz_ptp,accx_peaks,accy_energy,accz_sum,accx_svd_entropy,accy_lineintegral,accz_min,accy_n_below_mean,scl_svd_entropy,hrv_lineintegral,accx_rms,accy_ptp,accx_max,accx_sum,accz_svd_entropy,hrv_svd_entropy,scl_mean,accz_n_sign_changes,hrv_perm_entropy,hrv_min,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,scl_rms,accz_pct_95,accz_entropy,hrv_std,hrv_max,accz_mean,accy_entropy,accy_peaks,accx_energy,accx_skewness,accy_kurtosis,accz_peaks,accz_energy,accz_skewness,accx_pct_5,accy_min,scr_svd_entropy,accx_mean,accx_pct_95,accx_n_sign_changes,accx_entropy,accx_kurtosis,accy_n_sign_changes,accy_n_above_mean,accz_std,accz_lineintegral,accz_n_above_mean,accz_kurtosis,accz_max,accz_rms,accz_n_below_mean,accz_pct_5,bvp_iqr_5_95,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,accx_min,accx_std,scr_perm_entropy,accx_n_above_mean,accx_n_below_mean,scr_entropy,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_std,scr_max,scr_mean,scl_perm_entropy,scl_entropy,scr_min,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_n_above_mean,bvp_kurtosis,bvp_pct_95,bvp_entropy,bvp_perm_entropy,scl_std,scl_iqr,scl_iqr_5_95,scl_pct_95,scl_max,scl_ptp,bvp_svd_entropy,scl_peaks,scl_energy,scl_sum,scl_skewness,scl_kurtosis,bvp_max,bvp_peaks,bvp_skewness,bvp_energy,bvp_ptp,bvp_rms,bvp_lineintegral,bvp_iqr,bvp_mean,bvp_sum,accx_perm_entropy,accy_pct_5,accy_max,accx_ptp,accy_perm_entropy,accz_perm_entropy
0,0.03174342105263156 +/- 0.0015593709049701678,0.02445175438596492 +/- 0.002454279526929734,0.014967105263157898 +/- 0.003206651056116161,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.482456140351033e-05 +/- 0.000164473684210531,0.0 +/- 0.0,0.0 +/- 0.0,0.000328947368421062 +/- 0.00026858440162097014,0.0 +/- 0.0,0.0008223684210526439 +/- 0.00044200974497250013,0.0 +/- 0.00024518289226972077,0.000328947368421062 +/- 0.0003636649989424884,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007127192982456342 +/- 0.00025123770257434047,0.0 +/- 0.0,0.0008771929824561209 +/- 0.0007020969558588363,0.0 +/- 0.0,0.0 +/- 0.0,0.0007675438596491446 +/- 0.0003636649989424884,0.0 +/- 0.0,-5.482456140351033e-05 +/- 0.000164473684210531,0.0008223684210526439 +/- 0.0005054574812112291,0.0 +/- 0.0,0.0005482456140351033 +/- 0.0,0.0 +/- 0.0,0.0013157894736841925 +/- 0.0007436765332373917,-0.000164473684210531 +/- 0.00025123770257434047,0.0 +/- 0.0,0.000328947368421062 +/- 0.00026858440162097014,-0.00010964912280702066 +/- 0.00021929824561404133,0.00027412280701755165 +/- 0.0003677743384045812,0.001425438596491202 +/- 0.0006105004783804583,0.0 +/- 0.0,0.000164473684210531 +/- 0.00025123770257434047,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005482456140351033 +/- 0.0,0.00010964912280702066 +/- 0.00021929824561404133,0.000164473684210531 +/- 0.00025123770257434047,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005482456140351033 +/- 0.0004246692265578428,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.482456140351033e-05 +/- 0.000164473684210531,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.482456140351033e-05 +/- 0.000164473684210531,0.0 +/- 0.0,0.0015350877192982005 +/- 0.00021929824561399693,-0.00021929824561404133 +/- 0.00026858440162097014,0.0 +/- 0.0,0.00021929824561404133 +/- 0.00026858440162097014,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005482456140351033 +/- 0.0,-0.000328947368421062 +/- 0.00026858440162097014,0.00027412280701755165 +/- 0.00027412280701755165,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003837719298245723 +/- 0.00025123770257434047,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00027412280701755165 +/- 0.00027412280701755165,0.0 +/- 0.0,5.482456140351033e-05 +/- 0.000164473684210531,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00021929824561404133 +/- 0.00026858440162097014,-0.00010964912280702066 +/- 0.00021929824561404133,0.0 +/- 0.0,-0.000164473684210531 +/- 0.00025123770257434047,0.0 +/- 0.0,-0.000493421052631593 +/- 0.0003837719298245723,0.0003289473684210509 +/- 0.0006105004783804783,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010964912280702066 +/- 0.00021929824561404133,0.00010964912280702066 +/- 0.00021929824561404133,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.482456140351033e-05 +/- 0.000164473684210531,0.0 +/- 0.0,0.0 +/- 0.0,0.0020833333333332817 +/- 0.00021929824561404133,0.0031249999999999776 +/- 0.0007772723069494642,0.0019736842105262608 +/- 0.00026858440162097014,0.0 +/- 0.0,-0.00027412280701755165 +/- 0.00027412280701755165,0.0020833333333332817 +/- 0.00021929824561404133
