,hrv_rms,bvp_rms,accz_energy,bvp_std,accx_energy,accy_energy,accz_perm_entropy,hrv_iqr_5_95,hrv_sum,hrv_mean,accy_rms,scr_rms,bvp_lineintegral,hrv_iqr,accx_sum,accx_mean,accz_rms,hrv_std,scl_entropy,accz_peaks,hrv_svd_entropy,hrv_pct_95,accx_lineintegral,accx_max,accz_lineintegral,accx_svd_entropy,accy_peaks,scr_energy,accz_svd_entropy,bvp_max,accx_std,accy_lineintegral,scl_svd_entropy,accy_mean,accy_sum,scl_ptp,scl_pct_5,accx_ptp,scl_lineintegral,scr_std,scr_max,scr_lineintegral,scr_ptp,scl_std,hrv_lineintegral,scr_mean,scr_sum,bvp_min,hrv_energy,accx_rms,accy_entropy,scl_min,accx_iqr,scr_iqr,scr_pct_95,hrv_ptp,scr_iqr_5_95,accy_n_below_mean,scl_energy,accz_n_above_mean,bvp_n_below_mean,bvp_n_above_mean,accx_min,hrv_peaks,accy_iqr,accz_pct_5,scl_peaks,scr_perm_entropy,scr_n_sign_changes,accy_pct_95,bvp_kurtosis,accy_min,accz_iqr_5_95,hrv_entropy,accx_n_below_mean,accy_ptp,scl_iqr,hrv_n_sign_changes,bvp_entropy,scr_pct_5,scr_peaks,bvp_svd_entropy,accx_n_sign_changes,scl_kurtosis,accz_iqr,scl_perm_entropy,hrv_kurtosis,hrv_skewness,scl_n_below_mean,scl_n_above_mean,accx_iqr_5_95,accz_max,scr_min,bvp_skewness,bvp_perm_entropy,accz_pct_95,accy_perm_entropy,scl_sum,accx_kurtosis,accy_kurtosis,scl_mean,accy_iqr_5_95,accy_skewness,scr_entropy,accy_max,scl_max,accz_skewness,accx_perm_entropy,scl_iqr_5_95,scr_kurtosis,bvp_energy,accz_kurtosis,scr_skewness,scl_pct_95,bvp_ptp,scr_n_above_mean,scr_n_below_mean,scr_svd_entropy,accz_n_sign_changes,bvp_mean,hrv_n_below_mean,bvp_sum,accz_ptp,hrv_perm_entropy,accz_mean,accz_sum,bvp_iqr,bvp_n_sign_changes,hrv_n_above_mean,scl_rms,accx_skewness,hrv_pct_5,accz_std,accx_pct_95,scl_skewness,accx_pct_5,bvp_pct_95,accz_n_below_mean,accy_pct_5,accx_peaks,accx_n_above_mean,bvp_peaks,bvp_iqr_5_95,accz_min,bvp_pct_5,hrv_min,accy_n_sign_changes,scl_n_sign_changes,accz_entropy,accx_entropy,accy_n_above_mean,hrv_max,accy_std,accy_svd_entropy
0,0.4167976424361493 +/- 0.006995182142781889,0.33187622789783894 +/- 0.007314974007078676,0.30029469548133597 +/- 0.0046812387259111245,0.2523084479371316 +/- 0.007154926042830547,0.16414538310412569 +/- 0.007525481228013664,0.11493123772102158 +/- 0.0034099322117308096,0.08703339882121806 +/- 0.004516528067808522,0.08482318271119843 +/- 0.0017986083913163874,0.06203339882121807 +/- 0.007928988070760527,0.06203339882121807 +/- 0.007928988070760527,0.050392927308447924 +/- 0.0038247391618726665,0.04887033398821219 +/- 0.0014938021930987722,0.04788801571709232 +/- 0.004226537803176031,0.0342337917485265 +/- 0.0024266442685728167,0.023182711198428286 +/- 0.001754476532366574,0.023084479371316302 +/- 0.0017434419793024539,0.022151277013752448 +/- 0.002499126568410337,0.0199410609037328 +/- 0.0039305007905191605,0.01832023575638505 +/- 0.0015225933202357574,0.01807465618860512 +/- 0.0036544352137010336,0.015815324165029454 +/- 0.0013682110291929374,0.015717092337917495 +/- 0.002095356484057124,0.014243614931237703 +/- 0.002699141780753258,0.013506876227897823 +/- 0.0015570596742777289,0.012573673870334002 +/- 0.0023779407538134074,0.012426326129665988 +/- 0.002001737119087911,0.01198428290766207 +/- 0.002274231218622838,0.011345776031434196 +/- 0.002909470180671885,0.010952848722986241 +/- 0.001538355575969155,0.010265225933202338 +/- 0.0029342391024054612,0.0099705304518664 +/- 0.0019405448197581962,0.0086444007858546 +/- 0.00279745203652221,0.007023575638506863 +/- 0.0024855758209980316,0.005795677799607046 +/- 0.0017544765323665701,0.005795677799607046 +/- 0.0017544765323665701,0.004273084479371303 +/- 0.0007301605475107236,0.0042239685658153284 +/- 0.0014767481707635513,0.004125736738703345 +/- 0.002154392161047281,0.004076620825147326 +/- 0.0009587043858518222,0.0038310412573673734 +/- 0.001025570383979432,0.0036836935166993934 +/- 0.0010591286175268824,0.003585461689587399 +/- 0.0007934918674559484,0.0035363457760314242 +/- 0.0008731035773394407,0.003487229862475427 +/- 0.0011296660117878043,0.0029960707269155117 +/- 0.002054078945611633,0.002455795677799599 +/- 0.0008507125773913833,0.002455795677799599 +/- 0.0008507125773913833,0.0024066797642435913 +/- 0.0013261296660117925,0.002308447937131608 +/- 0.0026816569144830446,0.0019646365422396838 +/- 0.0015375713008348283,0.0019646365422396838 +/- 0.0010065766960667675,0.0017681728880156954 +/- 0.0008563652148410054,0.0015717092337917404 +/- 0.0006876227897839117,0.0014734774066797684 +/- 0.0006212726247875195,0.0014243614931237713 +/- 0.001270384789428071,0.0014243614931237492 +/- 0.0008349705304518821,0.0013752455795677742 +/- 0.0012957667935435317,0.0012770137524557913 +/- 0.0005008860032999007,0.001080550098231814 +/- 0.0007545329811266021,0.0005893909626718763 +/- 0.00036754984152985817,0.0005893909626718763 +/- 0.00042818260742051096,0.0005893909626718763 +/- 0.00042818260742051096,0.0005402750491158903 +/- 0.0004633586017709609,0.000392927308447899 +/- 0.00029469548133593816,0.000343811394891913 +/- 0.00031449529653401303,0.00029469548133592705 +/- 0.00045015478339448017,0.00029469548133591593 +/- 0.00024061785292562587,0.00024557956777994107 +/- 0.00032947956446458915,0.00014734774066795797 +/- 0.00022507739169721344,0.00014734774066795797 +/- 0.0007624840224096254,0.00014734774066794688 +/- 0.0008521292521069653,9.823182711196087e-05 +/- 0.00029469548133593816,9.823182711196087e-05 +/- 0.0005289945783039868,9.823182711196087e-05 +/- 0.0004281826074204983,4.911591355597489e-05 +/- 0.000917560986850154,4.911591355597489e-05 +/- 0.0005995361304387855,4.911591355596379e-05 +/- 0.0003438113948919368,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-2.2204460492503132e-17 +/- 0.0005380378757418069,-4.91159135560193e-05 +/- 0.00034381139489194474,-4.91159135560304e-05 +/- 0.0005127851919897187,-4.91159135560304e-05 +/- 0.0005127851919897187,-4.91159135560304e-05 +/- 0.0004079874195932227,-0.00014734774066799128 +/- 0.00022507739169726435,-0.00014734774066799128 +/- 0.00022507739169726432,-0.00014734774066799128 +/- 0.00038360754793254293,-0.00014734774066799128 +/- 0.00038360754793254293,-0.00014734774066799128 +/- 0.00022507739169726432,-0.0001473477406680024 +/- 0.00031449529653403905,-0.0001473477406680024 +/- 0.00031449529653403905,-0.00019646365422398837 +/- 0.0003929273084479351,-0.00019646365422398837 +/- 0.00024061785292568027,-0.00019646365422398837 +/- 0.00024061785292568027,-0.00019646365422399948 +/- 0.0005469316662897675,-0.00024557956777998546 +/- 0.0005032883480333648,-0.00024557956777998546 +/- 0.0002455795677799854,-0.00024557956777998546 +/- 0.0002455795677799854,-0.00024557956777998546 +/- 0.0005032883480333648,-0.00034381139489196854 +/- 0.00031449529653403905,-0.00034381139489197965 +/- 0.00038360754793254293,-0.00034381139489197965 +/- 0.00022507739169726432,-0.0003929273084479545 +/- 0.0007858546168958743,-0.00039292730844796563 +/- 0.00042818260742048803,-0.00039292730844797674 +/- 0.00019646365422398837,-0.0004420432220039516 +/- 0.00046335860177096203,-0.0004420432220039516 +/- 0.0009687172359192496,-0.0004420432220039627 +/- 0.0005127851919897101,-0.0004420432220039627 +/- 0.00026449728915199335,-0.0004911591355599487 +/- 0.00031063631239374665,-0.0005402750491159347 +/- 0.0003438113948919368,-0.0005402750491159347 +/- 0.0007100605252849089,-0.0005893909626719318 +/- 0.0004281826074204982,-0.0006385068762279067 +/- 0.0003836075479325358,-0.0006385068762279067 +/- 0.0003836075479325358,-0.0006876227897839038 +/- 0.00045015478339448017,-0.0007367387033398898 +/- 0.00032947956446458915,-0.0007367387033399009 +/- 0.00024557956777992995,-0.0007367387033399009 +/- 0.00024557956777992995,-0.0007367387033399009 +/- 0.00024557956777992995,-0.0007858546168958869 +/- 0.0005893909626718967,-0.000785854616895898 +/- 0.0005469316662897913,-0.000785854616895898 +/- 0.000701515562725216,-0.000785854616895898 +/- 0.000701515562725216,-0.0009332023575638448 +/- 0.001994493173305198,-0.0009332023575638782 +/- 0.0012703847894280482,-0.0009823182711198419 +/- 0.0004911591355599154,-0.001080550098231825 +/- 0.0006515962260030243,-0.0011296660117878332 +/- 0.0005402750491159146,-0.0012770137524558134 +/- 0.00024061785292568027,-0.0013752455795677855 +/- 0.0022593320235756408,-0.0013752455795677855 +/- 0.00036754984152985817,-0.0014243614931237825 +/- 0.0007750360431266797,-0.0014734774066797684 +/- 0.0004911591355599042,-0.0016208251473477596 +/- 0.001336999763144981,-0.0016208251473477596 +/- 0.0004936088222554288,-0.0017681728880157177 +/- 0.0007350996830596881,-0.0017681728880157288 +/- 0.0008277160877383434,-0.001915520628683698 +/- 0.0007100605252849242,-0.001964636542239706 +/- 0.00109826521488202,-0.002013752455795681 +/- 0.001679304616628542,-0.0021119842829076642 +/- 0.0003144952965340391,-0.0022593320235756663 +/- 0.0014767481707635586,-0.002848722986247554 +/- 0.0011787819253438192,-0.0028978388998035067 +/- 0.00014734774066795797,-0.003094302554027506 +/- 0.0012435156091524806,-0.0031925343811394892 +/- 0.0006309053329403465,-0.0033398821218074692 +/- 0.0009267172035419171,-0.004715127701375277 +/- 0.0009109644887520298,-0.005795677799607069 +/- 0.0010255703839794086,-0.005992141453831057 +/- 0.0006876227897838926,-0.00648330058939095 +/- 0.0009003095667889483
