,accy_pct_95,accy_mean,accy_sum,accy_svd_entropy,bvp_pct_5,bvp_std,bvp_n_above_mean,hrv_sum,bvp_min,accy_iqr,accy_skewness,bvp_n_below_mean,bvp_n_sign_changes,accy_std,accz_iqr_5_95,accx_lineintegral,hrv_ptp,hrv_skewness,accy_iqr_5_95,accx_iqr_5_95,accy_rms,hrv_energy,scl_pct_5,accz_iqr,hrv_mean,hrv_rms,scl_min,accx_iqr,accz_ptp,accx_peaks,accy_energy,accz_sum,accx_svd_entropy,accy_lineintegral,accz_min,accy_n_below_mean,scl_svd_entropy,hrv_lineintegral,accx_rms,accy_ptp,accx_max,accx_sum,accz_svd_entropy,hrv_svd_entropy,scl_mean,accz_n_sign_changes,hrv_perm_entropy,hrv_min,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,scl_rms,accz_pct_95,accz_entropy,hrv_std,hrv_max,accz_mean,accy_entropy,accy_peaks,accx_energy,accx_skewness,accy_kurtosis,accz_peaks,accz_energy,accz_skewness,accx_pct_5,accy_min,scr_svd_entropy,accx_mean,accx_pct_95,accx_n_sign_changes,accx_entropy,accx_kurtosis,accy_n_sign_changes,accy_n_above_mean,accz_std,accz_lineintegral,accz_n_above_mean,accz_kurtosis,accz_max,accz_rms,accz_n_below_mean,accz_pct_5,bvp_iqr_5_95,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,accx_min,accx_std,scr_perm_entropy,accx_n_above_mean,accx_n_below_mean,scr_entropy,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_std,scr_max,scr_mean,scl_perm_entropy,scl_entropy,scr_min,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_n_above_mean,bvp_kurtosis,bvp_pct_95,bvp_entropy,bvp_perm_entropy,scl_std,scl_iqr,scl_iqr_5_95,scl_pct_95,scl_max,scl_ptp,bvp_svd_entropy,scl_peaks,scl_energy,scl_sum,scl_skewness,scl_kurtosis,bvp_max,bvp_peaks,bvp_skewness,bvp_energy,bvp_ptp,bvp_rms,bvp_lineintegral,bvp_iqr,bvp_mean,bvp_sum,accx_perm_entropy,accy_pct_5,accy_max,accx_ptp,accy_perm_entropy,accz_perm_entropy
0,0.040352752538749294 +/- 0.003936643469443149,0.025280598610368743 +/- 0.0016220193378400252,0.03554249064671294 +/- 0.002127849196942204,0.006360235168359129 +/- 0.0018273993583408478,-0.004970603955104247 +/- 0.001586405353250216,-0.01015499732763232 +/- 0.0014927033718619865,0.011117049706039505 +/- 0.002148557054221477,0.0009620523784072188 +/- 0.0008551576696953749,-0.009139497594869105 +/- 0.0015201991077849202,-0.0008551576696953945 +/- 0.0008348743640734075,0.0017637626937466288 +/- 0.0006781709000774845,0.006146445750935281 +/- 0.0020457145065745203,0.001924104756814493 +/- 0.0008348743640734061,-0.0033671833244254823 +/- 0.001639536253359491,-0.0008017103153394323 +/- 0.0008700598928968351,0.004115446285408819 +/- 0.0014936599265079854,0.0011758417958310674 +/- 0.0007482629609834527,-0.0003206841261357729 +/- 0.0002618374925476542,-0.00358097274184932 +/- 0.0011721919935575415,0.0037947621592730905 +/- 0.0009086050240513174,0.005451630144307817 +/- 0.0023395049308647113,0.0028327097808658165 +/- 0.0016220193378400185,0.000106894708711891 +/- 0.001260270029134321,-0.00016034206306791976 +/- 0.0009272769413627763,-0.005184393372528106 +/- 0.0018676007706740828,0.0009086050240512678 +/- 0.0008634684351364861,-0.0020844468198824573 +/- 0.0009694472018822621,0.0006948156066274302 +/- 0.0007190606118158018,-0.00026723677177984404 +/- 0.0013782786700403753,-0.0011223944414751942 +/- 0.0009395187510019735,-0.0022982362373062835 +/- 0.0020844468198824083,0.002672367717797919 +/- 0.00188207555977113,0.0017637626937466178 +/- 0.0006346521692697989,0.00983431320149648 +/- 0.0018234871308639082,-0.008284339925173734 +/- 0.0010211102712208704,0.0025654730090860166 +/- 0.0006232979043126839,0.0048102618920362935 +/- 0.0007170715053446638,-0.0005344735435596326 +/- 0.0009257353327465906,-0.000694815606627508 +/- 0.0015126639976573886,0.002993051843933681 +/- 0.0005951645497413161,0.0009086050240512788 +/- 0.0007945520442179809,-0.0013896312132549715 +/- 0.0012234658623473623,-0.00016034206306794196 +/- 0.0014351385977656244,0.0006948156066274302 +/- 0.001196313697787245,-0.005451630144307895 +/- 0.0011660836039161656,0.002405130946018119 +/- 0.001270429109995155,-0.00010689470871193541 +/- 0.0003206841261357507,-0.003848209513629097 +/- 0.001753203577429908,0.0001068947087119021 +/- 0.0002137894174238042,0.0 +/- 0.0,0.00032068412613570627 +/- 0.0005450582056218708,0.0019775521111704553 +/- 0.0015682951096869415,0.009887760555852432 +/- 0.0009022951906004254,0.0007482629609833702 +/- 0.000354529640871764,0.0004275788348476417 +/- 0.0004659432328744439,0.0 +/- 0.0,-0.00021378941742384862 +/- 0.0002618374925476542,0.000587920897915506 +/- 0.000607045253425994,-0.006734366648850909 +/- 0.002554313873938743,-0.0003206841261357729 +/- 0.0003545296408717875,0.001496525921966818 +/- 0.0011160135231331463,0.0009086050240512455 +/- 0.0004810261892036594,0.010048102618920318 +/- 0.0007855124776429385,-0.0005344735435596326 +/- 0.001530499311948295,-5.3447354355962154e-05 +/- 0.00016034206306788645,0.0039551042223409435 +/- 0.0016246589154003924,0.00016034206306783094 +/- 0.0033637881298898002,0.00181721004810258 +/- 0.0008684167188280117,0.0025120256547300434 +/- 0.0009272769413627706,0.00037413148049166847 +/- 0.0010702824369054301,0.0026189203634419678 +/- 0.0009984789787423347,0.0012827365045429806 +/- 0.0003545296408717875,-0.0012827365045430695 +/- 0.00099130074778149,-0.006894708711918806 +/- 0.0017310673159488645,-0.00042757883484769723 +/- 0.00021378941742384862,-0.0004275788348477305 +/- 0.0009797061881252525,0.0026723677177979297 +/- 0.0024492654703131217,-0.0008017103153394323 +/- 0.00026723677177981076,0.0034740780331373178 +/- 0.00145882886840794,0.00037413148049166847 +/- 0.00034223005010327484,0.0033137359700694535 +/- 0.0010901164112438026,0.0011758417958310564 +/- 0.0005236749850953084,0.00048102618920360386 +/- 0.001080905848004108,0.003153393907001567 +/- 0.0012971310635501345,0.0009620523784072077 +/- 0.0007090592817435332,0.0001068947087119021 +/- 0.0002137894174238042,0.0021378941742383416 +/- 0.0008618126935647869,0.0011223944414750942 +/- 0.0016977424023804021,0.001817210048102591 +/- 0.000427578834847675,0.0020309994655264064 +/- 0.0010901164112437677,-0.00048102618920369266 +/- 0.0012292891501870635,0.0037413148049171173 +/- 0.0008280028532779011,0.0 +/- 0.0,0.0 +/- 0.0,-0.002405130946018208 +/- 0.0005476724086563079,0.00026723677177975524 +/- 0.0008365834229021099,0.004596472474612467 +/- 0.0005951645497412982,0.0 +/- 0.0,-0.00010689470871193541 +/- 0.0003206841261357507,-0.00026723677177982187 +/- 0.00043090634678239343,0.0 +/- 0.0,0.0 +/- 0.0,-0.00042757883484769723 +/- 0.00039996337645902035,0.0 +/- 0.0,-0.001068947087119243 +/- 0.0004140014266389757,-0.0011758417958311561 +/- 0.00046594323287447195,0.0003206841261357174 +/- 0.00035452964087173726,0.0008017103153393435 +/- 0.0004927602596094435,-0.003260288615713558 +/- 0.0006948156066274755,-0.0005344735435596215 +/- 0.0004140014266389757,0.0002137894174238042 +/- 0.00026183749254759983,0.0001068947087119021 +/- 0.0002137894174238042,5.344735435590664e-05 +/- 0.0012292891501870789,0.0 +/- 0.0,-0.0008551576696953833 +/- 0.0006413682522715236,-0.0013361838588989983 +/- 0.0009334179153700094,0.0 +/- 0.0,-0.0002137894174238819 +/- 0.0005951645497413061,0.0 +/- 0.0,-0.00010689470871192431 +/- 0.00021378941742384862,0.0001068947087119021 +/- 0.0002137894174238042,5.344735435595105e-05 +/- 0.00016034206306785314,0.00048102618920358163 +/- 0.00044396706910303745,0.006306787814003156 +/- 0.0018172100481026125,0.0 +/- 0.0,-5.344735435600656e-05 +/- 0.0012749182727821008,0.0011223944414751053 +/- 0.0005580067615665779,0.0004275788348476195 +/- 0.0007090592817435297,0.0008017103153393545 +/- 0.0008365834229021171,-0.010475681453768083 +/- 0.001642147674584433,0.0036344200962051933 +/- 0.0018637729314978802,-0.0004810261892036705 +/- 0.0006070452534260078,-0.00016034206306793087 +/- 0.0006781709000774627,0.0 +/- 0.0,-0.012239444147514744 +/- 0.002545912424118561,-0.004543025120256594 +/- 0.000933417915370022,0.0 +/- 0.0,0.0 +/- 0.0,-0.006360235168359207 +/- 0.0009086050240513134,0.0010689470871191541 +/- 0.0010953448173126213,0.00037413148049166847 +/- 0.0004810261892036125,-0.0007482629609834812 +/- 0.0010197105306434288,0.006253340459647194 +/- 0.0008959409200555952,-0.008498129342597582 +/- 0.0014627399447786306,-0.006574024585783045 +/- 0.0011721919935575214,-0.012239444147514744 +/- 0.0008766017887149533,-1.1102230246251566e-17 +/- 0.0002390238351148769,0.00016034206306786425 +/- 0.0003422300501032818,0.0010689470871191541 +/- 0.0029758227487065945,0.0037947621592730684 +/- 0.00136159692173778,0.016889363976483107 +/- 0.002193296047961841,0.006039551042223379 +/- 0.0016043111726139745,0.00048102618920360386 +/- 0.003037107994692744,0.006520577231427005 +/- 0.001909200545108675
