,accy_pct_95,accz_lineintegral,accx_svd_entropy,accz_min,accz_perm_entropy,accx_energy,accz_mean,accx_min,accx_sum,accy_n_sign_changes,accx_n_sign_changes,accy_min,accz_max,accz_n_above_mean,accy_skewness,accx_iqr_5_95,accx_max,accz_skewness,accx_lineintegral,accz_svd_entropy,accy_n_above_mean,accy_pct_5,accz_rms,accz_std,accz_sum,accz_ptp,accz_kurtosis,accz_n_below_mean,accz_peaks,accz_entropy,accz_n_sign_changes,accz_iqr,accz_iqr_5_95,accz_pct_95,accx_ptp,accx_peaks,accx_rms,accx_pct_5,accy_iqr,accy_iqr_5_95,accy_lineintegral,accy_rms,accy_svd_entropy,accy_entropy,accx_pct_95,accx_entropy,accy_ptp,accy_sum,accy_energy,accy_peaks,accx_std,accx_skewness,accx_mean,accx_n_above_mean,accy_std,accx_perm_entropy,accx_n_below_mean,accx_iqr,accy_mean,accx_kurtosis,accy_max,accz_energy,accy_kurtosis,accy_perm_entropy,accy_n_below_mean,accz_pct_5
0,0.02361445783132531 +/- 0.0024066246211371235,0.26620481927710843 +/- 0.010584081913656984,0.02572289156626506 +/- 0.003829449415738018,0.06891566265060242 +/- 0.006132754984397305,0.0 +/- 0.0,0.02795180722891568 +/- 0.0021247219383793256,0.0 +/- 0.0,0.01765060240963857 +/- 0.0022386631537424195,0.031506024096385546 +/- 0.004014507730493056,0.00036144578313250796 +/- 0.0002951192461184371,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003012048192771011 +/- 0.001832157388644052,-0.001867469879518069 +/- 0.0008281763304136957,0.0 +/- 0.0,0.0 +/- 0.0,0.011867469879518078 +/- 0.0014520446738787822,0.019096385542168682 +/- 0.0030366465448502735,0.10180722891566263 +/- 0.004571967701448251,0.009337349397590367 +/- 0.0015995081984760964,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009096385542168683 +/- 0.0017134292353407177,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0012048192771084265 +/- 0.0007619946169080667,0.0 +/- 0.0,0.025 +/- 0.001118926242229329,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0033734939759036296 +/- 0.0009016041895840715,0.050963855421686764 +/- 0.0023823758955765374,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0031927710843373536 +/- 0.0012063243611145067,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008313253012048194 +/- 0.00206583472282919,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.2910240963855422 +/- 0.010288514694571285,0.0 +/- 0.0,0.0016867469879518037 +/- 0.0008433734939759059,0.10813253012048189 +/- 0.007505985418299479,0.0 +/- 0.0,0.0 +/- 0.0,-0.0014457831325301207 +/- 0.0013524062843761186,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0
