,accy_pct_5,accy_mean,accy_sum,accz_ptp,accx_svd_entropy,accz_iqr_5_95,accx_n_sign_changes,accy_std,accx_sum,accz_svd_entropy,accx_lineintegral,accy_min,accx_energy,accx_max,accy_energy,accx_peaks,accy_svd_entropy,accx_std,accx_entropy,accx_rms,accy_n_below_mean,accx_ptp,accy_entropy,accz_kurtosis,accy_perm_entropy,accy_n_sign_changes,accy_kurtosis,accz_lineintegral,accx_n_below_mean,accy_n_above_mean,accy_skewness,accx_kurtosis,accx_n_above_mean,accy_rms,accz_n_above_mean,accz_energy,accz_std,accz_n_below_mean,accz_skewness,accx_pct_95,accx_iqr_5_95,accx_mean,accz_entropy,accx_pct_5,accx_iqr,accz_iqr,accy_peaks,accz_rms,accy_iqr_5_95,accz_peaks,accy_lineintegral,accy_iqr,accx_skewness,accx_min,accz_pct_95,accx_perm_entropy,accz_perm_entropy,accy_pct_95,accy_ptp,accz_max,accz_min,accy_max,accz_sum,accz_mean,accz_n_sign_changes,accz_pct_5
0,0.009551451187335048 +/- 0.000762893524791586,0.0080211081794195 +/- 0.000995670831879323,0.007651715039577811 +/- 0.0010081780039336665,0.004802110817941918 +/- 0.0009858333346843922,-0.00015831134564644466 +/- 0.0006695819282559163,-0.0006332453825857676 +/- 0.0005683551247635655,-0.00031662269129290044 +/- 0.0007158131908311854,0.00575197889182053 +/- 0.0005993570813509356,-0.00036939313984171165 +/- 0.0005804749340369625,0.0010554089709762238 +/- 0.000333749621125941,-0.0022163588390501808 +/- 0.000615403893915054,0.005910290237466975 +/- 0.0011513152627583689,-0.0003166226912928893 +/- 0.00048364914986343357,0.0002638522427440337 +/- 0.0010619847914247055,0.0016358839050131468 +/- 0.0011428183550241217,-0.00036939313984171165 +/- 0.0007844891159534978,-0.000949868073878668 +/- 0.0005170426897695694,-0.0003166226912928782 +/- 0.0003500395557103461,0.0017414248021107802 +/- 0.0009155330645328462,-0.00026385224274407817 +/- 0.0009215962636714035,0.00015831134564643358 +/- 0.00041215037867580134,5.277044854881119e-05 +/- 0.0005509396574622827,-0.0005277044854881119 +/- 0.0,0.00015831134564643358 +/- 0.0005804749340369231,0.000897097625329768 +/- 0.0015484327969520987,0.0026912928759893926 +/- 0.0007985617915789795,0.0 +/- 0.0,0.0006332453825857343 +/- 0.0006154038939150541,0.0 +/- 0.0,-0.0006332453825857676 +/- 0.00031662269129291155,-0.0003693931398417227 +/- 0.0008525326871453229,0.0 +/- 0.0,0.00031662269129286715 +/- 0.00048364914986339963,-0.00042216358839054503 +/- 0.0011752536913625497,5.277044854881119e-05 +/- 0.0005509396574622828,-0.0004221635883905228 +/- 0.0009672982997268393,0.003693931398416861 +/- 0.0008175162736058073,0.0007915567282321678 +/- 0.00026385224274405594,0.0005804749340369231 +/- 0.0006860158311345455,-0.0007915567282322233 +/- 0.00042544895769389113,0.0021108179419524475 +/- 0.0005277044854881119,-0.0008970976253298568 +/- 0.00047493403693934757,-0.0007915567282322344 +/- 0.0003539949304749405,0.001899736147757214 +/- 0.001207970780185697,-0.00021108179419525585 +/- 0.000483649149863419,-0.002321899736147792 +/- 0.0006757914762462215,-0.0010026385224274792 +/- 0.0008327036326153002,-0.005224274406332508 +/- 0.0009571692425972147,0.0039050131926121057 +/- 0.0007897957544641729,-0.0013192612137203797 +/- 0.0006354403471658256,-0.022163588390501355 +/- 0.001565424482764261,0.004591029023746684 +/- 0.00041215037867580134,-0.00031662269129286715 +/- 0.0002585213448847609,-0.0004221635883905117 +/- 0.0007000791114206821,-0.0006332453825857786 +/- 0.000775564034654322,-0.007176781002638566 +/- 0.0017533770686898181,-0.001952506596306125 +/- 0.0006695819282558925,-0.015145118733509277 +/- 0.0014935062478189792,-0.00464379947229554 +/- 0.0007000791114206938,-5.277044854882229e-05 +/- 0.0004978354159396708,0.0003166226912928449 +/- 0.0012308077878301377,-0.02084432717678104 +/- 0.002114113522322954,-0.0037467018469657166 +/- 0.0007628935247916083,0.0022691292875988813 +/- 0.00047493403693930073,0.00010554089709762238 +/- 0.0005170426897695219,-0.00021108179419526696 +/- 0.0007537127629069086
