,accy_pct_95,accz_lineintegral,accx_svd_entropy,accz_min,accz_perm_entropy,accx_energy,accz_mean,accx_min,accx_sum,accy_n_sign_changes,accx_n_sign_changes,accy_min,accz_max,accz_n_above_mean,accy_skewness,accx_iqr_5_95,accx_max,accz_skewness,accx_lineintegral,accz_svd_entropy,accy_n_above_mean,accy_pct_5,accz_rms,accz_std,accz_sum,accz_ptp,accz_kurtosis,accz_n_below_mean,accz_peaks,accz_entropy,accz_n_sign_changes,accz_iqr,accz_iqr_5_95,accz_pct_95,accx_ptp,accx_peaks,accx_rms,accx_pct_5,accy_iqr,accy_iqr_5_95,accy_lineintegral,accy_rms,accy_svd_entropy,accy_entropy,accx_pct_95,accx_entropy,accy_ptp,accy_sum,accy_energy,accy_peaks,accx_std,accx_skewness,accx_mean,accx_n_above_mean,accy_std,accx_perm_entropy,accx_n_below_mean,accx_iqr,accy_mean,accx_kurtosis,accy_max,accz_energy,accy_kurtosis,accy_perm_entropy,accy_n_below_mean,accz_pct_5
0,0.062328094302554024 +/- 0.0032980887945382063,0.04371316306483299 +/- 0.0025236213317613365,0.02961689587426325 +/- 0.002533638580850477,0.0274557956777996 +/- 0.003305395158819502,0.019449901768172906 +/- 0.0039974439979127375,0.01566797642436152 +/- 0.0029011668812617725,0.009823182711198442 +/- 0.001770899447673868,0.008840864440078599 +/- 0.003675498415298583,0.008251473477406679 +/- 0.001178781925343833,0.007612966601178772 +/- 0.000591433918408261,0.007514734774066811 +/- 0.00216388907386157,0.0063850687622789785 +/- 0.0014235144151463082,0.004076620825147337 +/- 0.0034314417435576867,0.0034872298624754492 +/- 0.001957871456581008,0.002062868369351656 +/- 0.0007858546168958563,0.001915520628683698 +/- 0.0004633586017709327,0.0011787819253438303 +/- 0.0006289905930680676,0.000785854616895898 +/- 0.0005469316662897913,0.0003929273084479545 +/- 0.00036754984152985817,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00019646365422397726 +/- 0.00032579811300151876,-0.00039292730844796563 +/- 0.00029469548133596033,-0.0004420432220039516 +/- 0.00046335860177096203,-0.001080550098231836 +/- 0.0006876227897838863,-0.00216110019646365 +/- 0.0008563652148409749,-0.002210216110019647 +/- 0.0006680486497414285,-0.004567779960707274 +/- 0.002897838899803526,-0.01011787819253438 +/- 0.00269198224087321
