,accy_pct_95,accz_lineintegral,accx_svd_entropy,accz_min,accz_perm_entropy,accx_energy,accz_mean,accx_min,accx_sum,accy_n_sign_changes,accx_n_sign_changes,accy_min,accz_max,accz_n_above_mean,accy_skewness,accx_iqr_5_95,accx_max,accz_skewness,accx_lineintegral,accz_svd_entropy,accy_n_above_mean,accy_pct_5,accz_rms,accz_std,accz_sum,accz_ptp,accz_kurtosis,accz_n_below_mean,accz_peaks,accz_entropy,accz_n_sign_changes,accz_iqr,accz_iqr_5_95,accz_pct_95,accx_ptp,accx_peaks,accx_rms,accx_pct_5,accy_iqr,accy_iqr_5_95,accy_lineintegral,accy_rms,accy_svd_entropy,accy_entropy,accx_pct_95,accx_entropy,accy_ptp,accy_sum,accy_energy,accy_peaks,accx_std,accx_skewness,accx_mean,accx_n_above_mean,accy_std,accx_perm_entropy,accx_n_below_mean,accx_iqr,accy_mean,accx_kurtosis,accy_max,accz_energy,accy_kurtosis,accy_perm_entropy,accy_n_below_mean,accz_pct_5
0,0.07445216461785147 +/- 0.004798667659065242,0.0 +/- 0.0,0.04794227685729561 +/- 0.0031533939070016053,0.001924104756814593 +/- 0.0010742785271107172,0.003687867450561244 +/- 0.0006948156066274712,0.0 +/- 0.0,0.0 +/- 0.0,0.016568679850347455 +/- 0.0008618126935647869,0.00042757883484769723 +/- 0.0004659432328744949,-0.0005344735435595438 +/- 0.000585486432394619,0.0 +/- 0.0,0.03944414751469806 +/- 0.0017532035774299032,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.007963655799037994 +/- 0.0009395187510019583,-0.012346338856226591 +/- 0.0006070452534260362,0.0 +/- 0.0,0.04409406734366653 +/- 0.0021143816616624616,0.0 +/- 0.0,0.0 +/- 0.0,0.02036344200962057 +/- 0.002048505387144494,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013361838588990317 +/- 0.0004927602596094435,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00026723677177981076 +/- 0.00026723677177981076,0.0 +/- 0.0,0.0 +/- 0.0,-0.011491181186531219 +/- 0.0016943738625491813,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03500801710315343 +/- 0.0038411509585956033,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.03035809727418489 +/- 0.0016525520933982042,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.13949759486905403 +/- 0.0028482977219613527,0.0 +/- 0.0,0.06889363976483169 +/- 0.003246239366982405,0.0 +/- 0.0,0.000641368252271557 +/- 0.0007482629609834527,0.0 +/- 0.0,-0.00016034206306786425 +/- 0.0003422300501032818,0.00021378941742384862 +/- 0.0003545296408717875,0.025601282736504593 +/- 0.003532785220665041,0.0 +/- 0.0,0.046445750935328746 +/- 0.002872764222421521
