,accy_pct_5,accy_mean,accy_sum,accz_ptp,accx_svd_entropy,accz_iqr_5_95,accx_n_sign_changes,accy_std,accx_sum,accz_svd_entropy,accx_lineintegral,accy_min,accx_energy,accx_max,accy_energy,accx_peaks,accy_svd_entropy,accx_std,accx_entropy,accx_rms,accy_n_below_mean,accx_ptp,accy_entropy,accz_kurtosis,accy_perm_entropy,accy_n_sign_changes,accy_kurtosis,accz_lineintegral,accx_n_below_mean,accy_n_above_mean,accy_skewness,accx_kurtosis,accx_n_above_mean,accy_rms,accz_n_above_mean,accz_energy,accz_std,accz_n_below_mean,accz_skewness,accx_pct_95,accx_iqr_5_95,accx_mean,accz_entropy,accx_pct_5,accx_iqr,accz_iqr,accy_peaks,accz_rms,accy_iqr_5_95,accz_peaks,accy_lineintegral,accy_iqr,accx_skewness,accx_min,accz_pct_95,accx_perm_entropy,accz_perm_entropy,accy_pct_95,accy_ptp,accz_max,accz_min,accy_max,accz_sum,accz_mean,accz_n_sign_changes,accz_pct_5
0,0.0022447888829502547 +/- 0.001090116411243771,0.0007482629609833702 +/- 0.0008684167188280172,5.344735435590664e-05 +/- 0.001026690150309921,-0.000694815606627508 +/- 0.0003422300501033234,0.0015499732763227692 +/- 0.0008766017887149338,-0.00048102618920365937 +/- 0.00016034206306788645,0.0008551576696952834 +/- 0.0002618374925476542,-5.344735435597325e-05 +/- 0.00028782281171215173,-0.00048102618920365937 +/- 0.00044396706910307355,0.0009620523784072188 +/- 0.000523674985095288,0.0003206841261357174 +/- 0.0004898530940626001,0.00016034206306784205 +/- 0.00034223005010327484,-0.0006413682522715458 +/- 0.0005756456234243488,0.00037413148049166847 +/- 0.00034223005010327484,0.00016034206306784205 +/- 0.00034223005010327484,0.0 +/- 0.0,-0.0005879208979155948 +/- 0.0005042213325524655,0.000267236771779733 +/- 0.0004309063467823659,0.00016034206306785314 +/- 0.0002449265470312734,-0.001496525921966907 +/- 0.0005756456234243117,0.0004810261892035705 +/- 0.0004439670691030362,0.00032068412613570627 +/- 0.00026183749254759983,0.00026723677177975524 +/- 0.00026723677177975524,5.344735435595105e-05 +/- 0.00016034206306785314,-0.001924104756814582 +/- 0.001100548384926465,0.00016034206306786425 +/- 0.0003422300501032818,-0.00016034206306789756 +/- 0.0003422300501033009,0.0009086050240512567 +/- 0.00041743718203669734,0.0 +/- 0.0,0.00026723677177975524 +/- 0.00026723677177975524,-5.344735435598435e-05 +/- 0.0003741314804917002,-0.00037413148049174615 +/- 0.0003422300501032939,0.0009086050240512455 +/- 0.0002449265470313243,0.0001068947087118799 +/- 0.0003999633764589729,5.344735435595105e-05 +/- 0.00016034206306785314,0.00037413148049166847 +/- 0.00034223005010327484,-0.0013361838588990538 +/- 0.00035853575267235255,0.0001068947087119021 +/- 0.0002137894174238042,-5.3447354355962154e-05 +/- 0.00016034206306788645,0.0003206841261357285 +/- 0.0006844601002065982,-0.00016034206306788645 +/- 0.00034223005010332335,-5.344735435598435e-05 +/- 0.0003741314804917002,0.00032068412613570627 +/- 0.00026183749254759983,-0.0003206841261357729 +/- 0.00035452964087178746,0.0002137894174238042 +/- 0.00026183749254759983,-1.1102230246251566e-17 +/- 0.0002390238351148769,-5.3447354355962154e-05 +/- 0.00016034206306788645,-0.00016034206306791976 +/- 0.0005879208979155443,0.0006413682522714459 +/- 0.0003206841261357507,0.00026723677177975524 +/- 0.00026723677177975524,-0.0008017103153394323 +/- 0.0004309063467824141,0.00032068412613570627 +/- 0.00026183749254759983,0.0 +/- 0.0,0.0005879208979154948 +/- 0.0004439670691030441,0.0 +/- 0.0,0.0005344735435595549 +/- 0.000676061498699805,-0.0004275788348477083 +/- 0.0005756456234243302,-0.004275788348476783 +/- 0.001393736484276363,0.0 +/- 0.0,0.0002137894174238042 +/- 0.00026183749254759983,-0.001924104756814571 +/- 0.0006844601002066,-0.002886157135221856 +/- 0.0007633809116561168,-0.0003206841261357729 +/- 0.0002618374925476542,-0.00042757883484769723 +/- 0.00021378941742384862,0.00032068412613570627 +/- 0.00026183749254759983,-0.00326028861571358 +/- 0.0003741314804917351
