,accy_energy,accz_energy,accx_mean,accx_sum,accx_energy,accz_rms,accx_std,accx_svd_entropy,accz_svd_entropy,accz_peaks,accx_rms,accy_pct_5,accy_sum,accy_mean,accx_max,accx_iqr,accx_peaks,accy_peaks,accx_pct_95,accx_iqr_5_95,accy_pct_95,accz_iqr_5_95,accz_pct_5,accz_min,accx_n_below_mean,accz_ptp,accy_rms,accz_iqr,accy_svd_entropy,accy_min,accy_max,accy_n_above_mean,accy_std,accz_n_above_mean,accy_kurtosis,accz_skewness,accy_n_below_mean,accy_skewness,accz_max,accx_skewness,accy_ptp,accy_perm_entropy,accz_kurtosis,accz_n_below_mean,accy_iqr_5_95,accx_kurtosis,accy_n_sign_changes,accx_n_sign_changes,accx_min,accx_pct_5,accx_n_above_mean,accy_entropy,accx_ptp,accx_perm_entropy,accz_pct_95,accx_entropy,accy_iqr,accz_lineintegral,accz_entropy,accy_lineintegral,accx_lineintegral,accz_perm_entropy,accz_n_sign_changes,accz_sum,accz_mean,accz_std
0,0.12210843373493978 +/- 0.006318412772386647,0.39560240963855425 +/- 0.008642216628825293,0.4239759036144578 +/- 0.005681843914482689,0.26801204819277114 +/- 0.006732180394707899,0.2687349397590362 +/- 0.0057304958990175795,0.03210843373493981 +/- 0.003829449415738028,0.00638554216867474 +/- 0.0011804769844738368,0.010662650602409684 +/- 0.002584751560593354,0.02295180722891573 +/- 0.003454807459985461,0.09078313253012052 +/- 0.004402538889299602,-0.00030120481927707886 +/- 0.0005553942444152182,0.004096385542168712 +/- 0.0013143026644139586,-0.0016265060240963302 +/- 0.0012650602409638478,-0.0016265060240963302 +/- 0.0012650602409638478,0.005000000000000049 +/- 0.001476825382184505,0.00048192771084341055 +/- 0.0015429215029958818,0.0028915662650602857 +/- 0.0015429215029958679,0.06686746987951811 +/- 0.003083490094474646,6.02409638554513e-05 +/- 0.00042168674698796877,0.00493975903614462 +/- 0.0008853577383553627,0.0031927710843373757 +/- 0.0013211874818952595,-0.001024096385542117 +/- 0.00047049696842810137,0.0003614457831325746 +/- 0.0004819277108433912,0.0012650602409639 +/- 0.0008708935117349972,0.00638554216867474 +/- 0.0010503370948290874,0.0011445783132530529 +/- 0.0010926721173022264,0.006987951807228954 +/- 0.0017707154767107277,0.004457831325301231 +/- 0.0007228915662650548,0.0001204819277108915 +/- 0.0010708667972669228,-0.0013253012048192292 +/- 0.0013684116495904237,0.004096385542168723 +/- 0.001495141403131419,0.0010240963855422057 +/- 0.001426833648473134,0.015783132530120515 +/- 0.00195759961557494,-0.0024096385542168195 +/- 0.0005388115608433146,6.02409638554291e-05 +/- 0.0001807228915662873,0.0024096385542169084 +/- 0.0018072289156626472,0.00421686746987957 +/- 0.0012920247343088825,-0.0005421686746987509 +/- 0.0007353346756465899,0.0007831325301205117 +/- 0.0006626506024096372,-0.0018072289156626175 +/- 0.000538811560843327,0.001265060240963911 +/- 0.0007831325301204749,0.10036144578313255 +/- 0.004278380940858979,0.0010843373493976238 +/- 0.0007025243246801689,0.0016265060240964301 +/- 0.0009351912467626585,-0.0019879518072288827 +/- 0.00047049696842811986,0.001325301204819318 +/- 0.0007524093973974029,0.0019879518072289603 +/- 0.001426833648473147,-0.0038554216867469513 +/- 0.0012693558738376954,-0.000662650602409598 +/- 0.00032440751850205864,0.003072289156626562 +/- 0.001332129179969635,-0.0015060240963854943 +/- 0.0019286518787448267,0.005120481927710885 +/- 0.0013266696111774335,0.0019879518072289494 +/- 0.0015720467892409511,0.0001204819277108693 +/- 0.00036144578313255236,-0.0020481927710842784 +/- 0.001378978691838521,0.005240963855421721 +/- 0.0013211874818952424,0.0003012048192771566 +/- 0.00040410867063251694,0.004578313253012089 +/- 0.0012693558738376732,-0.00042168674698792594 +/- 0.00027605877680455176,0.22102409638554218 +/- 0.0048075912536695775,0.0009638554216867768 +/- 0.0013789786918384996,0.28283132530120486 +/- 0.007491467057669708,0.0013253012048193291 +/- 0.0011366242327779145,0.006626506024096435 +/- 0.0018858404629516384,0.006626506024096435 +/- 0.0018858404629516384,0.006626506024096435 +/- 0.0008082173412649844
