,accy_energy,accz_energy,accx_mean,accx_sum,accx_energy,accz_rms,accx_std,accx_svd_entropy,accz_svd_entropy,accz_peaks,accx_rms,accy_pct_5,accy_sum,accy_mean,accx_max,accx_iqr,accx_peaks,accy_peaks,accx_pct_95,accx_iqr_5_95,accy_pct_95,accz_iqr_5_95,accz_pct_5,accz_min,accx_n_below_mean,accz_ptp,accy_rms,accz_iqr,accy_svd_entropy,accy_min,accy_max,accy_n_above_mean,accy_std,accz_n_above_mean,accy_kurtosis,accz_skewness,accy_n_below_mean,accy_skewness,accz_max,accx_skewness,accy_ptp,accy_perm_entropy,accz_kurtosis,accz_n_below_mean,accy_iqr_5_95,accx_kurtosis,accy_n_sign_changes,accx_n_sign_changes,accx_min,accx_pct_5,accx_n_above_mean,accy_entropy,accx_ptp,accx_perm_entropy,accz_pct_95,accx_entropy,accy_iqr,accz_lineintegral,accz_entropy,accy_lineintegral,accx_lineintegral,accz_perm_entropy,accz_n_sign_changes,accz_sum,accz_mean,accz_std
0,0.11193092621664054 +/- 0.006184747470165219,0.4059131344845631 +/- 0.006147444136591182,0.3163788592360022 +/- 0.0076234741398113265,0.2256933542647829 +/- 0.008079817414416176,0.2831501831501832 +/- 0.008596718571826645,0.08137100994243857 +/- 0.004664297722813057,0.0037153322867609084 +/- 0.0015247307466597021,0.014756671899529106 +/- 0.004566703135378644,0.05395081109366828 +/- 0.003933010449840599,0.07116692830978552 +/- 0.005105729321884031,0.0010465724751439476 +/- 0.00040533577668311544,0.002616431187859802 +/- 0.0020401453364330643,0.0014128728414443126 +/- 0.0012171327419793988,0.0014128728414443126 +/- 0.0012171327419793988,0.03286237571951863 +/- 0.003963180790949565,0.0017268445839874857 +/- 0.0013040225844455423,0.01773940345368922 +/- 0.0014128728414442727,0.06378859236002096 +/- 0.004683046388661499,0.0023024594453166514 +/- 0.0010517923203684932,0.005599162742019925 +/- 0.0008453947891890825,0.054055468341182675 +/- 0.004680706912362834,0.003610675039246514 +/- 0.0016289254229485527,-0.00010465724751435035 +/- 0.0005127137085888468,0.009314495028780779 +/- 0.002593304383749628,0.007692307692307732 +/- 0.002553400920723372,0.005546834118262733 +/- 0.0013884352863863447,0.1003139717425432 +/- 0.0057086187620384215,0.008529565672422856 +/- 0.0018134718420893228,0.009157509157509213 +/- 0.0015567215887643557,0.012297226582940912 +/- 0.0019474405092546594,0.0005232862375719848 +/- 0.0011701035989009783,0.01684981684981691 +/- 0.002407116692830987,-0.0012558869701726483 +/- 0.0022592394709495477,0.006070120355834696 +/- 0.0019326201269094306,0.0001569858712716199 +/- 0.00033506667909122793,0.0001569858712716199 +/- 0.0007040096309300765,0.009366823652537992 +/- 0.0026830860791824595,-0.00031397174254315096 +/- 0.000256356854294403,0.00350601779173213 +/- 0.0010478798741235386,-0.00041862899005753464 +/- 0.00031397174254315096,-0.00010465724751437255 +/- 0.0003139717425431732,0.031030873888016796 +/- 0.0035262659526596554,0.0003663003663004094 +/- 0.0006639758001282057,2.2204460492503132e-17 +/- 0.0003309552757894832,-0.0007326007326006745 +/- 0.0005827068930224902,0.005442176870748339 +/- 0.0015906524493533062,-0.009105180533751912 +/- 0.0019884877027734147,0.0007849293563579774 +/- 0.0004824460731184008,0.012087912087912123 +/- 0.00122609885022083,0.017791732077446408 +/- 0.0029508889963101377,0.02412349555206701 +/- 0.0021884378510022614,0.013029827315541642 +/- 0.002652292181574922,0.004447933019361627 +/- 0.000711746232796186,0.010779696493982272 +/- 0.0024002815156838817,0.03249607535321826 +/- 0.003354342336062219,0.0016221873364731022 +/- 0.0019076636455843065,0.0017791732077446886 +/- 0.0009419152276295023,0.002093144950287851 +/- 0.001442600601997934,-0.00047095761381470423 +/- 0.0016948335678389833,0.043380429094714866 +/- 0.003967669301364187,0.005546834118262722 +/- 0.0015733434200285827,0.17472527472527477 +/- 0.007857835923815087,0.010936682365253825 +/- 0.002503584241529189,0.025484039769754097 +/- 0.003024666879459632,0.025484039769754097 +/- 0.003024666879459632,0.0032443746729461597 +/- 0.0008372579801151193
