,hrv_rms,bvp_rms,bvp_std,bvp_lineintegral,scr_rms,hrv_pct_95,bvp_iqr,hrv_iqr_5_95,hrv_entropy,hrv_svd_entropy,hrv_pct_5,hrv_std,hrv_n_above_mean,bvp_kurtosis,scl_lineintegral,scl_entropy,bvp_energy,scl_pct_95,bvp_iqr_5_95,scl_iqr_5_95,hrv_kurtosis,scr_perm_entropy,scl_skewness,scr_max,scl_max,scr_ptp,scr_pct_95,scr_iqr_5_95,scr_n_sign_changes,scl_sum,scl_mean,hrv_perm_entropy,scl_perm_entropy,bvp_pct_5,bvp_sum,bvp_mean,scr_iqr,bvp_skewness,scr_n_above_mean,scr_n_below_mean,bvp_svd_entropy,scl_pct_5,scr_skewness,hrv_peaks,scl_min,scl_n_above_mean,scl_n_below_mean,scr_lineintegral,scl_std,scl_n_sign_changes,bvp_n_sign_changes,scr_std,bvp_pct_95,scr_pct_5,scr_min,scl_kurtosis,bvp_min,scr_kurtosis,scr_entropy,hrv_n_sign_changes,bvp_entropy,scl_peaks,scl_rms,scl_energy,scr_energy,scr_peaks,scr_mean,scr_sum,bvp_max,hrv_skewness,scl_iqr,scl_ptp,bvp_ptp,scl_svd_entropy,scr_svd_entropy,bvp_perm_entropy,hrv_n_below_mean,bvp_peaks,hrv_min,hrv_sum,hrv_mean,bvp_n_below_mean,bvp_n_above_mean,hrv_iqr,hrv_energy,hrv_ptp,hrv_lineintegral,hrv_max
0,0.2823493975903615 +/- 0.009706275645512179,0.3497590361445784 +/- 0.009061009964801518,0.22608433734939756 +/- 0.008198306067933184,0.13813253012048193 +/- 0.009242817237681698,0.14120481927710843 +/- 0.0032574712854447734,0.016265060240963837 +/- 0.007051024042602183,0.013493975903614475 +/- 0.004737253795503032,0.0023493975903614572 +/- 0.004615024030191521,0.004397590361445769 +/- 0.0037817701483661465,-0.0010240963855421836 +/- 0.003365416318906857,-0.002108433734939752 +/- 0.009125064501051616,0.042409638554216866 +/- 0.004452944243994285,-0.004578313253012045 +/- 0.0038591849103727692,0.0036746987951807087 +/- 0.0012182980973588335,0.07156626506024098 +/- 0.003836550199539925,0.0070481927710843275 +/- 0.000810459279944186,0.016265060240963847 +/- 0.0034395427526795843,-0.009879518072289161 +/- 0.0038872929650365633,0.0006024096385542132 +/- 0.004735721447477973,0.08451807228915666 +/- 0.008059916790714846,0.0007228915662650604 +/- 0.0006488150370041607,0.0033734939759036296 +/- 0.0022248416039300305,-0.00024096385542168308 +/- 0.001180476984473803,0.0896987951807229 +/- 0.004071950509908737,0.004337349397590351 +/- 0.002691362398034778,0.0886144578313253 +/- 0.004116269953218438,0.04090361445783134 +/- 0.0026320544909582584,0.05259036144578313 +/- 0.003024672339911611,-0.0017469879518072107 +/- 0.0009505863757867205,-0.015542168674698797 +/- 0.005208666583425866,-0.015542168674698797 +/- 0.005208666583425866,0.0008433734939759074 +/- 0.000552117553609152,-0.0027108433734939876 +/- 0.001984297480963928,-0.004337349397590373 +/- 0.0038742012507984357,0.0023493975903614572 +/- 0.0009505863757867317,0.0023493975903614572 +/- 0.0009505863757867317,0.07126506024096384 +/- 0.0030840784906434296,0.0011445783132530084 +/- 0.001247729829952295,-0.0003614457831325302 +/- 0.001084337349397603,-0.0003614457831325302 +/- 0.001084337349397603,6.02409638554291e-05 +/- 0.0025337037162425284,0.04939759036144577 +/- 0.008608347314648808,0.001867469879518069 +/- 0.0010240963855421713,6.0240963855418e-05 +/- 0.00032440751850205864,0.008674698795180735 +/- 0.0019833828473680027,0.0031927710843373536 +/- 0.0008540630649853948,0.0031927710843373536 +/- 0.0008540630649853948,0.08403614457831327 +/- 0.007625896928416968,0.13198795180722894 +/- 0.0035378426168737468,0.004939759036144587 +/- 0.000702524324680146,-0.02385542168674698 +/- 0.0034731410374456845,0.09638554216867472 +/- 0.007343469859118465,0.08963855421686749 +/- 0.00648143501509048,6.024096385540689e-05 +/- 0.000568312116388942,-0.0012650602409638666 +/- 0.0006289341270427997,0.0055421686746987995 +/- 0.001198780044706769,-0.0008433734939759074 +/- 0.0017910926201588546,6.0240963855418e-05 +/- 0.00042168674698792594,0.004277108433734933 +/- 0.001894480143797158,0.0 +/- 0.0,0.0 +/- 0.0,-6.0240963855418e-05 +/- 0.0005003990278866004,0.09644578313253012 +/- 0.007468178974718826,-0.002349397590361446 +/- 0.002818478931395084,0.0008433734939758963 +/- 0.0015287442819818741,0.0016265060240963857 +/- 0.0012650602409638504,0.030662650602409636 +/- 0.006014751788460522,0.030662650602409636 +/- 0.006014751788460522,0.008614457831325306 +/- 0.005721623194891713,0.004337349397590384 +/- 0.0032418371197767905,0.04716867469879519 +/- 0.008193878380168032,0.05451807228915663 +/- 0.007892485920845342,-0.005963855421686748 +/- 0.003358940207096552,-0.04524096385542169 +/- 0.004762085343125688,0.003132530120481913 +/- 0.004232329655481983,0.004939759036144575 +/- 0.0011042351072182894,0.0003614457831325302 +/- 0.005055936206833091,0.006626506024096391 +/- 0.001979720087368057,0.08397590361445784 +/- 0.007452369683947999,0.18885542168674696 +/- 0.010480023369456647,0.18885542168674696 +/- 0.010480023369456647,-0.007891566265060245 +/- 0.004280500945419415,-0.007891566265060245 +/- 0.004280500945419415,0.0035542168674698726 +/- 0.0021118732702359194,0.05289156626506024 +/- 0.008223719010400728,-0.0043373493975903624 +/- 0.00283580778215417,0.0037951807228915778 +/- 0.004277108433734947,0.07409638554216869 +/- 0.007638972281516793
