,bvp_ptp,scl_min,bvp_rms,bvp_iqr,bvp_energy,bvp_min,scl_pct_5,bvp_std,bvp_pct_5,hrv_mean,hrv_max,bvp_lineintegral,bvp_iqr_5_95,bvp_pct_95,scl_energy,bvp_kurtosis,hrv_pct_5,scl_sum,scl_mean,bvp_max,hrv_min,scl_max,hrv_rms,hrv_perm_entropy,scr_lineintegral,scr_ptp,hrv_svd_entropy,scl_kurtosis,bvp_perm_entropy,scr_n_above_mean,scl_rms,hrv_peaks,scr_kurtosis,scr_energy,bvp_mean,scl_perm_entropy,scl_iqr,scl_n_sign_changes,hrv_iqr,scl_n_below_mean,scl_pct_95,scl_skewness,scr_iqr_5_95,bvp_n_below_mean,scr_entropy,scr_n_sign_changes,scl_peaks,scr_peaks,hrv_n_sign_changes,bvp_entropy,scr_n_below_mean,hrv_n_above_mean,hrv_sum,scr_min,scl_n_above_mean,bvp_sum,hrv_skewness,scr_perm_entropy,hrv_n_below_mean,scr_pct_5,scr_rms,hrv_entropy,scl_iqr_5_95,scr_svd_entropy,hrv_pct_95,scr_mean,hrv_std,scr_iqr,scr_skewness,hrv_energy,scl_std,scr_pct_95,bvp_skewness,scr_max,bvp_n_above_mean,hrv_ptp,hrv_kurtosis,scl_ptp,scr_sum,hrv_iqr_5_95,scr_std,bvp_n_sign_changes,hrv_lineintegral,scl_lineintegral,bvp_svd_entropy,scl_svd_entropy,scl_entropy,bvp_peaks
0,0.0018759770713913215 +/- 0.0017470614501553206,0.02209484106305365 +/- 0.0017930849957358314,-0.002970297029702984 +/- 0.0007387934798727129,-0.0039603960396039865 +/- 0.0010211525764599067,-0.002397081813444546 +/- 0.0011224939670942075,-0.005732152162584725 +/- 0.0018349991518143798,0.024283480979676884 +/- 0.0015317288646898432,-0.0021886399166232695 +/- 0.001611216762244953,5.2110474205291354e-05 +/- 0.0016053071183688814,-0.0024491922876498594 +/- 0.0013397561367568818,-0.009640437727983342 +/- 0.0021892601915164097,0.0027618551328816967 +/- 0.0012560678262838925,-0.009640437727983352 +/- 0.0014031174588677723,0.001459093277748813 +/- 0.0015067047727776066,-0.0006774361646691207 +/- 0.0023542171960555616,0.002970297029702951 +/- 0.0016321479690845158,-0.005784262636790017 +/- 0.0015711113529631633,0.0034914017717560864 +/- 0.0022839611256707834,-0.003126628452318947 +/- 0.0019774534612829824,0.002292860865033852 +/- 0.0014403621637399963,-0.008910891089108941 +/- 0.0011756658856360918,-0.00020844189682128755 +/- 0.0011224939670942148,-0.005002605523710302 +/- 0.0015667844062921302,5.211047420531356e-05 +/- 0.00015633142261594067,-0.0010422094841063489 +/- 0.0010422094841063103,-0.00526315789473687 +/- 0.0012646858884327024,0.00010422094841060492 +/- 0.000865724217083705,-0.0002605523710265678 +/- 0.0002605523710265678,0.022459614382490868 +/- 0.0024491922876498213,0.00010422094841061602 +/- 0.0005612469835471126,-0.00020844189682128755 +/- 0.0016179442101365428,0.0 +/- 0.0,0.003074517978113589 +/- 0.0013069240441880537,0.001563314226159429 +/- 0.0006991353759770158,0.0 +/- 0.0,0.00130276185513285 +/- 0.0005339734635726828,0.00010422094841061602 +/- 0.0006077073366175414,0.007816571130797256 +/- 0.00046609025065132186,-0.0004168837936425307 +/- 0.000510576288229959,0.0011464304325168983 +/- 0.000650859614215549,-0.0018238665971860746 +/- 0.0016519924423290596,0.0022407503908285385 +/- 0.0009336358971948527,-0.006565919749869742 +/- 0.0007799181629544429,0.028764981761334008 +/- 0.0028332000456629883,-0.00010422094841062712 +/- 0.00020844189682125421,0.0 +/- 0.0,0.0 +/- 0.0,-5.211047420531356e-05 +/- 0.0001563314226159407,0.0 +/- 0.0,0.0 +/- 0.0,-0.00036477331943725045 +/- 0.0010171558778501002,-0.0010422094841063378 +/- 0.0004660902506513715,0.0010422094841062823 +/- 0.0009025798893011243,0.0 +/- 0.0,0.0013027618551328612 +/- 0.0009955692118052493,0.0 +/- 0.0,-0.0005732152162584714 +/- 0.0004916092304354835,0.0006774361646690763 +/- 0.0009900990099009984,0.00031266284523188135 +/- 0.0004776003850917864,0.00020844189682124316 +/- 0.0004776003850918155,-0.005523710265763449 +/- 0.0007799181629544369,0.00015633142261594067 +/- 0.0006187775970316586,0.002657634184471036 +/- 0.001463738603980006,-0.001771756122980772 +/- 0.0007068608632751481,-0.0025534132360604646 +/- 0.002335688882857212,-0.00031266284523193686 +/- 0.0019664369217418727,0.00036477331943719494 +/- 0.0011428719228484298,-0.0004689942678478776 +/- 0.0011523368622978723,0.0005211047420531356 +/- 0.0005708416440908267,-0.005784262636790027 +/- 0.0008222894131349131,0.002813965607086999 +/- 0.0013826471246921926,-0.0036477331943720937 +/- 0.0011652256266283492,0.015164147993746723 +/- 0.0023472862177290575,0.003022407503908253 +/- 0.0013548723293382006,0.03376758728504427 +/- 0.0025929870358780012,0.0033350703491401568 +/- 0.003171469318333077,0.00010422094841062712 +/- 0.00020844189682125421,0.0013027618551328724 +/- 0.0018534048195705003,-0.0002605523710266011 +/- 0.0014223391416317021,0.0028660760812923235 +/- 0.0007087790780998282,-0.005054715997915604 +/- 0.0010435114327514848,0.0016154247003647537 +/- 0.0013275392603290242,0.008910891089108896 +/- 0.001913951815758938,0.006826472120896265 +/- 0.0013275392603290222,0.008389786347055728 +/- 0.0013275392603290157,0.012714955706096886 +/- 0.0017930849957358335,0.021469515372589888 +/- 0.0012506513809275692,0.030276185513288135 +/- 0.0037825887324563915
