,bvp_n_below_mean,scl_min,bvp_pct_5,bvp_perm_entropy,scr_sum,hrv_lineintegral,bvp_n_above_mean,hrv_pct_5,scl_pct_5,hrv_min,bvp_std,bvp_n_sign_changes,bvp_min,scl_rms,bvp_pct_95,bvp_mean,scl_svd_entropy,scl_sum,bvp_kurtosis,scr_ptp,bvp_sum,scr_iqr,hrv_svd_entropy,hrv_perm_entropy,hrv_iqr,scl_kurtosis,hrv_kurtosis,scl_pct_95,scl_lineintegral,hrv_ptp,hrv_sum,hrv_std,hrv_n_below_mean,hrv_energy,hrv_peaks,hrv_skewness,hrv_rms,hrv_entropy,hrv_iqr_5_95,hrv_n_sign_changes,hrv_pct_95,scr_perm_entropy,hrv_mean,scr_svd_entropy,hrv_max,scr_energy,scr_skewness,scr_entropy,scr_n_above_mean,scr_n_below_mean,scr_lineintegral,scr_rms,scr_iqr_5_95,scr_n_sign_changes,scr_pct_5,scr_pct_95,bvp_energy,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,scl_iqr_5_95,scl_iqr,scl_perm_entropy,scl_entropy,scr_min,scr_max,scr_std,scr_mean,scr_kurtosis,scr_peaks,scl_ptp,scl_peaks,scl_mean,bvp_rms,bvp_lineintegral,bvp_entropy,scl_max,scl_energy,hrv_n_above_mean,scl_std,bvp_skewness,scl_skewness,bvp_peaks,bvp_iqr,bvp_max,bvp_ptp,bvp_svd_entropy,bvp_iqr_5_95
0,0.025328947368421006 +/- 0.005245997242941089,0.023793859649122773 +/- 0.004332181198495278,0.0 +/- 0.0,0.02554824561403505 +/- 0.0036383026366309354,0.0 +/- 0.0,-0.002905701754385992 +/- 0.001851901946716508,0.019462719298245577 +/- 0.0024913525805924782,0.0 +/- 0.0,0.004057017543859631 +/- 0.0014338483366910168,0.0 +/- 0.0,0.0 +/- 0.0,0.007017543859649089 +/- 0.0017646356293235812,0.011019736842105221 +/- 0.0023446715767920135,0.0 +/- 0.0,0.003728070175438547 +/- 0.0015851789796930836,-0.00032894736842107306 +/- 0.0006105004783804762,0.006030701754385947 +/- 0.0015699365200960661,-0.010087719298245656 +/- 0.0026201322687167783,0.0 +/- 0.0,0.0 +/- 0.0,0.0006578947368420573 +/- 0.0006847585524559326,0.0 +/- 0.0,0.0019188596491227616 +/- 0.0011033230152137242,0.0006030701754385359 +/- 0.0005172138778539563,0.004111842105263141 +/- 0.0021688640838654037,0.0006578947368420351 +/- 0.0005371688032419131,-0.0007127192982456342 +/- 0.0006956456984895769,0.0 +/- 0.0,0.020723684210526273 +/- 0.0022444615669362797,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0019736842105262608 +/- 0.000657894736842124,0.004934210526315752 +/- 0.0011235691629341606,0.0 +/- 0.0,0.0011513157894736282 +/- 0.0007537131077229876,0.0 +/- 0.0,0.0 +/- 0.0,0.014418859649122772 +/- 0.0014307004770504328,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0029605263157894356 +/- 0.001206140350877209,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013377192982456109 +/- 0.002140265492976236,0.0 +/- 0.0,0.0004934210526315042 +/- 0.0009637278416253716,0.0 +/- 0.0,0.0 +/- 0.0,0.00027412280701749614 +/- 0.00027412280701749614,0.0 +/- 0.0,-0.020285087719298277 +/- 0.0023388957245286716,0.0 +/- 0.0,-0.0009320175438596978 +/- 0.001512402875453272,0.0004934210526315152 +/- 0.0005723852252691957,0.0002192982456139969 +/- 0.00026858440162091577,0.0 +/- 0.0,0.01705043859649118 +/- 0.003238363909127723,0.013377192982456109 +/- 0.0031513394436841727,0.0 +/- 0.0,0.0 +/- 0.0,0.002576754385964852 +/- 0.0015124028754532634,-0.011019736842105287 +/- 0.0031727272579452435,0.011293859649122773 +/- 0.005961525096082541,-0.01776315789473687 +/- 0.00197976645671793,0.0 +/- 0.0,0.0 +/- 0.0,0.00043859649122801603 +/- 0.0004102694503041244,0.011622807017543813 +/- 0.0014254385964912208
