,bvp_min,bvp_n_below_mean,bvp_std,scl_pct_5,scl_min,scl_sum,scl_energy,bvp_pct_95,hrv_max,scl_max,bvp_ptp,hrv_energy,hrv_perm_entropy,hrv_kurtosis,scl_rms,bvp_iqr_5_95,hrv_pct_5,scl_n_sign_changes,bvp_sum,scl_skewness,scr_entropy,hrv_n_below_mean,hrv_n_sign_changes,scr_min,scr_peaks,bvp_mean,scl_peaks,bvp_entropy,scr_n_sign_changes,hrv_min,scl_ptp,hrv_svd_entropy,hrv_n_above_mean,scl_perm_entropy,scl_kurtosis,bvp_kurtosis,bvp_max,hrv_peaks,scr_n_above_mean,scr_pct_5,scr_perm_entropy,hrv_mean,scr_mean,scl_n_below_mean,scr_max,hrv_skewness,scr_svd_entropy,bvp_rms,scl_mean,scr_skewness,scr_iqr,scr_lineintegral,scr_n_below_mean,scr_kurtosis,scr_iqr_5_95,hrv_rms,hrv_ptp,hrv_pct_95,scl_n_above_mean,hrv_sum,scl_pct_95,bvp_iqr,hrv_entropy,scr_energy,hrv_std,bvp_energy,scr_ptp,bvp_n_above_mean,scr_std,scl_iqr,bvp_pct_5,hrv_iqr,scr_rms,scl_iqr_5_95,scl_std,bvp_n_sign_changes,scr_sum,hrv_iqr_5_95,bvp_lineintegral,scl_lineintegral,hrv_lineintegral,bvp_perm_entropy,bvp_skewness,scr_pct_95,bvp_svd_entropy,scl_svd_entropy,bvp_peaks,scl_entropy
0,0.0026315789473683737 +/- 0.0008057532048628863,-0.00010964912280707617 +/- 0.0014254385964912173,0.000986842105263086 +/- 0.0005904785972735184,0.00027412280701750725 +/- 0.0010183210318534253,-0.0006030701754386359 +/- 0.001459816552159475,0.00027412280701749614 +/- 0.0004420097449724726,0.0012061403508771495 +/- 0.0012210009567609566,0.0003837719298245168 +/- 0.0006956456984895286,0.0070175438596490666 +/- 0.0013826228303638756,-0.00021929824561407464 +/- 0.0007020969558588485,0.003947368421052588 +/- 0.0013384381157602663,0.0027960526315789157 +/- 0.0007127192982456342,0.0002741228070174739 +/- 0.0004420097449724726,0.0 +/- 0.0,-0.00021929824561406353 +/- 0.001074337606483842,-0.0007675438596491558 +/- 0.0007020969558588641,0.0014802631578947011 +/- 0.0010416666666666489,0.0006578947368420351 +/- 0.0005371688032419018,0.0 +/- 0.0,0.00027412280701749614 +/- 0.00027412280701749614,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000164473684210531 +/- 0.00025123770257434047,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006030701754385359 +/- 0.0004554070100283721,-0.0015350877192982892 +/- 0.0007675438596491446,0.0009320175438595868 +/- 0.0007772723069494298,0.0004385964912280049 +/- 0.00032894736842101755,-0.0008771929824561653 +/- 0.00043859649122808265,5.4824561403499225e-05 +/- 0.00016447368421049772,-0.00021929824561406353 +/- 0.0008907936847188479,0.0008223684210525772 +/- 0.001075735574032257,5.4824561403488126e-05 +/- 0.0002952392986367314,0.0001644736842104977 +/- 0.0002512377025742896,-0.000328947368421062 +/- 0.0003636649989424884,0.0001644736842104977 +/- 0.0002512377025742896,0.005921052631578905 +/- 0.001269280362148069,-0.0016995614035088201 +/- 0.0008651169867357428,0.00027412280701749614 +/- 0.00027412280701749614,-0.0012061403508772273 +/- 0.0006847585524559841,0.00043859649122802714 +/- 0.000477949445563633,-0.0015899122807017997 +/- 0.00038377192982457235,0.0010964912280701177 +/- 0.0009495892585355636,-0.0035087719298246165 +/- 0.0007436765332373967,0.0 +/- 0.0,-0.0016995614035088201 +/- 0.0007537131077230214,-0.002521929824561475 +/- 0.00055910301684133,0.0 +/- 0.0,-0.0010416666666666964 +/- 0.0006226873186184689,-0.0005482456140351033 +/- 0.0005482456140351033,0.0012061403508771273 +/- 0.0005904785972735143,0.0011513157894736058 +/- 0.000572385225269235,0.00526315789473678 +/- 0.0009558988911273449,0.0 +/- 0.0,0.0016995614035087091 +/- 0.0008296461595626089,-0.0006578947368421351 +/- 0.0009108140200568176,0.0012061403508771273 +/- 0.0008771929824561432,0.0007675438596490558 +/- 0.000502475405148647,0.0001644736842104755 +/- 0.00042819351293344127,0.0002192982456139969 +/- 0.00026858440162091577,0.0008771929824560653 +/- 0.0010168441332780393,5.482456140346592e-05 +/- 0.000712719298245595,-0.0008771929824561986 +/- 0.001475178075337031,-0.003015350877193046 +/- 0.0007042342422513632,-0.0017543859649123306 +/- 0.0006393587603997222,0.0007127192982455455 +/- 0.000737589037668498,0.00027412280701749614 +/- 0.0006601751413811338,-0.0020833333333333927 +/- 0.00041026945030417193,-0.0004385964912281048 +/- 0.0008771929824561264,-0.001315789473684248 +/- 0.0007020969558588849,0.0004934210526315264 +/- 0.0008296461595625678,-0.0018092105263158409 +/- 0.0007772723069494643,0.0005482456140350256 +/- 0.0004903657845394042,-3.3306690738754695e-17 +/- 0.0004903657845394042,-0.002686403508771984 +/- 0.0012123544072092129,-0.0011513157894737168 +/- 0.0007925894898465664,0.0006030701754385804 +/- 0.0012123544072091953,-0.00010964912280705396 +/- 0.0007675438596491082,-0.0018640350877193513 +/- 0.000657894736842124,0.0008771929824560986 +/- 0.0011809571945470307,0.0006578947368420573 +/- 0.0011182060336826177,-0.013651315789473751 +/- 0.0015593709049701574,-0.0012609649122807375 +/- 0.0007375890376685358
