,bvp_n_below_mean,scl_min,bvp_pct_5,bvp_perm_entropy,scr_sum,hrv_lineintegral,bvp_n_above_mean,hrv_pct_5,scl_pct_5,hrv_min,bvp_std,bvp_n_sign_changes,bvp_min,scl_rms,bvp_pct_95,bvp_mean,scl_svd_entropy,scl_sum,bvp_kurtosis,scr_ptp,bvp_sum,scr_iqr,hrv_svd_entropy,hrv_perm_entropy,hrv_iqr,scl_kurtosis,hrv_kurtosis,scl_pct_95,scl_lineintegral,hrv_ptp,hrv_sum,hrv_std,hrv_n_below_mean,hrv_energy,hrv_peaks,hrv_skewness,hrv_rms,hrv_entropy,hrv_iqr_5_95,hrv_n_sign_changes,hrv_pct_95,scr_perm_entropy,hrv_mean,scr_svd_entropy,hrv_max,scr_energy,scr_skewness,scr_entropy,scr_n_above_mean,scr_n_below_mean,scr_lineintegral,scr_rms,scr_iqr_5_95,scr_n_sign_changes,scr_pct_5,scr_pct_95,bvp_energy,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,scl_iqr_5_95,scl_iqr,scl_perm_entropy,scl_entropy,scr_min,scr_max,scr_std,scr_mean,scr_kurtosis,scr_peaks,scl_ptp,scl_peaks,scl_mean,bvp_rms,bvp_lineintegral,bvp_entropy,scl_max,scl_energy,hrv_n_above_mean,scl_std,bvp_skewness,scl_skewness,bvp_peaks,bvp_iqr,bvp_max,bvp_ptp,bvp_svd_entropy,bvp_iqr_5_95
0,0.08732809430255406 +/- 0.007721671463426261,0.08727897838899804 +/- 0.0040445396613045725,0.04764243614931239 +/- 0.0028723362509260196,0.029273084479371325 +/- 0.004271672869382881,0.021070726915520633 +/- 0.002630797984448362,0.017730844793713185 +/- 0.003178903953886914,0.010952848722986252 +/- 0.0022937710076297896,0.01055992141453832 +/- 0.0005914339184082748,0.010363457760314354 +/- 0.0013970002606412326,0.009823182711198442 +/- 0.0015531815619687472,0.008447937131630667 +/- 0.0005727850584327509,0.0024557956777996213 +/- 0.001568636485527625,0.0021611001964636613 +/- 0.001866404715127716,0.0020628683693516892 +/- 0.0010938633325795846,0.002013752455795692 +/- 0.0010861171113701292,0.0014734774066798018 +/- 0.0,0.0013261296660118105 +/- 0.0007301605475107236,0.0013261296660117994 +/- 0.0013549228118009413,0.0009332023575638782 +/- 0.0007432586419656852,0.0005402750491159236 +/- 0.0005127851919896942,0.0005402750491159236 +/- 0.0005127851919897154,0.0004420432220039516 +/- 0.0005578495428094332,0.00014734774066801348 +/- 0.00038360754793254856,0.00014734774066799128 +/- 0.0015383555759691477,0.00014734774066798017 +/- 0.0015998524042143696,9.823182711199419e-05 +/- 0.00019646365422398837,4.911591355600819e-05 +/- 0.00026449728915199335,3.3306690738754695e-17 +/- 0.0005811473264341586,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-9.823182711196087e-05 +/- 0.00029469548133593816,-0.0004420432220038961 +/- 0.0005578495428094674,-0.0005893909626718651 +/- 0.00029469548133596033,-0.003978388998035343 +/- 0.001040747549136388,-0.004420432220039283 +/- 0.0008218664307800448,-0.0061886051080550005 +/- 0.0017042585042139,-0.006876227897838883 +/- 0.00126181066588065,-0.009184675834970535 +/- 0.0024365651777627714,-0.01198428290766207 +/- 0.0031770062139088746,-0.015766208251473478 +/- 0.0008349705304518546
