,accy_pct_95,accx_perm_entropy,accz_sum,accy_perm_entropy,bvp_n_below_mean,accy_sum,accz_mean,accy_pct_5,accx_energy,bvp_max,accx_ptp,hrv_rms,scl_pct_5,bvp_n_above_mean,accy_std,accz_perm_entropy,scl_kurtosis,bvp_skewness,accy_n_sign_changes,accx_kurtosis,accx_sum,scl_max,accy_energy,hrv_peaks,bvp_peaks,bvp_ptp,bvp_pct_5,accx_std,accx_svd_entropy,accy_rms,accz_rms,bvp_iqr_5_95,accz_kurtosis,bvp_pct_95,scl_iqr,scr_kurtosis,accz_pct_95,accy_svd_entropy,accy_skewness,hrv_std,scl_n_sign_changes,scl_lineintegral,hrv_perm_entropy,hrv_svd_entropy,hrv_pct_5,hrv_entropy,hrv_iqr,hrv_iqr_5_95,hrv_ptp,hrv_max,hrv_kurtosis,hrv_lineintegral,hrv_sum,hrv_energy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,accz_entropy,bvp_sum,bvp_entropy,scl_rms,accx_skewness,scr_svd_entropy,accy_kurtosis,accy_lineintegral,accy_peaks,accz_std,accz_min,accz_ptp,accx_rms,accx_iqr,accx_pct_5,accy_max,accx_entropy,accx_n_below_mean,accx_mean,accx_lineintegral,accx_max,scr_perm_entropy,accz_energy,accy_n_below_mean,accy_iqr,accy_n_above_mean,accy_entropy,accz_max,accz_iqr_5_95,accz_n_above_mean,accz_lineintegral,accz_n_below_mean,accz_iqr,bvp_std,bvp_min,bvp_perm_entropy,bvp_svd_entropy,scl_std,scl_iqr_5_95,scl_n_above_mean,scl_n_below_mean,scl_svd_entropy,scr_std,scl_perm_entropy,scl_ptp,scl_min,accx_n_above_mean,scr_iqr,scr_entropy,scr_ptp,scr_sum,scr_max,scr_min,scl_pct_95,scr_n_sign_changes,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_rms,scr_peaks,scr_skewness,scr_energy,scr_n_below_mean,scr_iqr_5_95,bvp_mean,bvp_energy,bvp_rms,scl_peaks,scl_skewness,scl_sum,bvp_kurtosis,bvp_n_sign_changes,scl_energy,accy_mean,hrv_mean,accy_iqr_5_95,hrv_skewness,accz_n_sign_changes,accy_ptp,accx_peaks,accx_n_sign_changes,accx_iqr_5_95,accz_svd_entropy,accz_pct_5,accz_peaks,scr_mean,accy_min,bvp_iqr,hrv_pct_95,accx_min,scl_entropy,accz_skewness,bvp_lineintegral,hrv_min,accx_pct_95,scl_mean
0,0.08478701825557813 +/- 0.005970521994153418,0.060324543610547676 +/- 0.002244474838721783,0.0787423935091278 +/- 0.005540013855102135,-0.020973630831642977 +/- 0.002533792530568312,-0.005517241379310323 +/- 0.003908864736858702,-0.0017444219066936827 +/- 0.0007268345990737861,0.007545638945233279 +/- 0.0032413767716735326,-0.0027180527383366846 +/- 0.0020848138186660595,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0024340770791075107 +/- 0.00040567951318455365,0.032535496957403674 +/- 0.0018749241392764862,0.010953346855983792 +/- 0.0013697316848790477,0.0040567951318458695 +/- 0.0009427139990768882,0.001054766734279955 +/- 0.0005502904651623125,0.00012170385395537942 +/- 0.0007491353068000008,0.001987829614604497 +/- 0.000757871873925719,-0.00016227180527383922 +/- 0.0001987415612805892,0.0 +/- 0.0,0.002352941176470613 +/- 0.0014491335577680932,0.06791075050709941 +/- 0.003542211757069874,0.0 +/- 0.0,0.00515212981744424 +/- 0.0011191167727491794,-0.028924949290060852 +/- 0.0016028191695852672,0.0 +/- 0.0,0.0 +/- 0.0,0.00397565922920895 +/- 0.0013307277457896005,-0.0005273833671399664 +/- 0.0007491353067999785,0.013306288032454382 +/- 0.0026215812448524994,0.0 +/- 0.0,0.001460446247464542 +/- 0.0005502904651622927,0.04868154158215014 +/- 0.0027930084345734003,0.0 +/- 0.0,0.0 +/- 0.0,-0.008965517241379273 +/- 0.0013013399539428278,-0.0005273833671399552 +/- 0.0004077028649541707,0.0006085192697768971 +/- 0.0004885028226690754,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.03038539553752533 +/- 0.001017439042919628,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00012170385395537942 +/- 0.0006297839633371422,-0.00044624746450305786 +/- 0.00028397565922921864,0.0 +/- 0.0,0.0 +/- 0.0,0.0023529411764706245 +/- 0.0010702560615231489,-0.0015010141987829352 +/- 0.0005457859653985044,0.00044624746450305786 +/- 0.0006401514741606507,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00036511156186613825 +/- 0.0005864840687546229,0.0 +/- 0.0,0.0 +/- 0.0,-0.006409736308316416 +/- 0.0010390465294008808,0.0 +/- 0.0,0.0 +/- 0.0,0.0052332657200811926 +/- 0.0004607633546288109,-0.019756592292089214 +/- 0.0018237538980112775,0.00758620689655175 +/- 0.0009080336424178399,0.0 +/- 0.0,-0.0013387423935090736 +/- 0.00025976163235020335,-0.0012576064908721874 +/- 0.0008402561938015299,0.0 +/- 0.0,-0.00012170385395537942 +/- 0.00031684582863719766,-0.0034077079107505013 +/- 0.004821275299552316,0.0 +/- 0.0,-0.004705882352941148 +/- 0.0008924949290060764,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005030425963488816 +/- 0.0011785670625828867,-0.00024340770791074772 +/- 0.0010133870991315922,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,8.113590263691961e-05 +/- 0.00016227180527383922,0.03939148073022314 +/- 0.0023616680856515843,-0.0010547667342798994 +/- 0.0006591511890170912,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001906693711967522 +/- 0.001148151861913589,0.0005273833671399775 +/- 0.00044624746450305786,0.0 +/- 0.0,0.0 +/- 0.0,0.002312373225152142 +/- 0.0009435864786704168,0.0 +/- 0.0,0.002555780933062901 +/- 0.0010270984909673102,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.007423935091277922 +/- 0.001370332312702201,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00012170385395537942 +/- 0.0002597616323502259,0.0 +/- 0.0,0.0 +/- 0.0,0.016186612576064928 +/- 0.0016272755472723564,0.00012170385395537942 +/- 0.00044624746450305786,0.015578093306288055 +/- 0.0014872456616489608,0.0 +/- 0.0,4.0567951318459805e-05 +/- 0.00012170385395537943,-0.00012170385395537942 +/- 0.0003651115618661383,0.002150101419878314 +/- 0.000908033642417809,0.0 +/- 0.0,0.040162271805273854 +/- 0.002513903997538263,0.0 +/- 0.000405679513184598,0.0 +/- 0.0,0.0008113590263691961 +/- 0.00048000647327381895,-0.007951318458417822 +/- 0.0017608547192057157,-0.002880324543610535 +/- 0.0008596194766903779,0.0 +/- 0.0,0.009492900608519294 +/- 0.0009461990904414262,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013468559837728211 +/- 0.0030509688725295176,0.0 +/- 0.0
