,accy_pct_95,accx_perm_entropy,accz_sum,accy_perm_entropy,bvp_n_below_mean,accy_sum,accz_mean,accy_pct_5,accx_energy,bvp_max,accx_ptp,hrv_rms,scl_pct_5,bvp_n_above_mean,accy_std,accz_perm_entropy,scl_kurtosis,bvp_skewness,accy_n_sign_changes,accx_kurtosis,accx_sum,scl_max,accy_energy,hrv_peaks,bvp_peaks,bvp_ptp,bvp_pct_5,accx_std,accx_svd_entropy,accy_rms,accz_rms,bvp_iqr_5_95,accz_kurtosis,bvp_pct_95,scl_iqr,scr_kurtosis,accz_pct_95,accy_svd_entropy,accy_skewness,hrv_std,scl_n_sign_changes,scl_lineintegral,hrv_perm_entropy,hrv_svd_entropy,hrv_pct_5,hrv_entropy,hrv_iqr,hrv_iqr_5_95,hrv_ptp,hrv_max,hrv_kurtosis,hrv_lineintegral,hrv_sum,hrv_energy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,accz_entropy,bvp_sum,bvp_entropy,scl_rms,accx_skewness,scr_svd_entropy,accy_kurtosis,accy_lineintegral,accy_peaks,accz_std,accz_min,accz_ptp,accx_rms,accx_iqr,accx_pct_5,accy_max,accx_entropy,accx_n_below_mean,accx_mean,accx_lineintegral,accx_max,scr_perm_entropy,accz_energy,accy_n_below_mean,accy_iqr,accy_n_above_mean,accy_entropy,accz_max,accz_iqr_5_95,accz_n_above_mean,accz_lineintegral,accz_n_below_mean,accz_iqr,bvp_std,bvp_min,bvp_perm_entropy,bvp_svd_entropy,scl_std,scl_iqr_5_95,scl_n_above_mean,scl_n_below_mean,scl_svd_entropy,scr_std,scl_perm_entropy,scl_ptp,scl_min,accx_n_above_mean,scr_iqr,scr_entropy,scr_ptp,scr_sum,scr_max,scr_min,scl_pct_95,scr_n_sign_changes,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_rms,scr_peaks,scr_skewness,scr_energy,scr_n_below_mean,scr_iqr_5_95,bvp_mean,bvp_energy,bvp_rms,scl_peaks,scl_skewness,scl_sum,bvp_kurtosis,bvp_n_sign_changes,scl_energy,accy_mean,hrv_mean,accy_iqr_5_95,hrv_skewness,accz_n_sign_changes,accy_ptp,accx_peaks,accx_n_sign_changes,accx_iqr_5_95,accz_svd_entropy,accz_pct_5,accz_peaks,scr_mean,accy_min,bvp_iqr,hrv_pct_95,accx_min,scl_entropy,accz_skewness,bvp_lineintegral,hrv_min,accx_pct_95,scl_mean
0,0.07531012404961983 +/- 0.005638708268526127,0.0 +/- 0.0,0.010724289715886338 +/- 0.0021534412240214037,0.07358943577430968 +/- 0.006799071591270579,-0.014365746298519434 +/- 0.0021433792302268146,0.038135254101640634 +/- 0.0011741817327827917,0.0312925170068027 +/- 0.0029880999924120745,0.030892356942777078 +/- 0.001892211351346426,0.0 +/- 0.0,0.007923169267707041 +/- 0.0010707553549627595,-0.002881152460984404 +/- 0.000614737554851412,0.0 +/- 0.0,-0.0007202881152461038 +/- 0.0003920751889208835,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00024009603841532723 +/- 0.00019603759446040666,0.01552621048419368 +/- 0.0017332059085800617,-0.006562625050020032 +/- 0.001305282627474999,0.0 +/- 0.0,0.014725890356142446 +/- 0.0027999769002858676,0.0 +/- 0.0,0.0026810724289715536 +/- 0.0006942517636213552,0.0 +/- 0.0,0.02845138055222087 +/- 0.0015020667770407057,0.0 +/- 0.0,0.0 +/- 0.0,4.001600640254344e-05 +/- 0.00021549278940112836,0.0 +/- 0.0,0.0028011204481792396 +/- 0.0011734996637547002,0.007563025210084007 +/- 0.0023500675246139985,0.0010004001600640079 +/- 0.001203810240615547,0.0 +/- 0.0,0.007723089235694247 +/- 0.0014209908687126624,0.0 +/- 0.0,0.0 +/- 0.0,0.0003201280512204474 +/- 0.00024009603841534946,0.024689875950380136 +/- 0.0029408361787391854,0.0022008803521408327 +/- 0.0008628995059162581,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00016006402561025146 +/- 0.00026543615769151243,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,4.001600640255454e-05 +/- 0.0001200480192076636,0.0 +/- 0.0,0.03977591036414564 +/- 0.001680672268907572,0.0 +/- 0.0,0.004721888755502168 +/- 0.0011147169489543148,0.002440976390556182 +/- 0.0007475606919675478,0.032092837134853926 +/- 0.002730487732570154,0.0 +/- 0.0,-0.0033613445378151362 +/- 0.0010914911322117593,0.03121248499399757 +/- 0.005042651941424046,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.011364545818327321 +/- 0.002156413539064813,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.029691876750700265 +/- 0.0019991990391031392,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006002400960383846 +/- 0.0003689293500317527,0.0 +/- 0.0,-0.023089235694277743 +/- 0.002192132200848709,0.005842336934773873 +/- 0.0011625321365613347,0.0014805922368947289 +/- 0.0008210598050693451,-0.0020808323329332135 +/- 0.000733505513398285,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00012004801920766362 +/- 0.0001833763783495437,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005602240896358968 +/- 0.001229475109702873,0.0 +/- 0.0,0.005802320928371319 +/- 0.0018184182100843289,0.0018407362945177864 +/- 0.0006250700020733456,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.015166066426570635 +/- 0.0010350153786616702,0.0 +/- 0.0,-0.00716286514605845 +/- 0.0002801120448179246,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.001600640256564e-05 +/- 0.00012004801920769693,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.006802721088435393 +/- 0.000619925305515407,0.015846338535414152 +/- 0.0037117946779688625,0.0 +/- 0.0,0.0 +/- 0.0,0.0007202881152460816 +/- 0.0004997997597757883,-0.002040816326530648 +/- 0.001124015358558469,0.001280512204881945 +/- 0.0007550204987640257,-0.003521408563425377 +/- 0.0011843656332091725,0.0013605442176870652 +/- 0.000880352140856323,0.0 +/- 0.0,0.0013205282112844885 +/- 0.0010131243618385147,0.05638255302120845 +/- 0.003768522142037452,0.011564625850340104 +/- 0.0021358953413497324,0.0 +/- 0.0,0.0002000800320127727 +/- 0.0002000800320127727,0.004241696678671447 +/- 0.0010154924001960373,0.0 +/- 0.0,0.02040816326530609 +/- 0.005133914826720959,0.018487394957983162 +/- 0.0014626384059621396,4.001600640255454e-05 +/- 0.0001200480192076636,0.006442577030812291 +/- 0.0015020667770407035,-0.011764705882352965 +/- 0.001861497134791993,0.0005202080832332645 +/- 0.0003601440576230587,-0.0313325330132053 +/- 0.0013156688453600288
