,accy_pct_95,accy_sum,accy_mean,accy_n_sign_changes,accy_min,accy_max,accz_min,accy_svd_entropy,accx_std,accy_energy,accx_kurtosis,accx_iqr_5_95,scl_pct_95,scl_min,hrv_lineintegral,bvp_skewness,scl_iqr_5_95,scl_pct_5,accy_rms,accz_ptp,accy_n_below_mean,accy_lineintegral,scr_std,accx_min,scr_energy,accz_entropy,accy_std,scl_kurtosis,bvp_perm_entropy,accz_svd_entropy,accz_lineintegral,accy_n_above_mean,scl_ptp,scl_max,hrv_peaks,accz_kurtosis,bvp_pct_95,scr_svd_entropy,bvp_std,hrv_n_below_mean,hrv_std,hrv_n_above_mean,scr_ptp,accz_std,scr_perm_entropy,scl_iqr,accz_peaks,hrv_perm_entropy,hrv_iqr,hrv_n_sign_changes,scr_entropy,bvp_mean,bvp_entropy,scr_n_above_mean,scr_pct_5,scl_n_sign_changes,scr_min,scl_n_below_mean,scl_peaks,scr_n_sign_changes,scr_peaks,scl_perm_entropy,accz_skewness,hrv_kurtosis,accy_pct_5,accz_n_below_mean,bvp_energy,scr_n_below_mean,scl_n_above_mean,accy_entropy,bvp_max,scl_rms,scr_skewness,hrv_energy,scl_mean,accx_iqr,bvp_sum,scr_max,accx_n_above_mean,scl_energy,bvp_kurtosis,accz_n_above_mean,accx_entropy,scr_lineintegral,scl_entropy,scl_svd_entropy,accx_max,hrv_svd_entropy,bvp_pct_5,hrv_max,hrv_pct_5,hrv_sum,accx_n_sign_changes,bvp_iqr_5_95,scr_kurtosis,scl_lineintegral,scl_sum,accz_iqr_5_95,scr_iqr_5_95,scr_iqr,bvp_svd_entropy,bvp_peaks,hrv_skewness,hrv_iqr_5_95,bvp_iqr,accx_n_below_mean,accx_peaks,bvp_rms,hrv_entropy,bvp_lineintegral,scl_std,accx_ptp,accx_skewness,scl_skewness,scr_sum,scr_rms,accy_ptp,scr_mean,accy_skewness,accz_iqr,bvp_n_below_mean,accy_peaks,hrv_pct_95,hrv_ptp,accx_svd_entropy,accy_kurtosis,hrv_rms,hrv_min,bvp_n_sign_changes,scr_pct_95,accx_pct_95,accy_iqr_5_95,accz_max,accx_lineintegral,accz_energy,bvp_min,accx_rms,accy_iqr,accz_mean,bvp_n_above_mean,bvp_ptp,accx_mean,hrv_mean,accz_rms,accy_perm_entropy,accz_n_sign_changes,accz_pct_5,accz_pct_95,accz_sum,accz_perm_entropy,accx_sum,accx_perm_entropy,accx_pct_5,accx_energy
0,0.007886676875957076 +/- 0.0015428362694954129,0.0044027565084226224 +/- 0.0005992525207694745,0.004019908116385862 +/- 0.0008255688611350733,0.0032159264931086785 +/- 0.0007502265674680658,0.0030627871362939652 +/- 0.0005136450178024086,0.0029862174578866307 +/- 0.0010526590417203276,0.0029096477794792962 +/- 0.0007304281787266019,0.0026416539050535424 +/- 0.0003997054559307209,0.002411944869831506 +/- 0.0005691450515818541,0.0022970903522204654 +/- 0.0008560750296706666,0.0017611026033690247 +/- 0.0007100779858725642,0.0016079632465543336 +/- 0.0007223569013825784,0.001569678407350661 +/- 0.00043483218574274975,0.001531393568146988 +/- 0.0006631128666037051,0.0012251148545175615 +/- 0.0005359877488514614,0.0011868300153139 +/- 0.0005534774998009613,0.0009571209800918412 +/- 0.00035296877707860676,0.0009188361408881574 +/- 0.0008422664624808744,0.0008805513016844957 +/- 0.0006417708504686068,0.0008039816232771502 +/- 0.0006041245726668957,0.0007656967840734774 +/- 0.0007463089084845964,0.0007274119448698046 +/- 0.0007354277454938281,0.0006891271056661208 +/- 0.0004781774883919014,0.000650842266462437 +/- 0.00029901415298262354,0.0005359877488514186 +/- 0.0004263219267097738,0.0005359877488514186 +/- 0.000490285163662556,0.0004977029096477458 +/- 0.0003847578721715242,0.0004594180704440731 +/- 0.0004123403374528438,0.00042113323124038927 +/- 0.0006508422664624899,0.0003828483920367276 +/- 0.00034243001186824484,0.00034456355283304376 +/- 0.0007354277454938205,0.00034456355283302154 +/- 0.0005793547454219612,0.0003062787136293821 +/- 0.00022970903522203656,0.0003062787136293821 +/- 0.00022970903522203656,0.0002679938744256982 +/- 0.00034456355283307585,0.0001914241960183638 +/- 0.00025682250890118365,0.0001914241960183416 +/- 0.00035296877707860676,0.00015313935681469105 +/- 0.00025395289359534274,0.00015313935681467993 +/- 0.00025395289359536616,0.00011485451761101828 +/- 0.00024514258183125636,0.00011485451761098498 +/- 0.00045460727745168705,7.656967840734552e-05 +/- 0.00015313935681469105,7.656967840733442e-05 +/- 0.00022970903522205878,7.656967840731221e-05 +/- 0.0006360355178344632,3.828483920367276e-05 +/- 0.00011485451761101826,3.8284839203650556e-05 +/- 0.000318017758917239,3.8284839203639456e-05 +/- 0.0003611784506913086,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.00017121500593414725,-2.2204460492503132e-17 +/- 0.0002965530892961355,-2.2204460492503132e-17 +/- 0.000242134583473861,-4.4408920985006264e-17 +/- 0.00038284839203677206,-4.4408920985006264e-17 +/- 0.00034243001186829445,-3.828483920368386e-05 +/- 0.00011485451761105159,-3.828483920368386e-05 +/- 0.00011485451761105159,-3.828483920369497e-05 +/- 0.00020617016872645903,-3.828483920370607e-05 +/- 0.00026799387442575214,-3.828483920370607e-05 +/- 0.00026799387442575214,-3.8284839203717166e-05 +/- 0.0005793547454219605,-7.656967840735662e-05 +/- 0.00022970903522206984,-7.656967840736772e-05 +/- 0.00047817748839192276,-7.656967840736772e-05 +/- 0.00015313935681473544,-7.656967840737882e-05 +/- 0.0003337594903170708,-0.00011485451761104049 +/- 0.000245142581831298,-0.00011485451761104049 +/- 0.000245142581831298,-0.00011485451761105159 +/- 0.00017544317362009417,-0.00011485451761106269 +/- 0.000594340532016089,-0.00011485451761106269 +/- 0.0002451425818313049,-0.00011485451761106269 +/- 0.00024514258183130493,-0.00011485451761107379 +/- 0.0007855392239158885,-0.00011485451761107379 +/- 0.0003847578721715739,-0.00011485451761107379 +/- 0.000594340532016087,-0.00015313935681471325 +/- 0.00042632192670981567,-0.00015313935681473544 +/- 0.0007695157443431168,-0.00015313935681473544 +/- 0.00030627871362942926,-0.00015313935681473544 +/- 0.00030627871362942926,-0.00015313935681475764 +/- 0.0007502265674680466,-0.0001914241960184193 +/- 0.0005207301113604784,-0.00022970903522208098 +/- 0.0005980283059653153,-0.00022970903522209207 +/- 0.00035088634724013504,-0.0002679938744257648 +/- 0.00045460727745170207,-0.00026799387442578705 +/- 0.00017544317362009417,-0.0003062787136294487 +/- 0.00037511328373404646,-0.0003062787136294487 +/- 0.00037511328373404646,-0.00038284839203680534 +/- 0.00041938940084623434,-0.00038284839203680534 +/- 0.0003424300118682821,-0.0003828483920368164 +/- 0.0003828483920367609,-0.00045941807044415085 +/- 0.0004781774883919227,-0.00045941807044415085 +/- 0.0005359877488514631,-0.00045941807044416196 +/- 0.0003337594903170581,-0.0004977029096478347 +/- 0.0003445635528330869,-0.0004977029096478347 +/- 0.0008220103581004596,-0.0004977029096478347 +/- 0.0002990141529826605,-0.0005359877488514964 +/- 0.0005193208256604415,-0.0005359877488515074 +/- 0.0004902851636625542,-0.0005359877488515186 +/- 0.0003508863472401035,-0.0005742725880551802 +/- 0.00039230286240274717,-0.0005742725880551914 +/- 0.00035296877707858876,-0.0005742725880551914 +/- 0.00042803751483532095,-0.000612557427258864 +/- 0.000350886347240106,-0.0006891271056662207 +/- 0.00022970903522203656,-0.0007274119448698824 +/- 0.0005534774998009405,-0.0007274119448698824 +/- 0.0003997054559307187,-0.000765696784073544 +/- 0.0006406278916799865,-0.000765696784073544 +/- 0.00045299232642417354,-0.0007656967840735662 +/- 0.00034243001186824484,-0.0008422664624809118 +/- 0.0003337594903170275,-0.0008805513016845845 +/- 0.0008039816232771913,-0.0009188361408882462 +/- 0.0004902851636625335,-0.0009188361408882572 +/- 0.0005729950056315361,-0.00095712098009193 +/- 0.0006232320289471545,-0.00095712098009193 +/- 0.0006232320289471545,-0.0011102603369066212 +/- 0.00011485451761101828,-0.0011102603369066322 +/- 0.0006944240868000186,-0.0011868300153139778 +/- 0.0004977029096477621,-0.0013399693721286687 +/- 0.00030866224151219546,-0.0013399693721286797 +/- 0.0005207301113604663,-0.0013782542113323637 +/- 0.0005468168781426414,-0.0015696784073507386 +/- 0.0007929676560952659,-0.0016079632465544002 +/- 0.0003337594903170708,-0.0016079632465544225 +/- 0.0005079057871907357,-0.001684532924961768 +/- 0.00039043028434862243,-0.0016845329249617791 +/- 0.0005468168781426444,-0.0017611026033691247 +/- 0.0005468168781426507,-0.001875957120980143 +/- 0.0015452095000467662,-0.0019525267993874996 +/- 0.0006944240868000382,-0.002029096477794845 +/- 0.0010136448924099315,-0.0021056661562022017 +/- 0.00035296877707860676,-0.0026416539050536534 +/- 0.0009447904042307002,-0.0026416539050536647 +/- 0.0006508422664624709,-0.002718223583460999 +/- 0.0011155285056916825,-0.002756508422664672 +/- 0.0015579624769813,-0.0028713629402757125 +/- 0.0014247928074983466,-0.0029862174578867196 +/- 0.0008696643714854955,-0.0036753445635528846 +/- 0.0006891271056661517,-0.003828483920367587 +/- 0.0012697644679767908,-0.004096477794793318 +/- 0.0017548494083255476,-0.00424961715160801 +/- 0.0008112411983314226,-0.0048238897396631454 +/- 0.001494580497392263,-0.005091883614088866 +/- 0.0011744151340105698,-0.007963246554364523 +/- 0.0010244324778146702
