,bvp_rms,hrv_rms,hrv_mean,hrv_sum,accz_energy,bvp_std,accx_energy,accy_perm_entropy,accz_perm_entropy,hrv_std,scl_pct_95,hrv_iqr_5_95,accz_peaks,hrv_pct_95,accx_lineintegral,accz_svd_entropy,accy_pct_5,accy_peaks,accy_pct_95,scl_min,scl_max,accy_svd_entropy,accz_lineintegral,scr_rms,bvp_pct_5,accx_rms,scl_pct_5,hrv_max,hrv_n_below_mean,accy_energy,hrv_min,hrv_lineintegral,accx_std,bvp_iqr_5_95,bvp_n_sign_changes,bvp_skewness,accx_min,hrv_svd_entropy,bvp_perm_entropy,hrv_iqr,hrv_n_above_mean,bvp_min,bvp_svd_entropy,accx_kurtosis,bvp_n_below_mean,bvp_n_above_mean,scl_energy,scl_std,scl_entropy,accy_skewness,accz_n_sign_changes,accz_pct_5,accz_entropy,accz_kurtosis,scl_perm_entropy,scl_skewness,bvp_pct_95,accy_entropy,accx_n_above_mean,scr_svd_entropy,hrv_pct_5,accz_iqr,accy_n_above_mean,hrv_skewness,accx_entropy,accy_sum,accy_mean,scl_rms,accy_rms,accz_max,scr_iqr_5_95,scr_pct_95,accz_pct_95,hrv_ptp,accy_iqr_5_95,bvp_ptp,accx_peaks,scl_mean,scl_sum,accx_n_sign_changes,scr_perm_entropy,scr_n_sign_changes,scr_peaks,scl_iqr,accx_svd_entropy,scl_kurtosis,accy_lineintegral,scr_skewness,scl_ptp,scl_n_below_mean,scl_n_above_mean,accz_iqr_5_95,scr_std,scl_svd_entropy,accz_n_below_mean,hrv_entropy,scr_ptp,accy_kurtosis,bvp_sum,bvp_mean,scr_max,scl_iqr_5_95,accz_n_above_mean,scr_entropy,scr_mean,scr_sum,scr_lineintegral,accy_ptp,scr_iqr,scr_energy,bvp_kurtosis,scl_lineintegral,hrv_kurtosis,accz_skewness,scr_pct_5,scl_n_sign_changes,hrv_perm_entropy,hrv_n_sign_changes,bvp_entropy,scl_peaks,accy_std,accz_std,accy_n_below_mean,scr_n_below_mean,scr_n_above_mean,accz_mean,accz_sum,accx_skewness,accx_iqr,scr_kurtosis,scr_min,accy_iqr,accx_pct_5,accx_n_below_mean,accz_rms,accy_n_sign_changes,hrv_energy,accy_max,accx_pct_95,accy_min,accx_ptp,hrv_peaks,bvp_iqr,accx_perm_entropy,accx_max,accz_ptp,accx_sum,accx_mean,bvp_max,bvp_lineintegral,accz_min,bvp_energy,bvp_peaks,accx_iqr_5_95
0,0.39789547527183433 +/- 0.006356686661882606,0.31262714836899325 +/- 0.0077278225708837045,0.21823921431076815 +/- 0.007532317152510684,0.21823921431076815 +/- 0.007532317152510684,0.34903542616625743 +/- 0.0074990049926403025,0.21827428972290425 +/- 0.006211517797583911,0.07884952648193613 +/- 0.003308264082090952,0.02167660470010522 +/- 0.0018413756223650175,0.07313223430375303 +/- 0.0058065435263365975,0.09056471413539105 +/- 0.004155511250682552,0.0016836197825324194 +/- 0.0006235141646661129,0.055384075762890186 +/- 0.003530092360035111,0.021396001403016462 +/- 0.0020026801015251023,0.12399158190108728 +/- 0.006895240816221707,-0.004629954401964254 +/- 0.0006801374756108594,0.047842862153630275 +/- 0.002348743464438181,0.03367239565064887 +/- 0.0024502629528688927,0.014240617327253569 +/- 0.0008180921634297166,0.01645036829182739 +/- 0.0024222359411602327,0.0008067344791301112 +/- 0.00031567870922484005,0.0010522623640827678 +/- 0.000470586035250742,-0.0005962820063136088 +/- 0.00022459222158655037,0.0016134689582602336 +/- 0.0026257407607454086,0.030936513504033637 +/- 0.0020500370671627443,-0.0005962820063136198 +/- 0.00114251122237129,0.004103823219922809 +/- 0.002430348958445468,0.003577692037881408 +/- 0.0008270660205227327,0.056401262714836885 +/- 0.00327086446211849,0.002069449316029437 +/- 0.001157488600491032,0.17215012276394245 +/- 0.0048266621990233835,0.02609610662925287 +/- 0.0028460838688321144,0.027218519817607846 +/- 0.002789322392433676,-0.0012276394247632827 +/- 0.0008188437411384779,0.0 +/- 0.0,0.006664328305857559 +/- 0.002470265431309575,0.0028060329708873843 +/- 0.001520833629510969,0.01024202034373901 +/- 0.0012916136541229156,0.009786039985969797 +/- 0.0016559904081533468,3.507541213608745e-05 +/- 0.00010522623640826235,0.009750964573833721 +/- 0.0017097239715123033,0.002560505085934728 +/- 0.0013498338411009254,-0.0019992984917573285 +/- 0.0007365836548579385,0.0034023149772009374 +/- 0.0014635318165573384,-0.0012627148368993812 +/- 0.00044918444317312844,-0.0011925640126271952 +/- 0.0005249606996526094,-0.0011925640126271952 +/- 0.0005249606996526094,-0.00010522623640828455 +/- 0.00022459222158656943,0.00631357418449664 +/- 0.001184282217897847,0.0004910557699052797 +/- 0.0014047691613118854,0.00459487898982811 +/- 0.0011030645523336757,-0.004910557699052987 +/- 0.0012450536197333665,0.008242721851981749 +/- 0.002111819463134396,0.007891967730620808 +/- 0.0012376203973607344,-0.0016836197825325083 +/- 0.0007154008437169939,-0.0009119607155384513 +/- 0.0010310023470150296,-0.00031567870922487583 +/- 0.001033981267834711,0.007541213609259878 +/- 0.0014052069887064197,0.0010522623640827566 +/- 0.0011738478099390848,-0.001473167309715928 +/- 0.0004910557699053068,0.005050859347597314 +/- 0.0008029128826558853,0.01953700455980355 +/- 0.002905336848807968,0.005506839705366517 +/- 0.0008307765192793426,-0.0001403016485444053 +/- 0.0003214714622908353,0.001788846018940715 +/- 0.0013351712599561066,0.0002455278849526121 +/- 0.00041649744254780916,0.007681515257804239 +/- 0.001362534170435276,0.007681515257804239 +/- 0.001362534170435276,0.0007716590669940238 +/- 0.00043809175716580287,-0.009470361276745009 +/- 0.002127779851014135,0.002139600140301623 +/- 0.0007596074299441481,-0.0002104524728166024 +/- 0.0006691962128494878,-0.0005962820063135976 +/- 0.0005666606250930723,0.0007015082427218267 +/- 0.0011202188300716656,0.006173272535952257 +/- 0.001705401021556407,-0.0005612065941775323 +/- 0.00047578603880220376,-0.0005962820063135976 +/- 0.000273947726268212,0.00028060329708871066 +/- 0.000623514164666133,0.0 +/- 0.0,0.0 +/- 0.0,-7.01508242722082e-05 +/- 0.0002104524728165691,-0.0004209049456331493 +/- 0.00021045247281654687,0.0005962820063135421 +/- 0.0005666606250930757,-0.00031567870922488694 +/- 0.00010522623640829565,-0.00035075412136096327 +/- 0.00022183638443833148,0.02676253945983863 +/- 0.0021222798326770856,0.0002806032970886996 +/- 0.00014030164854434977,0.008453174324798274 +/- 0.001999298491757285,-3.507541213609855e-05 +/- 0.00010522623640829565,-3.507541213610965e-05 +/- 0.0001888868750310337,0.0 +/- 0.0,0.0 +/- 0.0,0.008032269379165157 +/- 0.0015643004644670469,0.00410382321992282 +/- 0.0014967792559348971,0.005156085584005576 +/- 0.0010759636373327442,-0.0009470361276745388 +/- 0.0006284276698410759,0.00021045247281653578 +/- 0.0007390847950089546,0.001788846018940704 +/- 0.0003661980536271755,-0.00045598035776923674 +/- 0.00031567870922484005,3.507541213608745e-05 +/- 0.00010522623640826235,3.507541213608745e-05 +/- 0.00010522623640826235,0.0014380918975797964 +/- 0.00036619805362716806,0.00305156085584003 +/- 0.0015768338683261418,0.0012977902490354132 +/- 0.000769263844246293,-0.00010522623640830675 +/- 0.0006664328305857713,0.002806032970887373 +/- 0.0007684637776291288,0.002806032970887373 +/- 0.0007684637776291288,0.0006664328305857504 +/- 0.0003661980536271543,-0.0003858295334970618 +/- 0.00048220719343626994,0.0008418098912661987 +/- 0.000232663962844984,0.0 +/- 0.0,0.00021045247281653578 +/- 0.000232663962844984,0.0 +/- 0.0,-0.00017537706068049275 +/- 0.00017537706068049275,-0.00028060329708876617 +/- 0.0005155011735075023,0.0 +/- 0.0,-0.00010522623640831785 +/- 0.000647709060421589,0.0008418098912661987 +/- 0.0008620277606064345,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002279901788845995 +/- 0.0006323309848235375,0.0011224131883549205 +/- 0.002120830088787251,-0.0002455278849526676 +/- 0.00035250352932730486,-0.0006313574184496962 +/- 0.00043809175716580287,-0.0006313574184496962 +/- 0.00043809175716580287,0.031111890564714095 +/- 0.0038870457153167407,0.031111890564714095 +/- 0.0038870457153167407,-0.0026306559102069692 +/- 0.0012175766368087999,0.0012276394247632272 +/- 0.00047707718375080403,-0.001052262364082812 +/- 0.0006075239591612979,-1.1102230246251566e-17 +/- 0.0001568620117502501,-0.0012276394247632827 +/- 0.00047707718375081633,-0.0013679410733076548 +/- 0.0007093563106333579,0.0007716590669940238 +/- 0.00030578035380854406,0.0015082427218519822 +/- 0.001376905396449699,0.00038582953349698413 +/- 0.00018888687503103372,0.0009119607155383847 +/- 0.0004209049456331326,0.0005261311820413672 +/- 0.0003594160212542786,0.0013328656611715118 +/- 0.0006979918885349899,-0.000911960715538429 +/- 0.0003577004218584882,-0.002595580498070904 +/- 0.0007222469407917747,-7.01508242722082e-05 +/- 0.0002104524728165691,0.007856892318484698 +/- 0.00189666865445049,-0.0013679410733076548 +/- 0.001178554725809287,0.004454577341283739 +/- 0.0018695556606434737,-0.003332164152928829 +/- 0.002064687850264664,0.018660119256401243 +/- 0.0020440269778089675,0.018660119256401243 +/- 0.0020440269778089675,0.0012627148368993147 +/- 0.000739084795008963,0.0 +/- 0.0,-0.00024552788495267873 +/- 0.0014719140833642486,-0.0002104524728165913 +/- 0.000171833724502532,-0.002244826376709963 +/- 0.0006505519814448046,-0.0009119607155384513 +/- 0.00035770042185850784
