,bvp_rms,accz_energy,bvp_std,hrv_rms,accx_energy,accy_energy,hrv_iqr_5_95,accz_rms,accz_peaks,hrv_sum,hrv_mean,accz_perm_entropy,accz_svd_entropy,hrv_iqr,hrv_std,accy_rms,bvp_lineintegral,accx_std,accx_svd_entropy,accy_peaks,accy_mean,accy_sum,hrv_entropy,accx_sum,accx_mean,accy_std,hrv_max,hrv_svd_entropy,accx_pct_5,hrv_lineintegral,bvp_max,hrv_n_above_mean,accy_entropy,accz_lineintegral,hrv_pct_5,accy_pct_5,bvp_iqr,hrv_min,accx_perm_entropy,bvp_n_sign_changes,accx_iqr,accx_max,accx_pct_95,bvp_perm_entropy,accz_std,hrv_n_below_mean,bvp_pct_95,accy_pct_95,accz_iqr,accy_n_below_mean,scl_svd_entropy,bvp_pct_5,accy_n_sign_changes,accz_pct_5,accx_n_below_mean,scl_rms,accz_iqr_5_95,accx_ptp,accx_min,hrv_ptp,hrv_energy,scl_entropy,bvp_kurtosis,scl_skewness,bvp_ptp,scr_rms,accx_iqr_5_95,scr_perm_entropy,scl_max,scl_min,accx_entropy,accy_iqr,bvp_min,accz_n_below_mean,scr_n_sign_changes,accx_peaks,bvp_skewness,accz_pct_95,hrv_perm_entropy,scl_ptp,accy_svd_entropy,scr_ptp,scr_max,scr_iqr,accz_n_above_mean,scl_std,accz_n_sign_changes,scl_n_sign_changes,scl_kurtosis,accz_entropy,scl_iqr,accy_ptp,hrv_peaks,scr_pct_95,scr_iqr_5_95,scl_energy,scr_mean,scr_sum,scr_energy,accz_min,scr_std,scr_lineintegral,scr_pct_5,scl_peaks,scr_peaks,hrv_n_sign_changes,bvp_entropy,accz_ptp,accx_lineintegral,scr_skewness,scr_min,scl_lineintegral,bvp_svd_entropy,scr_n_below_mean,scr_n_above_mean,accz_max,hrv_kurtosis,bvp_energy,bvp_sum,accy_max,bvp_mean,scr_entropy,accy_iqr_5_95,accx_n_sign_changes,accz_skewness,accx_rms,accy_kurtosis,scl_n_above_mean,scl_n_below_mean,scl_iqr_5_95,accz_kurtosis,scr_svd_entropy,accy_min,scr_kurtosis,scl_pct_95,accx_kurtosis,scl_sum,scl_mean,hrv_pct_95,scl_pct_5,hrv_skewness,accy_n_above_mean,accx_n_above_mean,bvp_iqr_5_95,bvp_n_above_mean,bvp_n_below_mean,accx_skewness,accz_sum,accz_mean,accy_perm_entropy,scl_perm_entropy,accy_lineintegral,bvp_peaks,accy_skewness
0,0.5879624804585722 +/- 0.007834095346402531,0.4717561229807192 +/- 0.008256016212513333,0.3216779572694112 +/- 0.008895641058955255,0.44726420010422097 +/- 0.00842209090746615,0.21021365294424182 +/- 0.005466386260320317,0.09729025534132363 +/- 0.0024668682394048255,0.02261594580510684 +/- 0.0028370312847975387,0.00958832725377804 +/- 0.004279409102167349,0.021104742053152704 +/- 0.003411147024294556,0.33470557582074 +/- 0.010597917646756046,0.33470557582074 +/- 0.010597917646756046,0.19114121938509643 +/- 0.004283214713503816,0.018342886920270994 +/- 0.0034550462645650364,0.01099531005732154 +/- 0.0019972660653191066,0.12443981240229288 +/- 0.007335555749772928,0.08905680041688382 +/- 0.004497529414762537,0.0179260031266285 +/- 0.001993864144836791,0.0007295466388744232 +/- 0.0012154146732350829,0.014278269932256404 +/- 0.002237718661134337,0.009536216779572703 +/- 0.0023426541733183037,0.005211047420531545 +/- 0.001398270751954007,0.005211047420531545 +/- 0.001398270751954007,0.01896821261073478 +/- 0.0029771457753175077,0.01240229286086506 +/- 0.0018320370850700238,0.01240229286086506 +/- 0.0018320370850700238,0.03361125586242836 +/- 0.0034585812414893555,0.06258467952058365 +/- 0.003266374975344425,0.008546117769671725 +/- 0.001495852016092472,-0.0007295466388743899 +/- 0.0006673396808163251,0.050495049504950505 +/- 0.005342022603254031,0.038561750911933326 +/- 0.004188333777469551,0.011672746221990627 +/- 0.0023211107296842283,0.005158936946326231 +/- 0.0018997109050086704,0.2002084418968213 +/- 0.006825477573750045,0.001980198019801982 +/- 0.002453069785500749,0.00849400729546641 +/- 0.002626802118004904,0.014069828035435128 +/- 0.002388001925459024,0.11933298593017198 +/- 0.005732152162584695,0.04799374674309539 +/- 0.005011554008097628,0.0003647733194372171 +/- 0.0011188593305671568,0.0011464304325169538 +/- 0.0006913235623461244,-0.012193850964043762 +/- 0.002468518870729986,0.006930693069306937 +/- 0.001118859330567147,0.004116727462219927 +/- 0.0011523368622978667,-0.0012506513809275367 +/- 0.0008139916285468031,0.010109431995831197 +/- 0.0023559467546549963,0.0 +/- 0.0,0.023189161021365323 +/- 0.002730210921819641,0.0027618551328817188 +/- 0.000904082937618411,0.0006774361646691096 +/- 0.0010943199583116276,0.01130797290255342 +/- 0.0025105136988943892,0.029494528400208452 +/- 0.004183143770795086,0.0055237102657634376 +/- 0.001584021277078738,-0.0014590932777488019 +/- 0.0007658644323449309,0.00010422094841063822 +/- 0.001354872329338203,0.005106826472120918 +/- 0.0017408330472631524,-0.0004168837936425085 +/- 0.00020844189682125424,0.0005732152162584714 +/- 0.0009735039964705232,0.002240750390828583 +/- 0.001964364442414886,0.031057842626367904 +/- 0.003145677597245769,0.05351745700885881 +/- 0.0033207908215434736,-0.002918186555497637 +/- 0.0011928632769421191,0.0020323084940073177 +/- 0.0008222894131349469,0.001198540906722234 +/- 0.0006187775970316997,-0.00010422094841062712 +/- 0.0003899590814772088,0.0019801980198019932 +/- 0.0011837224274727062,0.005315268368942172 +/- 0.0016772774298521316,0.0017717561229807278 +/- 0.0009665053147989348,-0.00020844189682125424 +/- 0.0004776003850917864,-0.0005211047420531356 +/- 0.0005708416440908267,0.00958832725377804 +/- 0.0010730203377787232,0.00031266284523188135 +/- 0.0004168837936425085,0.044293903074518005 +/- 0.003549637595815814,0.0023970818134445237 +/- 0.001215414673235068,0.0002605523710265678 +/- 0.0005826128133141523,-0.004012506513809244 +/- 0.001319331829199812,-0.002084418968212576 +/- 0.0009321805013026808,-0.0019801980198019486 +/- 0.00065085961421559,5.211047420531356e-05 +/- 0.0006360894015494165,-0.0005211047420531356 +/- 0.00046609025065132186,0.001980198019802004 +/- 0.0006077073366175548,0.0005732152162584714 +/- 0.0006774361646691088,0.00046899426784783314 +/- 0.0007164005776376965,0.00015633142261594067 +/- 0.0004689942678478221,-0.0027618551328816854 +/- 0.000933635897194857,0.0 +/- 0.0,0.012871287128712893 +/- 0.0018357389217101164,0.0014069828035435216 +/- 0.0005732152162584946,-0.00010422094841061602 +/- 0.0008965424978679045,-0.001302761855132839 +/- 0.0006274932036889996,-5.211047420531356e-05 +/- 0.0004916092304354504,-0.0014069828035434885 +/- 0.0008735307250776574,0.0007816571130797367 +/- 0.00104870306396551,0.0006774361646690874 +/- 0.0005237037843210486,0.0007295466388744009 +/- 0.00047760038509180573,-0.0005211047420531356 +/- 0.00046609025065132186,-0.00031266284523188135 +/- 0.0004776003850917864,-0.00031266284523188135 +/- 0.0004776003850917864,0.0 +/- 0.0,0.006878582595101634 +/- 0.002613848088376119,-0.002084418968212576 +/- 0.0005708416440908671,-0.001094319958311596 +/- 0.0008858780614903496,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003595622720166769 +/- 0.0025256114259619667,-0.00020844189682124316 +/- 0.002034311755700176,0.0 +/- 0.0,0.0005211047420531356 +/- 0.0,0.0 +/- 0.0,0.0031787389265242384 +/- 0.0008546753239633241,0.00020844189682125424 +/- 0.0003456617811730371,0.00020844189682125424 +/- 0.0003456617811730371,0.0006774361646691096 +/- 0.001118859330567175,-0.00031266284523188135 +/- 0.0006673396808163251,0.008650338718082361 +/- 0.0015317288646898566,0.0005211047420531356 +/- 0.0,-0.002813965607086999 +/- 0.0011224939670942294,0.0005211047420531356 +/- 0.0,0.00015633142261594067 +/- 0.00033366984040816253,-0.002032308494007262 +/- 0.0008222894131349504,-0.0014590932777487798 +/- 0.00045428858192188965,0.00234497133923921 +/- 0.0009679090995834551,-0.0038561750911933037 +/- 0.0018672717943896662,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.211047420531356e-05 +/- 0.0006774361646690762,-5.211047420531356e-05 +/- 0.00015633142261594067,-0.003543512245961433 +/- 0.0008657242170836689,0.0020323084940073177 +/- 0.0008222894131349398,0.0004168837936425307 +/- 0.0008337675872850475,0.0006253256904638071 +/- 0.001250651380927568,0.0020323084940073064 +/- 0.001079328565774257,0.002344971339239188 +/- 0.0011237029000962927,0.002344971339239188 +/- 0.0011237029000962927,0.010109431995831164 +/- 0.0042219133091253944,0.0010422094841063046 +/- 0.001188301641583265,-0.00020844189682123204 +/- 0.0012806884551792067,0.002136529442417956 +/- 0.0019560525668706127,0.006044815007816573 +/- 0.0018231220098526226,0.012871287128712872 +/- 0.0027480556276050327,0.0049504950495049774 +/- 0.0007816571130797441,0.0049504950495049774 +/- 0.0007816571130797441,0.0015633142261594624 +/- 0.0005708416440908773,0.01167274622199066 +/- 0.0015840212770787654,0.01167274622199066 +/- 0.0015840212770787654,0.03527879103699846 +/- 0.004297455741536053,0.0018238665971860636 +/- 0.0008156579386398415,0.10573215216258469 +/- 0.0026205921752329633,0.015997915581031797 +/- 0.0017447284046673488,-0.00031266284523188135 +/- 0.0006253256904637627
