,accy_mean,accy_sum,accy_pct_5,accy_pct_95,accy_min,bvp_pct_5,accx_svd_entropy,accx_peaks,bvp_iqr,scl_entropy,bvp_iqr_5_95,scl_svd_entropy,scr_iqr_5_95,bvp_n_below_mean,accx_pct_95,accy_n_below_mean,bvp_peaks,bvp_n_above_mean,bvp_pct_95,hrv_lineintegral,scl_sum,bvp_std,bvp_n_sign_changes,scl_min,bvp_skewness,scr_pct_95,hrv_ptp,scl_mean,hrv_rms,accx_skewness,bvp_ptp,accx_n_sign_changes,accz_n_above_mean,bvp_rms,accx_max,accz_ptp,accx_mean,bvp_energy,hrv_perm_entropy,hrv_iqr_5_95,accx_ptp,scl_pct_5,hrv_sum,hrv_iqr,scr_skewness,scr_energy,scr_iqr,accx_kurtosis,accz_iqr_5_95,scl_lineintegral,bvp_lineintegral,accy_iqr,hrv_max,scl_energy,hrv_pct_95,hrv_min,scr_n_above_mean,scl_iqr,scr_svd_entropy,accx_rms,scl_perm_entropy,scr_peaks,scl_n_sign_changes,scl_n_below_mean,scr_perm_entropy,accy_entropy,bvp_entropy,scl_kurtosis,bvp_max,bvp_mean,hrv_peaks,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,scr_min,scr_max,scr_ptp,scr_sum,scr_kurtosis,accx_n_above_mean,scr_n_sign_changes,scr_pct_5,bvp_sum,scl_peaks,bvp_kurtosis,hrv_mean,hrv_skewness,hrv_energy,scl_ptp,scr_entropy,scl_max,scl_n_above_mean,accx_iqr,bvp_min,scl_skewness,hrv_entropy,accy_skewness,accx_energy,accz_rms,hrv_svd_entropy,accz_max,accy_svd_entropy,scr_std,scr_mean,hrv_std,scr_lineintegral,scr_rms,accz_svd_entropy,accz_pct_95,scr_n_below_mean,hrv_n_above_mean,accz_n_below_mean,accy_std,accy_n_sign_changes,accx_n_below_mean,bvp_svd_entropy,accz_skewness,accy_peaks,accy_energy,accy_rms,scl_rms,scl_iqr_5_95,scl_pct_95,accx_entropy,accz_peaks,accy_iqr_5_95,scl_std,accy_n_above_mean,accz_energy,accz_kurtosis,hrv_pct_5,accz_iqr,accx_iqr_5_95,accx_sum,accz_entropy,bvp_perm_entropy,accy_kurtosis,accy_ptp,accx_std,accz_std,accz_n_sign_changes,accz_lineintegral,accx_min,accx_pct_5,accy_perm_entropy,accz_min,accz_mean,accx_lineintegral,accy_lineintegral,accz_perm_entropy,accx_perm_entropy,accz_sum,accz_pct_5,accy_max
0,0.021561886051080538 +/- 0.001856685478530042,0.013015717092337908 +/- 0.0016907578072749066,0.010216110019646351 +/- 0.0012190249161091469,0.008398821218074625 +/- 0.0006752321750917194,0.005255402750491145 +/- 0.0005402750491159104,0.0034381139489194413 +/- 0.0007609004609444949,0.0027013752455795625 +/- 0.000503288348033381,0.0023575638506876163 +/- 0.0006876227897839006,0.002308447937131619 +/- 0.0005832191594812307,0.002210216110019636 +/- 0.0003294795644646139,0.002111984282907631 +/- 0.0008799839325721591,0.0018172888015716704 +/- 0.00038360754793258554,0.001571709233791696 +/- 0.00029469548133596033,0.0015225933202357212 +/- 0.0008908819816904334,0.0014734774066797352 +/- 0.0006589591289292278,0.0013261296660117329 +/- 0.0010077742892280583,0.001277013752455769 +/- 0.0005469316662897953,0.0011787819253437748 +/- 0.000798039136015316,0.0011787819253437748 +/- 0.0007672150958650901,0.0011296660117877887 +/- 0.001031434184675843,0.001080550098231803 +/- 0.0006515962260030275,0.0010314341846757945 +/- 0.0004633586017709327,0.0009823182711198087 +/- 0.0008507125773913896,0.0008349705304518285 +/- 0.0004420432220039208,0.0007858546168958425 +/- 0.00024061785292568027,0.0007858546168958425 +/- 0.0007980391360153324,0.0007858546168958202 +/- 0.0003929273084479379,0.0007367387033398454 +/- 0.00039598515463155806,0.0006876227897838372 +/- 0.0004501547833944729,0.0006385068762278512 +/- 0.00022507739169726435,0.0005893909626718651 +/- 0.00029469548133596033,0.0005402750491158903 +/- 0.0004079874195932227,0.0005402750491158903 +/- 0.0004079874195932227,0.0005402750491158681 +/- 0.0005995361304387737,0.0004911591355598821 +/- 0.00031063631239374665,0.0004420432220038961 +/- 0.0003438113948919368,0.00044204322200388504 +/- 0.00067523217509173,0.000392927308447899 +/- 0.0004281826074204983,0.00039292730844788795 +/- 0.00019646365422394397,0.000343811394891913 +/- 0.0005402750491158994,0.00029469548133592705 +/- 0.0009370719070893214,0.00029469548133592705 +/- 0.0006289905930680538,0.00029469548133592705 +/- 0.0003257981130014954,0.00019646365422395506 +/- 0.0004501547833944826,0.00019646365422394397 +/- 0.0002406178529256259,0.00019646365422394397 +/- 0.0002406178529256259,0.00019646365422394397 +/- 0.0002406178529256259,0.00014734774066795797 +/- 0.00022507739169721347,0.00014734774066794688 +/- 0.00031449529653401303,9.823182711197199e-05 +/- 0.00019646365422394397,9.823182711196087e-05 +/- 0.0004281826074204983,9.823182711196087e-05 +/- 0.0006876227897838768,9.823182711196087e-05 +/- 0.0004281826074204982,9.823182711194977e-05 +/- 0.0003675498415298463,4.911591355598599e-05 +/- 0.00014734774066795797,4.911591355598599e-05 +/- 0.00014734774066795797,4.911591355598599e-05 +/- 0.00014734774066795797,4.911591355598599e-05 +/- 0.00014734774066795797,4.911591355598599e-05 +/- 0.00014734774066795797,4.911591355596379e-05 +/- 0.0008908819816904064,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.00021965304297640102,-3.3306690738754695e-17 +/- 0.0004911591355599265,-4.911591355600819e-05 +/- 0.00026449728915199335,-4.91159135560304e-05 +/- 0.0004079874195932227,-4.91159135560304e-05 +/- 0.0004079874195932227,-9.823182711199419e-05 +/- 0.00019646365422398837,-9.823182711199419e-05 +/- 0.00019646365422398837,-9.823182711199419e-05 +/- 0.00019646365422398837,-0.00014734774066799128 +/- 0.00022507739169726432,-0.0001473477406680024 +/- 0.00044204322200392076,-0.0001473477406680024 +/- 0.0004420432220039455,-0.00019646365422397726 +/- 0.0003257981130015188,-0.00019646365422397726 +/- 0.00032579811300151876,-0.00024557956777997435 +/- 0.0006309053329403207,-0.0002455795677799966 +/- 0.0006309053329403207,-0.0002455795677799966 +/- 0.0003294795644646139,-0.0002455795677800077 +/- 0.0005032883480333648,-0.00029469548133597144 +/- 0.0004501547833944754,-0.00029469548133597144 +/- 0.0003257981130015222,-0.00029469548133598256 +/- 0.00024061785292568027,-0.0003438113948919574 +/- 0.0004936088222554344,-0.00034381139489196854 +/- 0.0004420432220039208,-0.00034381139489197965 +/- 0.00022507739169726432,-0.0003929273084479545 +/- 0.00048123570585132194,-0.0003929273084479545 +/- 0.00048123570585129933,-0.00039292730844796563 +/- 0.0007545329811265847,-0.00039292730844797674 +/- 0.00019646365422398837,-0.00039292730844798786 +/- 0.0002946954813359492,-0.0004420432220039516 +/- 0.00034381139489194474,-0.0005402750491159347 +/- 0.0005578495428094478,-0.0005893909626719318 +/- 0.00029469548133593816,-0.0005893909626719318 +/- 0.0008159748391864507,-0.0006385068762279178 +/- 0.000442043222003927,-0.0006385068762279178 +/- 0.000442043222003927,-0.0006385068762279289 +/- 0.0007301605475107227,-0.0006876227897839148 +/- 0.0006662406663187707,-0.0006876227897839148 +/- 0.00024061785292562587,-0.0007858546168958869 +/- 0.0003929273084479295,-0.0007858546168958869 +/- 0.00024061785292562587,-0.0008349705304518951 +/- 0.0003836075479325358,-0.000933202357563856 +/- 0.00026449728915197893,-0.00103143418467585 +/- 0.0005578495428094528,-0.00103143418467585 +/- 0.0006385068762278836,-0.00103143418467585 +/- 0.0007100605252849281,-0.00103143418467585 +/- 0.0005578495428094528,-0.0010805500982318471 +/- 0.000481235705851322,-0.0011296660117878221 +/- 0.0003836075479325429,-0.0011296660117878221 +/- 0.00049360882225543,-0.0013752455795677965 +/- 0.0004281826074204881,-0.0014243614931237936 +/- 0.000557849542809483,-0.0016208251473477375 +/- 0.0005832191594812223,-0.0017190569744597317 +/- 0.0006680486497414245,-0.0018664047151277009 +/- 0.0004281826074204983,-0.002013752455795692 +/- 0.0006752321750917502,-0.0021119842829076863 +/- 0.0005402750491159287,-0.002455795677799644 +/- 0.00043930608595282687,-0.002701375245579596 +/- 0.0005032883480333973,-0.0030943025540275506 +/- 0.0005402750491159196,-0.003143418467583525 +/- 0.00039292730844792676,-0.0031434184675835364 +/- 0.0008277160877383434,-0.0034872298624754605 +/- 0.0013078120781625038,-0.0037328094302554347 +/- 0.0005469316662897874,-0.003781925343811432 +/- 0.0008799839325721473,-0.003880157170923404 +/- 0.0008633789701005406,-0.0045677799607072855 +/- 0.0008521292521069385,-0.004911591355599232 +/- 0.0007285067276125468,-0.005500982318271142 +/- 0.0007218535587769623,-0.006139489194499026 +/- 0.00039598515463155117,-0.006286836935167017 +/- 0.0009267172035419113,-0.006728880157170947 +/- 0.0009332023575638588
