,F1 Score,BAccuracy,Accuracy,Class,Test Baseline Class 0,Test Baseline Class 1,Train Baseline Class 0,Train Baseline Class 1,Train Identities Class 0,Train Identities Class 1,Test Identities Class 0,Test Identities Class 1,AUC,AP,AUPRC,Kappa,TPR@1%FPR,TPR@5%FPR,EER,Fitted Models,Test IX
0,0.6923349968861083,0.521619875582684,0.7239685658153242,[0 1],0.7770137524557956,0.22298624754420432,0.8281024531024531,0.1718975468975469,60,11,7,1,0.5202867334606838,0.23252804583574946,0.31190192565606245,0.051487801157878654,0.15638766519823788,0.0,0.48839833693106066,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[ 8. 30. 31. 43. 65. 69. 73. 77.]
1,0.902063560320588,0.810468121658475,0.9042386185243328,[0 1],0.8283621140763998,0.17163788592360021,0.8218654890493525,0.1781345109506475,60,11,7,1,0.810679013296766,0.557800395017294,0.7369352428761655,0.6483610736001078,0.6676829268292683,0.6676829268292683,0.2584977655397269,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[16. 27. 37. 45. 46. 58. 63. 75.]
2,0.9201090750799452,0.9005909901873328,0.9193376068376068,[0 1],0.7564102564102564,0.24358974358974358,0.8298999761848059,0.1701000238151941,61,10,6,2,0.8993907349588662,0.7379433114558973,0.8537157502161377,0.7854175776125929,0.8640350877192983,0.8640350877192983,0.12882096069869,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[ 0.  4.  9. 12. 13. 44. 62. 64.]
3,0.8724534554225752,0.8899322934382947,0.8591029023746701,[0 1],0.8353562005277045,0.16464379947229552,0.8210815000298098,0.1789184999701902,60,11,7,1,0.8898917990832078,0.517570882440841,0.7440335572448766,0.603571705597939,0.9358974358974359,0.0,0.14289634711663265,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[10. 21. 28. 38. 41. 51. 68. 78.]
4,0.9125353435522607,0.8787039390088945,0.9067982456140351,[0 1],0.8629385964912281,0.13706140350877194,0.8181548325813346,0.1818451674186654,60,11,7,1,0.9114764930114356,0.5761080734164045,0.7579256944622129,0.6578087754921869,0.912,0.84,0.0878040864348419,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[ 3.  5. 11. 25. 36. 52. 57. 74.]
5,0.9471901721479578,0.8600716510114692,0.94914317302377,[0 1],0.8595909342177999,0.1404090657822001,0.8185538881309686,0.18144611186903137,60,11,7,1,0.8600716510114692,0.6864390575391912,0.8276664905880475,0.7736591150798724,0.7362204724409449,0.7362204724409449,0.21141222187284386,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[ 1. 23. 35. 49. 54. 56. 59. 76.]
6,0.7717219696592695,0.6439285404185118,0.7524096385542168,[0 1],0.8409638554216867,0.15903614457831325,0.8207314205079962,0.17926857949200375,61,11,6,1,0.6441021967526266,0.23630732790955772,0.442388568834845,0.237217643297005,0.48484848484848486,0.0,0.3908110333470777,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[ 6. 18. 20. 26. 40. 50. 60.]
7,0.9492243943703196,0.8809595202398801,0.9502939604489578,[0 1],0.8524853019775521,0.14751469802244788,0.8191939036732749,0.180806096326725,60,11,7,1,0.8824315115169686,0.7277205865266191,0.8494548453848392,0.7940371223931053,0.782608695652174,0.782608695652174,0.18165873214687017,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[14. 22. 24. 34. 39. 42. 53. 71.]
8,0.8458071612344504,0.7666452893571538,0.8494007295466389,[0 1],0.7686294945284002,0.2313705054715998,0.8287061914144128,0.1712938085855872,61,10,6,2,0.7695892502672164,0.5431282401102017,0.705538907701161,0.5574230206009919,0.6171171171171171,0.6126126126126126,0.29759008404917153,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[ 2.  7. 15. 17. 29. 33. 47. 67.]
9,0.8933060821249312,0.7565652768284348,0.8979155531801176,[0 1],0.8530197755211117,0.14698022447888828,0.8191343692326011,0.18086563076739895,60,11,7,1,0.7564262930052403,0.4486455757540739,0.6546937621941995,0.5576049131763695,0.5563636363636364,0.5563636363636364,0.3169336645170111,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x2A1489D0A40))])",[19. 32. 48. 55. 61. 66. 70. 72.]
