,accy_mean,accy_sum,accy_pct_5,accy_pct_95,accz_svd_entropy,accz_ptp,accy_std,accy_svd_entropy,accz_rms,accx_pct_95,hrv_pct_95,bvp_iqr_5_95,bvp_std,accy_energy,accx_sum,accx_mean,hrv_svd_entropy,accy_min,bvp_ptp,bvp_rms,scl_energy,bvp_n_above_mean,bvp_n_sign_changes,accx_svd_entropy,scr_iqr_5_95,hrv_ptp,accx_entropy,bvp_max,accx_skewness,scl_pct_5,scl_svd_entropy,accy_peaks,accy_n_sign_changes,scl_min,hrv_iqr_5_95,accx_max,bvp_skewness,bvp_peaks,hrv_pct_5,accx_rms,bvp_lineintegral,scr_rms,bvp_pct_95,hrv_lineintegral,scl_std,hrv_entropy,scl_lineintegral,scl_pct_95,bvp_energy,scr_energy,accx_kurtosis,hrv_n_above_mean,scl_ptp,scr_max,accx_n_sign_changes,accy_skewness,scl_rms,hrv_energy,hrv_mean,bvp_kurtosis,bvp_pct_5,accz_max,hrv_min,hrv_std,bvp_iqr,scl_iqr_5_95,hrv_max,scr_n_below_mean,scl_sum,scr_ptp,accy_iqr_5_95,accx_n_below_mean,accx_ptp,scr_std,accz_n_below_mean,scr_entropy,scr_n_above_mean,scr_pct_5,scl_skewness,scl_kurtosis,hrv_kurtosis,hrv_peaks,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_rms,scr_svd_entropy,scr_perm_entropy,accz_n_above_mean,accy_entropy,bvp_mean,bvp_sum,bvp_entropy,accx_n_above_mean,scr_mean,scr_min,scl_peaks,scl_n_sign_changes,scr_skewness,scr_peaks,scr_n_sign_changes,scl_n_below_mean,scl_perm_entropy,scl_n_above_mean,bvp_n_below_mean,accx_iqr_5_95,hrv_perm_entropy,scl_mean,scr_kurtosis,scr_iqr,hrv_skewness,accz_pct_95,accy_rms,accy_kurtosis,scl_entropy,hrv_iqr,scl_max,accz_entropy,scr_sum,scl_iqr,accx_iqr,bvp_min,accx_peaks,accy_n_above_mean,accz_peaks,accz_std,accz_perm_entropy,scr_lineintegral,bvp_svd_entropy,scr_pct_95,accz_kurtosis,accx_std,accx_energy,accy_ptp,accz_skewness,accy_n_below_mean,accz_iqr_5_95,accy_iqr,accx_pct_5,accx_perm_entropy,accz_iqr,accy_lineintegral,accz_energy,bvp_perm_entropy,accz_n_sign_changes,accx_min,accx_lineintegral,accy_max,accz_min,accy_perm_entropy,accz_sum,accz_mean,accz_lineintegral,accz_pct_5
0,0.0003139717425431732 +/- 0.0014273345575076786,0.001151229722658298 +/- 0.0010926537424291493,0.005546834118262689 +/- 0.0016247173936431093,0.02135007849293564 +/- 0.001400218541105153,-0.0002093144950287784 +/- 0.0004186289900575568,0.004081632653061218 +/- 0.0010413264647897791,5.2328623757180724e-05 +/- 0.0012482323853350618,-0.00047095761381474863 +/- 0.0006802721088435296,-0.0012558869701726927 +/- 0.0009419152276295134,0.0010465724751439142 +/- 0.0008106715533662739,0.001046572475143892 +/- 0.000992865827368391,-0.0002093144950287784 +/- 0.0006701333581824073,0.00015698587127159768 +/- 0.0005756148613291444,-0.00026164311878595914 +/- 0.0011284070461982218,0.0005756148613291545 +/- 0.0009775793664191035,-0.0005232862375719405 +/- 0.0007761589206798284,0.002982731554160101 +/- 0.0005756148613291555,-0.0008895866038723277 +/- 0.00047095761381477335,-0.00115122972265832 +/- 0.0008693483896303774,-0.001151229722658298 +/- 0.0010413264647897791,-0.0008372579801151359 +/- 0.0009705513862371283,0.001831501831501825 +/- 0.0010530932390108885,-0.0003663003663003539 +/- 0.0004086996167402672,0.0035060177917320525 +/- 0.0009942438513867056,0.0 +/- 0.0,-0.00010465724751438366 +/- 0.00039159156324162234,-0.0016221873364730688 +/- 0.0005463268712145613,-0.0016745159602302496 +/- 0.001092653742429146,-5.232862375719183e-05 +/- 0.00015698587127157548,0.0009942438513867113 +/- 0.0011088236577926213,0.002564102564102555 +/- 0.0009198532617083574,0.00020931449502876732 +/- 0.0003471088215965659,0.0021454735740449983 +/- 0.0012699802301948066,0.001779173207744622 +/- 0.0013484143094427018,0.0002093144950287784 +/- 0.000582706893022522,0.006698063840920987 +/- 0.0005635965261260424,0.0023547880690737654 +/- 0.0005850517994504867,0.00219780219780219 +/- 0.0013605442176870797,-0.0008895866038723277 +/- 0.00047095761381477335,0.0024594453165881604 +/- 0.0009942438513867084,-0.0006802721088435271 +/- 0.0014435493693494136,-0.0008895866038723277 +/- 0.0005756148613291585,-0.0005756148613291434 +/- 0.0007565061378755033,0.0045525902668759775 +/- 0.0005756148613291586,-0.001517530088958663 +/- 0.0006387522561870196,-0.00010465724751438366 +/- 0.00020931449502876732,-0.0008372579801151248 +/- 0.0008818576424046716,0.0028257456828885362 +/- 0.001348414309442707,-0.0008372579801151136 +/- 0.0005827068930225121,-0.0006279434850863464 +/- 0.0006102513757033385,-0.0007849293563579219 +/- 0.000482446073118431,0.0 +/- 0.0,-0.0007849293563579329 +/- 0.0004218868523442676,5.232862375720293e-05 +/- 0.000493667249191859,0.00010465724751438366 +/- 0.00020931449502876732,-0.00115122972265832 +/- 0.00045619036562434973,0.001465201465201449 +/- 0.0012775045123739972,-0.00041862899005753464 +/- 0.00020931449502876732,-0.00010465724751438366 +/- 0.0006942176431931735,5.232862375719183e-05 +/- 0.0004346741948151514,0.0005232862375719405 +/- 0.0010200726682165465,0.001831501831501825 +/- 0.00042188685234421935,-0.0006279434850863464 +/- 0.0005127137085888536,-0.0013605442176870986 +/- 0.000256356854294403,-0.0013605442176870986 +/- 0.0012205027514066874,0.00015698587127157548 +/- 0.0009078676908894792,-0.0019361590790162198 +/- 0.00033506667909120186,0.0005756148613291434 +/- 0.0006387522561870088,0.0027210884353741304 +/- 0.000959199517520852,0.0 +/- 0.0,-0.0020931449502878284 +/- 0.0006619105515789401,0.0 +/- 0.0,0.0047619047619047675 +/- 0.0012035583464154902,-0.0004186289900575457 +/- 0.0004561903656243497,0.00010465724751438366 +/- 0.00020931449502876732,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.00033095527578944805,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00010465724751438366 +/- 0.00020931449502876732,0.0 +/- 0.0,-0.001046572475143892 +/- 0.0005732313527003447,0.0005756148613291657 +/- 0.0006802721088435407,0.0 +/- 0.0,0.0 +/- 0.0,0.00010465724751439476 +/- 0.0006535843012452631,0.0007849293563579219 +/- 0.0005362088312904118,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.232862375719183e-05 +/- 0.00015698587127157548,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015698587127157548 +/- 0.000239799879380196,-0.0005756148613291545 +/- 0.0004346741948151994,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007326007326007411 +/- 0.0003471088215966161,0.007430664573521717 +/- 0.0016179617827043664,0.0005232862375719627 +/- 0.0009360828791207807,0.0 +/- 0.0,0.0012035583464154898 +/- 0.0008771875779298734,-0.0006279434850863464 +/- 0.0005127137085888536,0.0009419152276295307 +/- 0.00045619036562436497,-0.00010465724751438366 +/- 0.00031397174254315096,-0.0014128728414442681 +/- 0.0011476563160367028,-0.002145473574045009 +/- 0.0008582532426403213,0.0007849293563579219 +/- 0.0006301200721503089,0.003924646781789642 +/- 0.001221624021970556,0.0030350601779173146 +/- 0.00045619036562436497,0.0004186289900575568 +/- 0.001476372159044058,-0.0006279434850863464 +/- 0.0010413264647897826,0.0003663003663003761 +/- 0.0004709576138147746,-5.232862375719183e-05 +/- 0.00015698587127157548,-0.0004186289900575568 +/- 0.0004561903656243523,-0.0009419152276295307 +/- 0.0010672986946295882,0.00026164311878598137 +/- 0.0007117462327961984,0.0005756148613291434 +/- 0.0004936672491918802,0.0006802721088435271 +/- 0.0004086996167402928,0.0010989010989011171 +/- 0.0009198532617083751,0.012715855572998414 +/- 0.002013802344834518,-0.0005232862375719516 +/- 0.0005232862375719626,-0.0013082155939298957 +/- 0.0004824460731184009,-0.000366300366300365 +/- 0.0004086996167402857,-0.0006279434850863352 +/- 0.00045619036562436497,0.001831501831501825 +/- 0.0007492318714430233,0.004657247514390372 +/- 0.001032081785626182,0.0009942438513867225 +/- 0.000919853261708353,-0.0003139717425431732 +/- 0.0004186289900575735,0.002616431187859736 +/- 0.001020072668216535,0.002511773940345341 +/- 0.0006942176431931687,-0.0003139717425431732 +/- 0.0007474022426523022,0.00392464678178962 +/- 0.002412230365592072,0.004447933019361583 +/- 0.0013289822186499523,0.0003663003663003539 +/- 0.0003350666790912019,0.00146520146520146 +/- 0.001732385699345557,-0.0010465724751439142 +/- 0.0005232862375719627,0.005756148613291457 +/- 0.001671242221106365,0.0006802721088435271 +/- 0.0007418862835561396,0.0016221873364730577 +/- 0.0007193996381406285,0.002145473574044987 +/- 0.0010320817856261718,0.012820512820512798 +/- 0.0013695711489589172,0.014495028780743047 +/- 0.0009375443677220777,0.0046049188906331475 +/- 0.0010926537424291501,0.0013605442176870541 +/- 0.0009419152276295047,-5.232862375720293e-05 +/- 0.0007565061378755125,0.0006802721088435493 +/- 0.0005258961601842593,0.007430664573521706 +/- 0.0019967330223274707
