,bvp_rms,accz_energy,bvp_std,hrv_rms,accx_energy,accy_energy,hrv_iqr_5_95,accz_rms,accz_peaks,hrv_sum,hrv_mean,accz_perm_entropy,accz_svd_entropy,hrv_iqr,hrv_std,accy_rms,bvp_lineintegral,accx_std,accx_svd_entropy,accy_peaks,accy_mean,accy_sum,hrv_entropy,accx_sum,accx_mean,accy_std,hrv_max,hrv_svd_entropy,accx_pct_5,hrv_lineintegral,bvp_max,hrv_n_above_mean,accy_entropy,accz_lineintegral,hrv_pct_5,accy_pct_5,bvp_iqr,hrv_min,accx_perm_entropy,bvp_n_sign_changes,accx_iqr,accx_max,accx_pct_95,bvp_perm_entropy,accz_std,hrv_n_below_mean,bvp_pct_95,accy_pct_95,accz_iqr,accy_n_below_mean,scl_svd_entropy,bvp_pct_5,accy_n_sign_changes,accz_pct_5,accx_n_below_mean,scl_rms,accx_ptp,accz_iqr_5_95,accx_min,hrv_ptp,hrv_energy,scl_entropy,bvp_kurtosis,scl_skewness,bvp_ptp,scr_rms,accx_iqr_5_95,scr_perm_entropy,scl_max,scl_min,accx_entropy,accy_iqr,bvp_min,accz_n_below_mean,scr_n_sign_changes,accx_peaks,bvp_skewness,accz_pct_95,hrv_perm_entropy,scl_ptp,accy_svd_entropy,scr_ptp,scr_max,scr_iqr,accz_n_above_mean,scl_std,accz_n_sign_changes,scl_n_sign_changes,scl_kurtosis,accz_entropy,scl_iqr,accy_ptp,hrv_peaks,scr_pct_95,scr_iqr_5_95,scl_energy,scr_mean,scr_sum,scr_energy,accz_min,scr_std,scr_lineintegral,scr_pct_5,scl_peaks,scr_peaks,hrv_n_sign_changes,bvp_entropy,accz_ptp,accx_lineintegral,scr_skewness,scr_min,scl_lineintegral,bvp_svd_entropy,scr_n_below_mean,scr_n_above_mean,accz_max,hrv_kurtosis,bvp_energy,bvp_sum,accy_max,bvp_mean,scr_entropy,accy_iqr_5_95,accx_n_sign_changes,accz_skewness,accx_rms,accy_kurtosis,scl_n_above_mean,scl_n_below_mean,scl_iqr_5_95,accz_kurtosis,scr_svd_entropy,accy_min,scr_kurtosis,scl_pct_95,accx_kurtosis,scl_sum,scl_mean,hrv_pct_95,scl_pct_5,hrv_skewness,accy_n_above_mean,accx_n_above_mean,bvp_iqr_5_95,bvp_n_above_mean,bvp_n_below_mean,accx_skewness,accz_sum,accz_mean,accy_perm_entropy,scl_perm_entropy,accy_lineintegral,bvp_peaks,accy_skewness
0,0.36141514648977335 +/- 0.006412382531785533,0.45058043117744606 +/- 0.003966640840444479,0.5831951354339413 +/- 0.007346099100223436,0.4551686014372581 +/- 0.005501317989883815,0.286677722498618 +/- 0.009240718051505526,0.08247650635710332 +/- 0.003221404595761945,0.0029297954671088865 +/- 0.0007437050330057297,0.020840243228302933 +/- 0.002024304413886194,0.025428413488114976 +/- 0.0032516177268883746,0.43687119955776665 +/- 0.009660576849225309,0.43687119955776665 +/- 0.009660576849225309,0.147208402432283 +/- 0.005675476631217354,0.011332227750138146 +/- 0.0026769043698846202,0.0013266998341625146 +/- 0.00044223327805417153,0.025373134328358193 +/- 0.004534576127101343,0.13930348258706463 +/- 0.005393614557280496,0.0 +/- 0.0,0.004919845218352659 +/- 0.001295232118724149,-0.0013819789939192861 +/- 0.0009654090213694253,0.011111111111111061 +/- 0.0017732465375727327,0.0006080707573244859 +/- 0.0005771313714157271,0.0006080707573244859 +/- 0.0005771313714157271,0.0039248203427307725 +/- 0.0010026731424663887,-5.527915975677145e-05 +/- 0.0005771313714157271,-5.527915975677145e-05 +/- 0.0005771313714157271,-0.0028192371475953435 +/- 0.0010026731424663887,0.0030956329463792008 +/- 0.0010546591502674863,0.0021558872305140865 +/- 0.0007186290768380288,0.0 +/- 0.0,0.012658927584300672 +/- 0.003628688431680783,-0.0017136539524599149 +/- 0.0007599628018168854,0.05378662244333884 +/- 0.0056646980123707695,0.002100608070757315 +/- 0.000982663838288065,0.015312327252625723 +/- 0.002663170695510451,0.0007739082365948002 +/- 0.00044223327805417153,0.0007186290768380288 +/- 0.0007014139049446911,0.04798231066887783 +/- 0.0031543046141928478,0.05726920950801545 +/- 0.005121607439204188,0.0019347705914870006 +/- 0.0006180397947760585,-0.0003869541182974001 +/- 0.0006080707573244858,0.0 +/- 0.0,0.008623548922056346 +/- 0.0013808729681367318,-0.002321724709784401 +/- 0.0008844665561083431,0.0003869541182974001 +/- 0.0008930621570703946,0.000497512437810943 +/- 0.00029768738569013156,0.05931453841901598 +/- 0.00419575741495762,-0.002211166390270858 +/- 0.0011856058921794982,0.01265892758430066 +/- 0.001969210959707772,0.0 +/- 0.0,0.0 +/- 0.0,0.023880597014925377 +/- 0.0024820281172629683,0.0 +/- 0.0,0.013101160862354832 +/- 0.0027755423351317047,0.0 +/- 0.0,0.0 +/- 0.0,0.0017136539524599149 +/- 0.0005215025501413245,5.527915975677145e-05 +/- 0.00016583747927031433,0.0 +/- 0.0,0.0015478164731896004 +/- 0.0007739082365948002,0.01487009397457153 +/- 0.002118713974210832,0.06489773355444994 +/- 0.007367697990733515,-0.0036484245439469152 +/- 0.0006155626714018791,0.0 +/- 0.0,0.0 +/- 0.0,-0.00033167495854062866 +/- 0.0002708114696277686,-0.0001105583195135429 +/- 0.0003316749585406287,-0.0024322830292979438 +/- 0.0006155626714018791,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008291873963515717 +/- 0.0005664428284112521,5.527915975677145e-05 +/- 0.00016583747927031433,0.015809839690436634 +/- 0.0015279463749126798,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007186290768380288 +/- 0.0006080707573244859,0.0 +/- 0.0,0.0024322830292979438 +/- 0.001445737626381643,0.0008291873963515717 +/- 0.00027639579878385723,-5.527915975677145e-05 +/- 0.0002976873856901315,0.0 +/- 0.0,0.0 +/- 0.0,0.0011608623548922004 +/- 0.0005771313714157271,0.0 +/- 0.0003496161039434345,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010503040353786574 +/- 0.00045918318755765826,0.0008844665561083432 +/- 0.00027081146962776856,0.0009397457158651146 +/- 0.0003539593276635058,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005527915975677145 +/- 0.0003496161039434345,0.0015478164731896004 +/- 0.0006904364840683659,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00033167495854062866 +/- 0.0002708114696277686,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.017191818684355965 +/- 0.0020602150529115044,0.0 +/- 0.0,-0.0030403537866224295 +/- 0.00044567483406846394,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004754007739082344 +/- 0.0008981800336800358,0.0010503040353786574 +/- 0.0005771313714157271,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0001105583195135429 +/- 0.00022111663902708577,0.0 +/- 0.0,0.0002211166390270858 +/- 0.0002708114696277686,0.0 +/- 0.0,0.00016583747927031433 +/- 0.0002533209339389618,0.0 +/- 0.0,0.0 +/- 0.0,0.002266445550027629 +/- 0.0007186290768380288,0.0 +/- 0.0,0.0 +/- 0.0,0.0002211166390270858 +/- 0.0002708114696277686,0.0 +/- 0.0,-0.0010503040353786574 +/- 0.0007991615420011551,0.00027639579878385723 +/- 0.0003708238768656351,0.00027639579878385723 +/- 0.0003708238768656351,0.0008291873963515717 +/- 0.00027639579878385723,0.0013266998341625146 +/- 0.0005637390285895812,0.0013266998341625146 +/- 0.0005637390285895812,0.0059701492537313165 +/- 0.0011542627428314542,0.0005527915975677145 +/- 0.0007817653744461518,0.13184079601990045 +/- 0.004995046409732433,0.001879491431730229 +/- 0.0007498430053206453,0.0 +/- 0.0
