,accy_pct_95,bvp_pct_5,bvp_energy,bvp_pct_95,accx_perm_entropy,accy_n_sign_changes,scl_svd_entropy,accx_pct_95,hrv_pct_95,hrv_perm_entropy,accz_svd_entropy,hrv_peaks,hrv_kurtosis,hrv_skewness,hrv_sum,hrv_energy,hrv_ptp,hrv_max,hrv_iqr,hrv_entropy,hrv_pct_5,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_rms,scl_rms,scl_lineintegral,accz_perm_entropy,accz_pct_95,hrv_mean,hrv_std,hrv_min,accz_entropy,accz_ptp,accz_max,accz_skewness,accz_energy,accz_rms,accz_n_above_mean,accz_iqr_5_95,accz_iqr,accy_lineintegral,accy_rms,accy_n_below_mean,accz_std,accy_iqr_5_95,accy_entropy,accy_iqr,accz_mean,accy_peaks,accy_kurtosis,accy_n_above_mean,accy_max,accz_min,accy_svd_entropy,accz_n_sign_changes,accz_n_below_mean,accx_n_below_mean,accx_n_above_mean,accx_lineintegral,accx_peaks,accx_skewness,accy_min,accy_sum,accy_ptp,accy_mean,accy_std,accx_svd_entropy,accx_entropy,accx_pct_5,accx_iqr_5_95,accx_iqr,accx_n_sign_changes,accx_mean,accx_ptp,accx_max,accx_min,scr_perm_entropy,accx_kurtosis,accx_energy,accx_sum,scr_svd_entropy,scr_pct_5,scr_entropy,scr_iqr,accy_energy,accy_skewness,accz_kurtosis,accz_peaks,bvp_iqr_5_95,bvp_iqr,scl_n_above_mean,scl_peaks,scl_sum,scl_ptp,scl_skewness,scr_pct_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,scr_ptp,scr_max,scr_std,scr_min,scr_mean,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scr_energy,scr_sum,scr_n_above_mean,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_rms,bvp_kurtosis,scl_kurtosis,scl_min,scl_max,scl_std,scl_mean,bvp_perm_entropy,bvp_svd_entropy,bvp_entropy,scl_energy,bvp_std,bvp_min,bvp_sum,bvp_ptp,bvp_mean,bvp_n_above_mean,hrv_svd_entropy,accy_pct_5,bvp_peaks,accx_std,accz_sum,accy_perm_entropy,accx_rms,hrv_lineintegral,accz_lineintegral,accz_pct_5
0,0.17161945483698554 +/- 0.00517336156223464,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.09577765900587917 +/- 0.0023395049308647044,0.0 +/- 0.0,0.0 +/- 0.0,-0.012132549438802797 +/- 0.00260798993025244,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.013468733297701773 +/- 0.0015818972300319237,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002137894174238375 +/- 0.00033803074934992447,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005024051309460165 +/- 0.001100548384926465,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01288081239978619 +/- 0.0019775521111705194,0.0 +/- 0.0,0.000855157669695339 +/- 0.0004898530940626001,0.0 +/- 0.0,0.0036344200962052263 +/- 0.0017036213202040959,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01031533939070015 +/- 0.0014744109272190045,0.0005344735435595771 +/- 0.00047804767022975375,-0.004756814537680398 +/- 0.0022606398698617465,-0.0006413682522715236 +/- 0.000979706188125263,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002244788882950288 +/- 0.0009195430536656976,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00016034206306787536 +/- 0.0003422300501032939,0.002191341528594315 +/- 0.0010541466019944365,0.007589524318546215 +/- 0.0014695592821878667,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008551576696953278 +/- 0.00026183749254759983,0.0 +/- 0.0,0.0 +/- 0.0,0.008070550507749841 +/- 0.00102669015030993,0.0 +/- 0.0,0.0 +/- 0.0,0.003848209513629053 +/- 0.0018172100481026183,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0014965259219668404 +/- 0.001214090506852,0.0 +/- 0.0,0.0 +/- 0.0,5.3447354355962154e-05 +/- 0.00016034206306788645,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0016034206306787646 +/- 0.0007927523770278522,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002618920363442001 +/- 0.0012292891501870654,0.0 +/- 0.0,0.0 +/- 0.0,0.04094067343666487 +/- 0.003099946552645657,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003527525387493313 +/- 0.000763380911656106,0.0 +/- 0.0,0.0002137894174238375 +/- 0.0003545296408717607,0.0019241047568145265 +/- 0.0005450582056219186,0.04462854088722608 +/- 0.0023812580876478415
