,accy_std,accy_pct_95,accy_sum,accy_perm_entropy,accx_rms,accx_ptp,hrv_max,accx_n_sign_changes,scl_svd_entropy,accy_iqr_5_95,bvp_max,scl_entropy,accz_min,bvp_n_above_mean,bvp_kurtosis,accy_n_sign_changes,hrv_sum,accz_iqr,scr_pct_5,accy_max,accx_max,scl_std,bvp_iqr,accx_perm_entropy,accz_perm_entropy,accz_pct_5,bvp_rms,scl_iqr_5_95,hrv_skewness,bvp_n_sign_changes,accz_energy,scl_pct_95,accz_pct_95,accy_mean,accz_iqr_5_95,bvp_svd_entropy,hrv_pct_95,bvp_skewness,scl_n_above_mean,scl_kurtosis,bvp_peaks,scl_mean,bvp_iqr_5_95,scl_perm_entropy,accy_min,scr_skewness,scr_ptp,hrv_n_sign_changes,hrv_entropy,hrv_n_below_mean,hrv_perm_entropy,hrv_lineintegral,hrv_kurtosis,hrv_iqr,hrv_n_above_mean,hrv_peaks,hrv_energy,hrv_mean,bvp_mean,bvp_lineintegral,scl_n_below_mean,scl_n_sign_changes,hrv_min,accz_entropy,hrv_std,accz_svd_entropy,hrv_rms,accy_iqr,accz_std,accx_n_below_mean,accx_peaks,accy_n_below_mean,accy_n_above_mean,accy_kurtosis,accx_mean,scr_svd_entropy,accx_sum,accy_peaks,accy_entropy,accy_svd_entropy,accz_sum,accz_ptp,accy_rms,accz_rms,accz_kurtosis,accz_peaks,accz_skewness,accz_n_above_mean,accz_lineintegral,accz_n_below_mean,bvp_std,scl_max,bvp_sum,bvp_energy,scl_pct_5,scl_iqr,scr_min,scr_max,scr_std,scr_mean,scr_lineintegral,accx_skewness,accx_lineintegral,accx_n_above_mean,accx_min,scr_perm_entropy,accy_skewness,accx_pct_5,accy_ptp,accx_iqr,accx_entropy,accx_iqr_5_95,scr_peaks,scr_energy,scr_sum,scr_n_below_mean,scr_n_above_mean,scr_entropy,scr_iqr,scr_n_sign_changes,scr_pct_95,scr_iqr_5_95,scr_kurtosis,scl_peaks,scr_rms,scl_energy,scl_ptp,bvp_entropy,scl_skewness,accz_mean,hrv_iqr_5_95,accx_std,accy_pct_5,hrv_pct_5,bvp_pct_95,hrv_svd_entropy,bvp_pct_5,bvp_perm_entropy,accx_pct_95,accy_lineintegral,hrv_ptp,scl_lineintegral,scl_sum,accx_kurtosis,bvp_min,scl_min,accy_energy,accz_max,accz_n_sign_changes,accx_svd_entropy,scl_rms,accx_energy,bvp_ptp,bvp_n_below_mean
0,0.0 +/- 0.0,0.07127039627039629 +/- 0.00569070191875698,0.0 +/- 0.0,0.08175990675990677 +/- 0.004907230514116253,0.0047785547785548 +/- 0.0007840107253539426,0.0 +/- 0.0,0.00037878787878790063 +/- 0.000262237762237748,-8.741258741257196e-05 +/- 0.00022757137750311005,-5.8275058275047975e-05 +/- 0.00011655011655009595,0.028146853146853147 +/- 0.0017149113018137688,0.02298951048951049 +/- 0.0010701845962824779,0.008362470862470873 +/- 0.0014917162862669359,0.00017482517482519944 +/- 0.00041616715784046547,2.913752913753509e-05 +/- 8.741258741260527e-05,0.0029428904428904557 +/- 0.0005597136571182622,-0.033799533799533786 +/- 0.0017819213113543827,0.000786713286713292 +/- 0.00039200536267696887,0.024679487179487182 +/- 0.0022420755947797975,0.0022144522144522337 +/- 0.0011148675098897952,-0.0013403263403263144 +/- 0.00037314243807884596,-0.02007575757575756 +/- 0.0016608391608391748,-0.0009032634032633991 +/- 0.0011091413933959381,0.0009032634032633991 +/- 0.0013124831736078218,0.003321678321678345 +/- 0.0010440835004177891,0.030157342657342667 +/- 0.003100786225785653,0.0 +/- 0.0,-0.05670163170163166 +/- 0.000613965836413335,0.0 +/- 0.0,1.1102230246251566e-17 +/- 0.00013030699169579374,0.0 +/- 0.0,0.0 +/- 0.0,-8.741258741257196e-05 +/- 0.00013352493283668503,-0.00017482517482515504 +/- 0.00032446179270572865,-0.006031468531468509 +/- 0.001553060369607972,0.0 +/- 0.0,0.00014568764568767545 +/- 0.00023491427005532573,-0.00011655011655010705 +/- 0.0001932765029344565,0.000699300699300709 +/- 0.0005856570874778822,0.0 +/- 0.0,0.0 +/- 0.0,-0.012092074592074587 +/- 0.0012031365280922085,0.0 +/- 0.0,-8.741258741257196e-05 +/- 0.0010590199210597855,0.0 +/- 0.0,-0.003350815850815836 +/- 0.0002985708265139541,0.0 +/- 0.0,-0.006206293706293708 +/- 0.0008037945352059359,0.0 +/- 0.0,0.001544289044289049 +/- 0.0008842652042828236,1.1102230246251566e-17 +/- 0.00013030699169579374,0.0 +/- 0.0,0.00011655011655015146 +/- 0.0001932765029344799,0.0 +/- 0.0,0.00011655011655012926 +/- 0.0002670498656734161,-0.0002913752913752621 +/- 0.00018428191492822978,0.0 +/- 0.0,-0.0005827505827505575 +/- 0.00022569833019857056,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00037878787878785624 +/- 0.00026223776223778745,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004662004662004504 +/- 0.0002331002331002391,0.0 +/- 0.0,-0.000233100233100203 +/- 0.00017482517482516612,0.0007867132867132697 +/- 0.00050551723697252,0.0 +/- 0.0,0.0 +/- 0.0,0.00011655011655012926 +/- 0.00037314243807883896,0.0 +/- 0.0,0.0 +/- 0.0,-0.007604895104895093 +/- 0.0019171077097431182,0.010256410256410265 +/- 0.002330273778919844,0.0 +/- 0.0,-0.001107226107226078 +/- 0.0003138207929565523,0.0 +/- 0.0,0.0 +/- 0.0,-0.0009032634032633991 +/- 0.00030420473510813265,4.4408920985006264e-17 +/- 0.00031918563957176934,-0.00017482517482514393 +/- 0.00014274415750482197,0.0 +/- 0.0,0.0 +/- 0.0,-0.006701631701631694 +/- 0.0005971416530279407,-0.0021270396270396284 +/- 0.0014973968715069575,0.0 +/- 0.0,-8.741258741254976e-05 +/- 0.0005687418792524163,-0.007400932400932381 +/- 0.0013173257057642552,-0.0010489510489510522 +/- 0.0004910343690662189,0.0 +/- 0.0,-0.00448717948717946 +/- 0.0007160959048627488,0.0 +/- 0.0,0.0 +/- 0.0,-0.0019522144522144513 +/- 0.0006390359032477273,0.0 +/- 0.0,0.018006993006993 +/- 0.000811677638530532,-0.0037296037296037253 +/- 0.0009646238553173951,-0.00034965034965034336 +/- 0.0015841814940638869,0.0 +/- 0.0,0.00014568764568767545 +/- 0.00014568764568767545,0.01299533799533802 +/- 0.001264716457704597,-0.003292540792540777 +/- 0.0006521861679953175,-0.0046037296037296 +/- 0.0009468576229179394,0.0 +/- 0.0,-0.01069347319347318 +/- 0.001283705755938858,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00011655011655010705 +/- 0.0001932765029344565,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004516317016317028 +/- 0.0006676246641835439,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,8.741258741260527e-05 +/- 0.0001335249328367359,0.0 +/- 0.0,0.0035839160839161053 +/- 0.000714315307233763,-0.0006410256410256277 +/- 0.00283638543674545,0.0 +/- 0.0,0.00020396270396272342 +/- 0.00022757137750311718,0.003817016317016342 +/- 0.0002748829001181944,-0.008129370629370613 +/- 0.000888097357466672,-0.0029137529137529096 +/- 0.0009396570802212581,-0.004166666666666641 +/- 0.0018885524968646535,0.0 +/- 0.0,-0.0008741258741258417 +/- 0.00034475989412003835,0.0 +/- 0.0,0.0 +/- 0.0,-0.003525641025641013 +/- 0.0011014602664006705,0.021998834498834496 +/- 0.0020940540336632815,0.0 +/- 0.0,0.016142191142191155 +/- 0.001607589070411875,0.003001165501165526 +/- 0.0005687418792524412,0.0 +/- 0.0,-0.0051573426573426565 +/- 0.0013482208975826523,0.0 +/- 0.0,0.0 +/- 0.0,0.032604895104895115 +/- 0.0007422924943389723,0.00023310023310028072 +/- 0.00011655011655014036
