,hrv_rms,accz_energy,bvp_rms,bvp_std,accz_rms,hrv_min,hrv_sum,hrv_mean,accy_energy,hrv_std,scr_rms,hrv_max,hrv_iqr_5_95,accz_lineintegral,hrv_lineintegral,scl_pct_5,accy_perm_entropy,scl_std,accx_svd_entropy,accx_mean,accx_sum,hrv_energy,scl_pct_95,bvp_n_sign_changes,accz_perm_entropy,hrv_pct_95,accx_perm_entropy,accy_std,accy_rms,scr_iqr_5_95,accz_peaks,scr_pct_95,accy_pct_5,accx_energy,bvp_max,scl_ptp,bvp_lineintegral,accx_peaks,hrv_svd_entropy,scl_max,accy_peaks,accz_iqr_5_95,accz_entropy,hrv_pct_5,scl_skewness,accz_iqr,scr_lineintegral,accz_sum,accz_mean,scl_entropy,accx_pct_95,accz_n_sign_changes,accx_n_below_mean,bvp_energy,hrv_iqr,accz_svd_entropy,hrv_ptp,accy_max,accy_skewness,hrv_entropy,accx_entropy,scl_iqr,bvp_svd_entropy,scr_sum,scr_mean,hrv_perm_entropy,accz_pct_5,accz_min,scl_kurtosis,bvp_skewness,bvp_kurtosis,hrv_n_below_mean,accx_pct_5,bvp_n_above_mean,bvp_n_below_mean,accy_svd_entropy,accx_lineintegral,scr_entropy,scr_svd_entropy,bvp_iqr,accz_skewness,accx_kurtosis,scr_pct_5,scl_perm_entropy,accy_n_below_mean,scr_skewness,hrv_skewness,accz_pct_95,accy_n_above_mean,bvp_pct_95,scr_std,accz_n_above_mean,bvp_ptp,bvp_perm_entropy,bvp_pct_5,accy_n_sign_changes,accy_mean,accy_sum,bvp_sum,bvp_mean,accx_min,accy_kurtosis,accy_pct_95,scr_min,accx_iqr_5_95,scr_perm_entropy,accy_entropy,scr_n_above_mean,scr_n_below_mean,hrv_n_above_mean,scl_lineintegral,bvp_iqr_5_95,hrv_n_sign_changes,bvp_entropy,scl_iqr_5_95,accz_kurtosis,hrv_peaks,accy_ptp,accz_n_below_mean,hrv_kurtosis,scr_n_sign_changes,accy_lineintegral,accz_max,scl_n_above_mean,scl_n_below_mean,scr_iqr,scr_max,scr_ptp,scr_energy,scr_peaks,scr_kurtosis,accx_n_above_mean,scl_peaks,bvp_min,accx_iqr,scl_svd_entropy,scl_n_sign_changes,accx_n_sign_changes,accy_iqr,accx_skewness,scl_energy,scl_min,scl_mean,scl_sum,scl_rms,accx_std,bvp_peaks,accz_ptp,accy_min,accy_iqr_5_95,accz_std,accx_ptp,accx_max,accx_rms
0,0.3381508078994614 +/- 0.006633624699045722,0.36128067025733096 +/- 0.004255269619301293,0.40041891083183734 +/- 0.003957882887800475,0.2746558946738481 +/- 0.00404437057817254,0.03258527827648118 +/- 0.003936674829372333,0.12716935966487136 +/- 0.005293777981135281,0.31546977857570324 +/- 0.005062161031161057,0.31546977857570324 +/- 0.005062161031161057,0.037672052663076036 +/- 0.0038165766068199176,0.15825852782764813 +/- 0.004268399794602782,0.1654697785757032 +/- 0.004530027736152119,0.1545780969479354 +/- 0.007630102908681855,0.0946140035906643 +/- 0.002799925210123174,0.08342309994015562 +/- 0.005350638646859873,0.13901855176540995 +/- 0.0048121748636683935,-0.01038300418910828 +/- 0.002397700254645782,0.0641532016756434 +/- 0.004544235908215353,0.10430879712746863 +/- 0.0028831093884969287,-0.006283662477558327 +/- 0.001397081691194351,0.003949730700179577 +/- 0.0012028576446584047,0.003949730700179577 +/- 0.0012028576446584047,0.05825852782764816 +/- 0.005148097292258417,0.0029622980251346907 +/- 0.0035767984821122967,0.00927588270496713 +/- 0.0019252792270670722,0.053530819868342364 +/- 0.002610101201022477,0.18219628964691809 +/- 0.006056493231427781,0.051346499102333985 +/- 0.0034042998571700406,-0.004637941352483488 +/- 0.0010809330860675156,0.0099940155595452 +/- 0.0028612885907556874,0.05763016157989233 +/- 0.002592029662203196,0.005356074207061667 +/- 0.0011071214841412423,0.058557749850389015 +/- 0.002567213354733896,-0.014991023339317733 +/- 0.0019913444801884853,0.14204069419509277 +/- 0.00439571307700224,-0.0037402752842609077 +/- 0.0017097599793131728,0.0007779772591263168 +/- 0.0010031750217977227,0.0009275882704967376 +/- 0.0018369892852388918,0.00475763016157994 +/- 0.0018563826893173228,0.015140634350688253 +/- 0.001538594869201976,0.10715140634350692 +/- 0.005465943653794094,0.01627767803710356 +/- 0.002832986326402073,-0.00400957510472767 +/- 0.0007106129316001124,-0.011160981448234564 +/- 0.0024162988908704186,0.15987432675044885 +/- 0.00654339113402894,0.001526032315978465 +/- 0.0009120138033589508,-0.0016157989228006708 +/- 0.000723102691417999,0.06370436864153206 +/- 0.003402326769241031,0.006193895870736122 +/- 0.0017295447057592299,0.006193895870736122 +/- 0.0017295447057592299,0.005954518252543417 +/- 0.0008078994614003784,-0.007869539198084929 +/- 0.0028198401472246375,0.014362657091561992 +/- 0.0031468143207983063,0.010981448234590097 +/- 0.0017034644317762122,0.008886894075403995 +/- 0.0020163657197882897,0.015469778575703197 +/- 0.0016446326850581986,0.01612806702573315 +/- 0.002323358332472065,0.012986235786953949 +/- 0.0017303210406703635,-0.01086175942549369 +/- 0.0025072234492536385,0.0020047875523638847 +/- 0.0013715340079432624,0.011849192100538641 +/- 0.0022479521210045455,-0.005236385397965238 +/- 0.0010642381354744898,0.01433273488928788 +/- 0.0014807711587862048,-0.011340514661879086 +/- 0.0017160324307527988,0.008856971873129916 +/- 0.001953899188188443,0.008856971873129916 +/- 0.001953899188188443,-0.0020945541591860795 +/- 0.0008463276854417077,-0.0036205864751645334 +/- 0.0009314411978619266,0.045631358467983274 +/- 0.0026603850066301707,-0.0019748653500897273 +/- 0.0011291419667332962,0.011041292639138289 +/- 0.0010659193974001762,-0.009096349491322531 +/- 0.0007474563732373824,0.06684619988031124 +/- 0.004670548108640431,0.01062238180730105 +/- 0.002154606346785716,0.0003889886295631806 +/- 0.0014037946266594668,0.0003889886295631806 +/- 0.0014037946266594668,-0.006074207061639714 +/- 0.0018104786962783832,0.05113704368641535 +/- 0.0038585721120305916,0.00014961101137048738 +/- 0.001003621174820367,-0.011250748055056815 +/- 0.0017199410967324994,0.01771394374625975 +/- 0.0025871892664532754,-0.0034410532615200217 +/- 0.0014674087175630447,-0.0005685218432076034 +/- 0.00047216438773366073,0.007510472770795962 +/- 0.0019273707857795288,-0.002842609216038272 +/- 0.0008489683398630145,-0.00026929982046671743 +/- 8.976660682223914e-05,-0.0011071214841411937 +/- 0.0002336998706135814,-0.002154398563734272 +/- 0.0006247939263261866,0.0005385996409335902 +/- 0.0006663990859162133,-0.0004787552363853531 +/- 0.0003331995429581226,0.01636744464392583 +/- 0.0026865072382139662,0.010712148414123313 +/- 0.0024116626785888463,-0.0009275882704966709 +/- 0.000871861297686019,-0.004907241172950272 +/- 0.0008378216636744452,-0.0010771992818671139 +/- 0.0006304999253652209,0.0162178336325554 +/- 0.0025941013526861985,-0.0005984440454816942 +/- 0.0005517381482521089,-0.005685218432076566 +/- 0.0012481540164341156,-0.005685218432076566 +/- 0.0012481540164341156,-0.0008976660682225801 +/- 0.0005182677461307188,-0.0008976660682225801 +/- 0.0005182677461307188,-0.017205266307600185 +/- 0.0013986829314805778,-0.0005385996409335125 +/- 0.0003222719812767651,0.012477558348294482 +/- 0.004602672798310332,3.3306690738754695e-17 +/- 0.0004824810142608283,-0.0030819868342309765 +/- 0.00035530646580005337,-0.0010771992818671139 +/- 0.0008692901882904838,-0.0018252543387192953 +/- 0.0006197580842970589,-0.0008378216636744318 +/- 0.0008547490638590978,-0.0008378216636744318 +/- 0.0008547490638590978,0.07666068222621189 +/- 0.0036982679965243204,-0.0015858767205266023 +/- 0.0020252269609835893,-0.00014961101137039856 +/- 0.00014961101137039856,0.0 +/- 0.0,0.0 +/- 0.0,0.003889886295631406 +/- 0.002038226973779338,-0.00263315380011967 +/- 0.000638963390307082,-0.0018252543387193066 +/- 0.0008820707943138047,-0.004727707959305771 +/- 0.0007779772591262698,-0.0006283662477557961 +/- 0.0005259843157165427,-0.0006582884500298758 +/- 0.0005319087024126498,-0.002423698384201056 +/- 0.0010574863582927714,0.000179533213644556 +/- 0.0008161688627759277,0.001974865350089805 +/- 0.0016399987559598554,-0.001346499102333909 +/- 0.0005225687970249402,-0.001346499102333909 +/- 0.0005225687970249402,-0.0008976660682225912 +/- 0.0015605511442735294,0.003052064631956941 +/- 0.0028973592907026334,0.003081986834231043 +/- 0.0028198401472246393,0.007241172950329178 +/- 0.002611301523551327,-0.0009275882704966709 +/- 0.001540048980545502,0.004159186116098179 +/- 0.0009314411978619513,-0.007839616995810861 +/- 0.0012609998507304187,-0.0004189108318372048 +/- 0.00042737453192955195,0.005655296229802542 +/- 0.0019086987951905563,-8.976660682222804e-05 +/- 0.0002692998204667705,-0.0030221424296827835 +/- 0.0013676115956943605,-0.001615798922800682 +/- 0.0004478345166695392,-0.001585876720526591 +/- 0.0007212430157506853,0.0007779772591263057 +/- 0.0009193471870578907,-0.0065230400957510095 +/- 0.0022020789339286724,0.008108916816277711 +/- 0.0016413630343390065,0.05350089766606826 +/- 0.004275420969357688,0.014572112507480584 +/- 0.001785580939298125,0.014572112507480584 +/- 0.001785580939298125,-0.0006283662477557961 +/- 0.0030084836299882727,0.012597247157390811 +/- 0.0018025488308592616,-0.0011669658886893752 +/- 0.0017775400048209516,0.04311789347695995 +/- 0.0021965831420985094,0.009006582884500357 +/- 0.001419019234156712,-0.0021244763614601593 +/- 0.0006882106523040193,-0.009305804907241134 +/- 0.003064506854895472,0.012178336325553586 +/- 0.0012194903574096257,0.04084380610412931 +/- 0.0022281495141988667,0.004967085577498531 +/- 0.0029476027183781483
