,accz_perm_entropy,bvp_peaks,bvp_iqr_5_95,accx_pct_5,accx_sum,bvp_n_below_mean,accz_min,accz_max,accz_sum,accx_mean,hrv_lineintegral,accz_pct_95,bvp_n_above_mean,bvp_pct_95,accz_entropy,accy_lineintegral,scr_energy,bvp_pct_5,scl_energy,hrv_min,bvp_energy,accz_energy,accy_max,accx_pct_95,bvp_min,bvp_kurtosis,accz_rms,accy_n_sign_changes,accx_n_sign_changes,bvp_rms,scl_pct_5,accx_iqr_5_95,scr_svd_entropy,scr_iqr,scl_std,accx_lineintegral,scr_rms,scl_lineintegral,accx_n_above_mean,scl_n_above_mean,scl_iqr,accz_kurtosis,scr_std,accz_peaks,scl_entropy,scr_max,accx_rms,scl_rms,bvp_lineintegral,accz_ptp,accx_min,accx_skewness,scl_ptp,scl_svd_entropy,accz_mean,bvp_std,scr_mean,scr_sum,hrv_std,accx_energy,scr_entropy,accz_n_below_mean,scr_kurtosis,scl_perm_entropy,accx_ptp,hrv_iqr,scr_pct_5,accz_n_above_mean,accx_kurtosis,scr_min,accy_mean,hrv_pct_5,scr_n_sign_changes,accy_entropy,hrv_n_above_mean,hrv_n_sign_changes,bvp_entropy,scl_peaks,bvp_sum,scr_perm_entropy,hrv_kurtosis,scl_n_sign_changes,scr_peaks,accy_iqr,bvp_mean,accy_svd_entropy,hrv_pct_95,scr_n_below_mean,scr_n_above_mean,hrv_skewness,scl_n_below_mean,scl_max,hrv_peaks,scl_kurtosis,hrv_perm_entropy,scr_skewness,scl_skewness,hrv_n_below_mean,bvp_skewness,scl_iqr_5_95,scr_pct_95,scr_ptp,accy_pct_95,bvp_perm_entropy,scl_min,bvp_iqr,accy_ptp,accz_pct_5,scr_lineintegral,hrv_sum,accy_kurtosis,accx_n_below_mean,accy_skewness,accy_perm_entropy,hrv_energy,accy_std,bvp_svd_entropy,hrv_iqr_5_95,accy_sum,accz_skewness,hrv_rms,hrv_mean,hrv_svd_entropy,bvp_max,hrv_max,scr_iqr_5_95,accz_n_sign_changes,accx_svd_entropy,accy_n_below_mean,accz_iqr,hrv_entropy,scl_mean,bvp_ptp,hrv_ptp,accx_peaks,accy_n_above_mean,bvp_n_sign_changes,accy_energy,scl_sum,accx_entropy,accx_max,accy_pct_5,accz_lineintegral,scl_pct_95,accx_iqr,accz_iqr_5_95,accy_iqr_5_95,accx_std,accy_rms,accy_peaks,accz_std,accy_min,accz_svd_entropy,accx_perm_entropy
0,0.02913992297817717 +/- 0.0018028975488046611,0.012933247753530197 +/- 0.0012679554727303118,0.011938382541720183 +/- 0.0012820914220435305,0.009338896020539177 +/- 0.0017778740673253363,0.007381258023106563 +/- 0.0016920958057078388,0.007092426187419787 +/- 0.0014455848048209614,0.0068035943517330225 +/- 0.0014480762737712983,0.006354300385109135 +/- 0.0006545596294727593,0.006225930680359459 +/- 0.001176527777909076,0.005134788189987161 +/- 0.001111714253895309,0.0047817715019255694 +/- 0.002581196850782794,0.004525032092426218 +/- 0.001318916725804516,0.004428754813863944 +/- 0.0010720984010584153,0.004364569961489107 +/- 0.001113565569505629,0.004107830551989766 +/- 0.0015038991673761181,0.003979460847240079 +/- 0.0011319122008054223,0.003722721437740739 +/- 0.00035736613368614,0.003562259306803628 +/- 0.001466802937358973,0.0034980744544288013 +/- 0.0013799743260590504,0.003369704749679092 +/- 0.0010072114779509061,0.002952503209242652 +/- 0.0011282667414150595,0.0028562259306803895 +/- 0.0007919744980265184,0.0027278562259307137 +/- 0.0022929808315656367,0.0025673940949936134 +/- 0.000453855443637061,0.0025032092426187647 +/- 0.0014120667522464591,0.002439024390243949 +/- 0.0017114623396628267,0.0023106546854942513 +/- 0.0015969005525834155,0.002246469833119402 +/- 0.000884727134280515,0.002214377406931989 +/- 0.0005064099434550465,0.0020218228498074644 +/- 0.0012516046213093565,0.001989730423620062 +/- 0.0011191011408320027,0.0019255455712452242 +/- 0.0008368680879592566,0.001765083440308124 +/- 0.0003864439851987179,0.0017650834403081129 +/- 0.0006616023147653472,0.001476251604621337 +/- 0.0009323388348096243,0.001476251604621326 +/- 0.001252838337351935,0.0013478818998716613 +/- 0.0006853066914012306,0.001251604621309388 +/- 0.0007240381368856486,0.0012195121951219744 +/- 0.0005134788189987236,0.0011553273427471478 +/- 0.00035736613368615196,0.0010911424903723098 +/- 0.0006288805501369086,0.001026957637997461 +/- 0.0004257541451034028,0.0009627727856226231 +/- 0.0007728879703974358,0.0008985879332477853 +/- 0.0011282667414150786,0.0008985879332477742 +/- 0.0008344030808729166,0.0008344030808729475 +/- 0.0007485175731508675,0.0007060333761232718 +/- 0.001155327342747109,0.0007060333761232607 +/- 0.0008466563516221549,0.0005776636713735849 +/- 0.000742993382720833,0.0005134788189987471 +/- 0.0010854643469376164,0.0005134788189987361 +/- 0.00127726243531017,0.0004172015404364848 +/- 0.000477088213970429,0.000353016688061647 +/- 0.0011960619482403374,0.0003209242618742336 +/- 0.0007594454150320324,0.0003209242618742225 +/- 0.0017341792151612944,0.0003209242618742225 +/- 0.0007728879703974727,0.0002567394094993958 +/- 0.0005704874465542764,0.0002567394094993847 +/- 0.0008706456974486823,0.0002246469833119602 +/- 0.0010648690643797834,0.0002246469833119602 +/- 0.0013235937501477146,0.0002246469833119602 +/- 0.00020549179195869977,0.00019255455712455794 +/- 0.00052144020568909,0.00016046213093711125 +/- 0.00029587754997729623,0.00016046213093711125 +/- 0.00021528253955390176,0.00012836970474970898 +/- 0.0007887166705676887,9.627727856229563e-05 +/- 0.0008617279577726282,9.627727856229563e-05 +/- 0.000322524891563557,6.418485237487115e-05 +/- 0.00047166041260265646,6.418485237487115e-05 +/- 0.00031444027506845145,6.418485237484895e-05 +/- 0.0001283697047496979,3.209242618745778e-05 +/- 0.0023427471116816544,3.209242618744668e-05 +/- 0.0011158753947826548,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.209242618739117e-05 +/- 0.0002246469833119285,-3.209242618739117e-05 +/- 0.0002246469833119285,-3.209242618741337e-05 +/- 9.62772785622401e-05,-9.627727856224011e-05 +/- 0.00014706597223860483,-9.627727856224011e-05 +/- 0.0012516046213093834,-9.627727856224011e-05 +/- 0.00014706597223860483,-9.627727856225121e-05 +/- 0.0009195474186068386,-0.00012836970474963127 +/- 0.0008870523081569473,-0.00012836970474965347 +/- 0.00025673940949934857,-0.00016046213093705574 +/- 0.00029587754997730225,-0.00016046213093705574 +/- 0.0002152825395538769,-0.00016046213093706685 +/- 0.00016046213093706685,-0.00019255455712450243 +/- 0.000986026411793162,-0.0002246469833119047 +/- 0.00035301668806162075,-0.0002246469833119047 +/- 0.00020549179195867377,-0.00022464698331191578 +/- 0.0005379670928831996,-0.00025673940949930694 +/- 0.00012836970474965347,-0.0002567394094993403 +/- 0.00037425878657544376,-0.0003209242618741559 +/- 0.00028704338607186486,-0.0003530166880615915 +/- 0.0010783246223627322,-0.0004172015404364515 +/- 0.0007867554988531033,-0.0005134788189987138 +/- 0.0004583715294315272,-0.0006097560975609651 +/- 0.0004856465324268997,-0.0006739409499357807 +/- 0.0020064825458717245,-0.0007381258023106407 +/- 0.0002888318356867993,-0.0008023106546854786 +/- 0.0005224268483985937,-0.000834403080872892 +/- 0.0007060333761232314,-0.0009627727856225787 +/- 0.0018097396893288285,-0.0011232349165596679 +/- 0.0016875246245359329,-0.0011874197689344945 +/- 0.000919547418606822,-0.0012195121951219412 +/- 0.0009279096466496278,-0.0013157894736842036 +/- 0.0005641333707075456,-0.0015083440308087059 +/- 0.0004317594366839927,-0.0016367137355583704 +/- 0.0008048739540426352,-0.0017008985879332305 +/- 0.0019941253379853795,-0.0019576379974325818 +/- 0.0006950066696953678,-0.0019897304236199953 +/- 0.0008939915453905071,-0.002053915275994822 +/- 0.0009323388348096289,-0.002246469833119358 +/- 0.0007318199134140712,-0.0022785622593067822 +/- 0.001078324622362727,-0.00234274711168162 +/- 0.0005184690122401775,-0.002439024390243871 +/- 0.0013555014173262502,-0.002439024390243871 +/- 0.0005408311792796256,-0.0024711168164312956 +/- 0.0013844450969270324,-0.0026636713735558202 +/- 0.0011664173199862958,-0.0027278562259306473 +/- 0.0008275864543149938,-0.0027599486521180717 +/- 0.00038510911424906964,-0.0028241335044929205 +/- 0.0007567282492009999,-0.002856225930680345 +/- 0.0013189167258045198,-0.0028883183568677584 +/- 0.0009627727856225897,-0.0029204107830551828 +/- 0.0007519495836880522,-0.002952503209242607 +/- 0.0012820914220435277,-0.003016688061617423 +/- 0.001227928528222666,-0.003562259306803561 +/- 0.0015816715700066246,-0.003851091142490348 +/- 0.0008730083766839276,-0.004300385109114224 +/- 0.0014859867654416097,-0.004492939666238737 +/- 0.0011747756879154669,-0.0046213093709884245 +/- 0.0012362875663837086,-0.0046213093709884245 +/- 0.0012195121951219406,-0.0046213093709884245 +/- 0.001252838337351942,-0.004685494223363273 +/- 0.0008144144762804573,-0.004910141206675189 +/- 0.0013313522793768461,-0.005038510911424887 +/- 0.001882542923756407,-0.005134788189987138 +/- 0.001552424470147353,-0.005166880616174563 +/- 0.0012046421295971402,-0.005519897304236176 +/- 0.0009498490749004406,-0.005680359435173277 +/- 0.0009844583857623595,-0.005712451861360701 +/- 0.0010229382189030438,-0.005744544287548126 +/- 0.0012383685097288061,-0.006129653401797164 +/- 0.001161107350136445,-0.006418485237483928 +/- 0.0012007886350365587,-0.006482670089858755 +/- 0.0009054387663456826,-0.00715661103979458 +/- 0.0017813464809214225,-0.007381258023106518 +/- 0.00144237516394381,-0.009114249037227195 +/- 0.0014720596843619635
