,accy_std,accy_pct_95,accy_sum,accy_perm_entropy,accx_rms,accx_ptp,hrv_max,accx_n_sign_changes,scl_svd_entropy,accy_iqr_5_95,bvp_max,scl_entropy,accz_min,bvp_n_above_mean,bvp_kurtosis,accy_n_sign_changes,hrv_sum,accz_iqr,scr_pct_5,accy_max,accx_max,scl_std,bvp_iqr,accx_perm_entropy,accz_perm_entropy,accz_pct_5,bvp_rms,scl_iqr_5_95,hrv_skewness,bvp_n_sign_changes,accz_energy,scl_pct_95,accz_pct_95,accy_mean,accz_iqr_5_95,bvp_svd_entropy,hrv_pct_95,bvp_skewness,scl_n_above_mean,scl_kurtosis,bvp_peaks,scl_mean,bvp_iqr_5_95,scl_perm_entropy,accy_min,scr_skewness,scr_ptp,hrv_n_sign_changes,hrv_entropy,hrv_n_below_mean,hrv_perm_entropy,hrv_lineintegral,hrv_kurtosis,hrv_iqr,hrv_n_above_mean,hrv_peaks,hrv_energy,hrv_mean,bvp_mean,bvp_lineintegral,scl_n_below_mean,scl_n_sign_changes,hrv_min,accz_entropy,hrv_std,accz_svd_entropy,hrv_rms,accy_iqr,accz_std,accx_n_below_mean,accx_peaks,accy_n_below_mean,accy_n_above_mean,accy_kurtosis,accx_mean,scr_svd_entropy,accx_sum,accy_peaks,accy_entropy,accy_svd_entropy,accz_sum,accz_ptp,accy_rms,accz_rms,accz_kurtosis,accz_peaks,accz_skewness,accz_n_above_mean,accz_lineintegral,accz_n_below_mean,bvp_std,scl_max,bvp_sum,bvp_energy,scl_pct_5,scl_iqr,scr_min,scr_max,scr_std,scr_mean,scr_lineintegral,accx_skewness,accx_lineintegral,accx_n_above_mean,accx_min,scr_perm_entropy,accy_skewness,accx_pct_5,accy_ptp,accx_iqr,accx_entropy,accx_iqr_5_95,scr_peaks,scr_energy,scr_sum,scr_n_below_mean,scr_n_above_mean,scr_entropy,scr_iqr,scr_n_sign_changes,scr_pct_95,scr_iqr_5_95,scr_kurtosis,scl_peaks,scr_rms,scl_energy,scl_ptp,bvp_entropy,scl_skewness,accz_mean,hrv_iqr_5_95,accx_std,accy_pct_5,hrv_pct_5,bvp_pct_95,hrv_svd_entropy,bvp_pct_5,bvp_perm_entropy,accx_pct_95,accy_lineintegral,hrv_ptp,scl_lineintegral,scl_sum,accx_kurtosis,bvp_min,scl_min,accy_energy,accz_max,accz_n_sign_changes,accx_svd_entropy,scl_rms,accx_energy,bvp_ptp,bvp_n_below_mean
0,0.0 +/- 0.0,0.09628453477294383 +/- 0.005667910198113211,0.0095903461416323 +/- 0.0012364510850385142,0.06608447126071772 +/- 0.0019287754384325433,0.012829469672912064 +/- 0.001968879009209283,0.0 +/- 0.0,0.0014925373134328733 +/- 0.0007248467583686159,-0.0015878056525880924 +/- 0.0009736239896319845,0.012511908542394456 +/- 0.0014772566973151055,0.05636710066687839 +/- 0.0020046635887057893,0.0008256589393458302 +/- 0.0003536211091032298,0.005811368688472563 +/- 0.001278553327354567,0.0 +/- 0.0,0.01711654493489999 +/- 0.0016158214332433914,0.0 +/- 0.0,-0.0001905366783105711 +/- 0.0001555725463819073,0.0 +/- 0.0,0.0014925373134328957 +/- 0.0008874683145431842,0.0 +/- 0.0,0.01079707843759926 +/- 0.0017101190241773383,0.002731025722451608 +/- 0.0023344523276581817,0.0 +/- 0.0,0.0023181962527786927 +/- 0.0020484539120825865,0.05335026992696099 +/- 0.0022410007957290906,0.04185455700222297 +/- 0.0027236305674679584,0.01079707843759925 +/- 0.0008521059298188935,0.0 +/- 0.0,0.0 +/- 0.0,0.0004763416957764277 +/- 0.00021302648245472336,0.0 +/- 0.0,0.007716735471578329 +/- 0.0006515809631211151,-0.0005080978088281895 +/- 0.0004307608753969601,-0.0018418545570021872 +/- 0.0006157738783634468,0.0 +/- 0.00040168658750947196,0.0 +/- 0.0,0.0 +/- 0.0,0.0006668783740870099 +/- 0.0004128294696729288,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01241664020323916 +/- 0.002065124228375886,0.0 +/- 0.0,0.0 +/- 0.0,0.0042235630358844365 +/- 0.0007107980084343906,-0.00273102572245153 +/- 0.0017405131287449524,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002286440139726964 +/- 0.0005080978088281895,0.0 +/- 0.0,-0.004636392505557296 +/- 0.0006986344871388031,0.0038424896792632946 +/- 0.0010087253206902689,-0.0004763416957764277 +/- 0.0004079146579442642,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.020704985709749157 +/- 0.001534842295788439,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006827564306128964 +/- 0.0008667732019026096,0.0 +/- 0.0,0.0 +/- 0.0,0.0019688790092093345 +/- 0.0006781250080680499,0.03848840901873614 +/- 0.0017783423308987032,0.0005080978088282228 +/- 0.0009004412117344032,0.0 +/- 0.0,0.0 +/- 0.0,0.0002858050174658677 +/- 0.0004805571911852009,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.007399174341060621 +/- 0.0013097231265354638,0.0 +/- 0.0,0.0016513178786916826 +/- 0.0013000628447417592,0.0026675134963480953 +/- 0.0010358530600381114,0.0 +/- 0.0,0.010479517307081632 +/- 0.0012216820617129865,0.025119085423944153 +/- 0.0030737883400892567,-0.0013337567481739865 +/- 0.0018231438671841803,0.017815179422038762 +/- 0.0013280739070388552,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010161956176564235 +/- 0.0007487981024167751,0.0 +/- 0.0,0.0004763416957764277 +/- 0.00045467834434030093,0.02384884090187365 +/- 0.0020845656947953454,0.0 +/- 0.0,0.029152111781517977 +/- 0.0021434788225704903,0.03286757700857418 +/- 0.003006785770609775,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00012702445220704738 +/- 0.0004307608753969601,0.0 +/- 0.0,0.0 +/- 0.0,-0.00012702445220704738 +/- 0.00025404890441409477,0.0004445855827246659 +/- 0.00021064622358560404,0.00892346776754529 +/- 0.0015521561651127122,0.000412829469672904 +/- 0.0002858050174658566,0.0155922515084154 +/- 0.0012817044185843233,0.002540489044141059 +/- 0.000602529881264208,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.007526198793267669 +/- 0.0010632371573695066,0.06710066687837411 +/- 0.0030061149125535647,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0035884407748491996 +/- 0.000765447494010398,0.0 +/- 0.0,0.0 +/- 0.0,0.0034614163226421414 +/- 0.0022430248823639733,0.00031756113051761847 +/- 0.00024598179397950724,0.05007939028262944 +/- 0.0031116129781540575,0.0 +/- 0.0,0.0010479517307081855 +/- 0.0002858050174659035,0.01606859320419183 +/- 0.0007406734702883693,-0.010447761194029837 +/- 0.00029958657135782126,-0.002635757383296233 +/- 0.0010440954095124343,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006668783740870143 +/- 0.0013170175518150546,0.0021594156875199056 +/- 0.0007752655202117376,-0.0001905366783105711 +/- 0.00029104958367454753,0.0008574150523976143 +/- 0.0004720885597751564,0.004509368053350315 +/- 0.001446908320088233,0.0 +/- 0.0,-0.0008891711654493318 +/- 0.0022624976983876594,0.0 +/- 0.0,0.011305176246427462 +/- 0.0013636653257277887,0.011178151794220414 +/- 0.0033541431378878066,0.00428707526198796 +/- 0.0014775979833765152
