,F1 Score,Accuracy,mAUC,mAP,mAUPRC,Kappa,mTPR@1%FPR,mTPR@5%FPR,mEER,Fitted Models,Test IX
0,0.6566037474913423,0.5455169113343014,0.7435529376072697,0.5483292073459523,0.5482642576628053,0.48221042713104223,0.3472674411592312,0.18844563616101043,0.2985657807680115,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  1186   1187   1188 ... 509953 509954 509955]
1,0.6118607374664538,0.5217868144139316,0.758638426163082,0.5883539120723408,0.5882969319441842,0.41344510968633397,0.39388003317098813,0.25543351225299776,0.3120591364122181,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  2646   2647   2648 ... 537111 537112 537113]
2,0.6408902649113385,0.5462485129605591,0.7220413040282905,0.5335625992996035,0.5335296668551316,0.4426845012175563,0.35408860315766205,0.18786828490179408,0.3144145318988974,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  7186   7187   7188 ... 590498 590499 590500]
3,0.660039544993732,0.5578466642544744,0.7722466106037388,0.5704699107908201,0.5704083110593768,0.49805480429721616,0.36433802323979164,0.18074960263562043,0.25767133774402257,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  9972   9973   9974 ... 572532 572533 572534]
4,0.6199973559441959,0.550292924857212,0.7190290468791561,0.5289878125042073,0.5289561483467254,0.44360718335482363,0.26716957362903676,0.14825061938974696,0.31176563672645424,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  4904   4905   4906 ... 519005 519006 519007]
5,0.6698371355603621,0.5414004025504425,0.7544908060277283,0.5753162137746212,0.5752776599802286,0.4901675752688893,0.4069683009725001,0.2824130957183417,0.28675917924522243,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[     0      1      2 ... 617348 617349 617350]
6,0.6530054505288853,0.5568337598263587,0.7439931060555134,0.5886732282619463,0.5886443116079031,0.4785273015491689,0.3915683676202859,0.26503044235402456,0.3131969183933791,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  3786   3787   3788 ... 608416 608417 608418]
7,0.665656468314662,0.5417459996368165,0.7002883382254387,0.5126243755425675,0.5125891093838243,0.47541016895423027,0.293411358634974,0.1487781166735994,0.3398007803545937,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 14932  14933  14934 ... 554963 554964 554965]
8,0.6670009871634474,0.5277902115403835,0.6796891241078464,0.5163707080406656,0.5163368118840815,0.4248671353771619,0.303972207143646,0.21953882394501087,0.36421995796393797,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 24309  24310  24311 ... 471386 471387 471388]
9,0.7337930801376106,0.5765762167497761,0.7767811375025854,0.5867419056299652,0.586678066597892,0.5590351431959963,0.4737237886199595,0.2449141627902708,0.2592553186748369,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 17322  17323  17324 ... 563728 563729 563730]
