,F1 Score,Accuracy,mAUC,mAP,mAUPRC,Kappa,mTPR@1%FPR,mTPR@5%FPR,mEER,Fitted Models,Test IX
0,0.7002907476378587,0.5629347287152083,0.708162111549386,0.5302546678263871,0.5302134851113239,0.5190893041511218,0.32210863381521765,0.17494779294576848,0.316195419947866,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 24309  24310  24311 ... 466992 466993 466994]
1,0.6619844209993785,0.5496437304325567,0.7529471632259526,0.5778860227594455,0.5778744293665169,0.4644134729999768,0.3729208130196166,0.22462307918834423,0.28626502507859247,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  3786   3787   3788 ... 519005 519006 519007]
2,0.5874198742065663,0.4633791533362646,0.5742496892899105,0.4136802451940936,0.4136334788498774,0.298847037840397,0.13136720264381177,0.06635895650419425,0.417594957783447,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  8718   8719   8720 ... 554963 554964 554965]
3,0.67603124403696,0.5663300618663075,0.7345057580134755,0.5690148782955481,0.5689987224226009,0.4859491389157661,0.43441960534149593,0.25461132605512765,0.3032991020560025,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  4904   4905   4906 ... 572532 572533 572534]
4,0.5576688370472703,0.47002534610556895,0.6456262841846724,0.49470295873714637,0.49466961595473413,0.2610008985336687,0.2900677135270601,0.17166368460210837,0.3674729252074099,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[     0      1      2 ... 608416 608417 608418]
5,0.5843179821758084,0.4651885930923793,0.6575627997258152,0.48054382389487854,0.48044279836421194,0.29590527107410536,0.24728214189427064,0.15431802502458586,0.3855640076183868,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 17322  17323  17324 ... 563728 563729 563730]
6,0.6095890607084363,0.5307675919701004,0.6738747191622535,0.4906667860416445,0.49067494473715995,0.3325029080143954,0.25511960990622895,0.12739497194258095,0.34275372709983637,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  7186   7187   7188 ... 599436 599437 599438]
7,0.6005603756298618,0.4948583932460316,0.6752083521911172,0.5058014277194891,0.5057735628604088,0.3533095583388465,0.2941227197793595,0.14020943693765076,0.3414762763722061,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 14932  14933  14934 ... 617348 617349 617350]
8,0.657411878386929,0.5661894470338062,0.7416386461365008,0.5890590211067558,0.5890390716253374,0.4699177608957349,0.3879862161363701,0.2586456428898111,0.30066909141997417,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  1186   1187   1188 ... 581546 581547 581548]
9,0.6303410800120876,0.5439673290407852,0.7033337566217618,0.5363736188136761,0.5363334732840656,0.38890288533008177,0.3296650776015298,0.18981950327648933,0.3342754219929828,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  6102   6103   6104 ... 590498 590499 590500]
