,accy_max,accy_iqr_5_95,accy_pct_95,accy_mean,accx_perm_entropy,accy_sum,scl_entropy,accy_lineintegral,bvp_ptp,accz_mean,bvp_min,accz_rms,accz_energy,scl_mean,bvp_n_below_mean,accy_perm_entropy,accx_energy,accz_min,accz_svd_entropy,accx_n_above_mean,accz_max,accy_n_above_mean,accy_ptp,bvp_energy,scr_sum,hrv_pct_5,bvp_std,bvp_svd_entropy,bvp_max,bvp_iqr_5_95,hrv_pct_95,scl_sum,scl_energy,scl_min,accx_mean,accz_iqr,scl_pct_5,hrv_sum,scl_skewness,accx_n_sign_changes,accy_min,bvp_pct_95,accy_n_below_mean,accz_iqr_5_95,accz_n_below_mean,hrv_min,scl_pct_95,bvp_kurtosis,scl_iqr_5_95,accy_entropy,hrv_max,accy_n_sign_changes,bvp_rms,accz_kurtosis,scr_svd_entropy,accx_peaks,scl_n_below_mean,accx_lineintegral,scl_lineintegral,hrv_iqr_5_95,scr_pct_95,hrv_rms,bvp_lineintegral,bvp_pct_5,scr_energy,hrv_energy,accy_std,accx_skewness,scr_std,accy_kurtosis,scr_pct_5,hrv_iqr,accz_skewness,accx_min,accz_pct_5,scr_ptp,scr_rms,accx_iqr,accy_svd_entropy,accx_kurtosis,scl_iqr,scl_std,hrv_mean,accz_n_above_mean,accx_ptp,accx_rms,scr_lineintegral,scl_rms,scl_perm_entropy,scl_n_above_mean,scr_perm_entropy,scr_max,scl_ptp,scr_kurtosis,scr_mean,scl_kurtosis,scl_peaks,scr_n_sign_changes,bvp_mean,bvp_sum,scr_peaks,scr_n_above_mean,scr_min,scl_n_sign_changes,hrv_n_sign_changes,bvp_entropy,scr_skewness,accy_skewness,scr_iqr,accx_n_below_mean,hrv_n_above_mean,hrv_skewness,accx_pct_5,hrv_std,hrv_perm_entropy,scl_svd_entropy,scr_iqr_5_95,bvp_n_sign_changes,scr_entropy,accz_std,accy_pct_5,bvp_iqr,accz_peaks,hrv_kurtosis,scl_max,accx_max,accy_peaks,hrv_n_below_mean,scr_n_below_mean,accz_perm_entropy,hrv_entropy,bvp_perm_entropy,accz_ptp,accx_sum,accz_n_sign_changes,hrv_peaks,bvp_peaks,accz_entropy,hrv_ptp,accy_iqr,accx_entropy,accx_std,accx_iqr_5_95,accy_energy,hrv_lineintegral,hrv_svd_entropy,accz_lineintegral,bvp_skewness,bvp_n_above_mean,accx_svd_entropy,accy_rms,accx_pct_95,accz_sum,accz_pct_95
0,0.005562347188264016 +/- 0.0014580513987624197,0.005348410757946153 +/- 0.0009395126007909121,0.004309290953545186 +/- 0.0009708056341239928,0.003636919315403375 +/- 0.0008251833740831436,0.003331295843520765 +/- 0.0009803798858401712,0.003056234718826356 +/- 0.0009270018880258433,0.002231051344743218 +/- 0.00045434195438014905,0.002169926650366705 +/- 0.00031908027227720926,0.0021088019559901807 +/- 0.00042016280821722694,0.002047677261613645 +/- 0.0009765614491852407,0.001894865525672329 +/- 0.0005602170776229617,0.001894865525672329 +/- 0.0005766492134508949,0.0018948655256723068 +/- 0.0006526331449896787,0.0018643031784840725 +/- 0.00028832460672543683,0.0018031784841075372 +/- 0.0007160986866662606,0.0014975550122248936 +/- 0.0011793264903162968,0.001466992665036615 +/- 0.0005602170776229738,0.001405867970660113 +/- 0.0007511128195259589,0.0013753056234718452 +/- 0.0007998931741016021,0.0013447432762835553 +/- 0.0001497243119060799,0.0012530562347187856 +/- 0.0005012597636570069,0.0012224938875305292 +/- 0.0003347937393063251,0.001222493887530518 +/- 0.0008313857279178065,0.0011613691931539939 +/- 0.0002994486238121123,0.0011308068459657261 +/- 0.00027506112469436215,0.0011308068459657261 +/- 0.00027506112469436215,0.0011002444987774696 +/- 0.0002801085388114663,0.0011002444987774473 +/- 0.0002801085388114687,0.001069682151589213 +/- 0.0004975189668734534,0.0010391198044009454 +/- 0.0004574153284564786,0.001039119804400923 +/- 0.0004574153284564771,0.0010085574572126887 +/- 0.00023869956222207015,0.0009779951100244212 +/- 0.0004695076863000247,0.0009779951100244099 +/- 0.0004278728606356982,0.0009779951100243988 +/- 0.0007206495184933743,0.0009474327628361534 +/- 0.00021393643031783087,0.0009168704156478858 +/- 0.0004100369151894302,0.0009168704156478746 +/- 0.0004928030408495545,0.0008863080684596181 +/- 0.00028832460672544155,0.0008863080684596181 +/- 0.0002538699224608072,0.000825183374083116 +/- 0.0010766451683257032,0.0007946210268948373 +/- 0.00047739912444417587,0.0007946210268948261 +/- 0.0004574153284564682,0.0007334963325183019 +/- 0.0005150458296562477,0.0007029339853300454 +/- 0.0001956945060340344,0.0006723716381417777 +/- 0.0005432881673175805,0.0006723716381417666 +/- 0.0004889975550122078,0.0006418092909535212 +/- 0.0005709517632111632,0.0006418092909534878 +/- 0.0003471215370293604,0.0006112469437652534 +/- 0.00045331286595939375,0.0005806845965769747 +/- 0.00031908027227721246,0.0005806845965769747 +/- 0.00031908027227721246,0.0005501222493886959 +/- 0.00044917293571818535,0.0005195599022004505 +/- 0.00027506112469438806,0.0005195599022004393 +/- 0.00027506112469440904,0.00045843520782392624 +/- 0.0002817709186214179,0.00045843520782392624 +/- 0.0003131708669303101,0.0004584352078239151 +/- 0.0003416974293245555,0.000458435207823904 +/- 0.00020501845759474823,0.00042787286063566965 +/- 0.0004145678473793015,0.00042787286063565854 +/- 0.00028010853881148083,0.0003973105134473798 +/- 0.0003877927121164186,0.0003973105134473798 +/- 0.00019569450603401184,0.0003667481662591343 +/- 0.00032916655300333327,0.00030562347188261007 +/- 0.0003616185686491166,0.00030562347188261007 +/- 0.00043221685891598654,0.00024449877750608583 +/- 0.0004889975550122342,0.00024449877750608583 +/- 0.0005077398449216358,0.0002444987775060747 +/- 0.0002664363657420857,0.0002444987775060747 +/- 0.0002287076642282156,0.00021393643031781818 +/- 0.00023869956222206444,0.00021393643031779596 +/- 0.00041117432906705143,0.00021393643031779596 +/- 0.0001400542694057065,0.00021393643031778487 +/- 0.0007616097673824587,0.0001833740831295616 +/- 0.0004773991244441815,0.0001833740831295505 +/- 0.0002027276766720642,0.0001833740831295505 +/- 0.0003913890120680254,0.00015281173594129395 +/- 0.0003680193942173658,0.00015281173594129395 +/- 0.00028177091862140587,0.00015281173594127172 +/- 0.0003680193942173658,0.00015281173594127172 +/- 0.0003416974293245307,0.00012224938875303736 +/- 0.0002027276766720675,0.00012224938875303736 +/- 0.0002027276766720675,0.00012224938875302627 +/- 0.0002444987775060942,0.00012224938875301516 +/- 0.00036674816625916574,0.00012224938875300407 +/- 0.0006293172457815917,0.00012224938875300407 +/- 0.00039138901206802026,9.16870415647808e-05 +/- 0.00030714778793156626,9.16870415647697e-05 +/- 0.0001400542694057065,9.16870415647697e-05 +/- 0.00014005426940570648,6.112469437651314e-05 +/- 0.00012224938875302627,6.112469437650204e-05 +/- 0.00018337408312956162,6.112469437645762e-05 +/- 0.00038172359403412727,3.056234718825657e-05 +/- 9.168704156476968e-05,3.056234718825657e-05 +/- 9.168704156476968e-05,3.056234718825657e-05 +/- 9.168704156476968e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.4408920985006264e-17 +/- 0.00043221685891598654,-3.056234718826767e-05 +/- 9.168704156480302e-05,-3.056234718826767e-05 +/- 9.168704156480302e-05,-3.056234718826767e-05 +/- 9.168704156480302e-05,-3.0562347188278774e-05 +/- 0.00016458327650166257,-3.0562347188289873e-05 +/- 0.0010359689032199222,-3.056234718830097e-05 +/- 0.00031908027227720926,-3.056234718830097e-05 +/- 0.00031908027227720926,-6.112469437656865e-05 +/- 0.0004491729357181975,-9.168704156481411e-05 +/- 0.00023869956222209571,-0.00012224938875307067 +/- 0.0001497243119060799,-0.0001833740831296171 +/- 0.00020272767667208762,-0.0001833740831296171 +/- 0.00028010853881149536,-0.00018337408312962822 +/- 0.0004773991244441701,-0.00018337408312962822 +/- 0.000311676009388314,-0.0002139364303178959 +/- 0.00033618581907091,-0.00024449877750614134 +/- 0.00012224938875307067,-0.00024449877750614134 +/- 0.00018337408312960602,-0.00027506112469439793 +/- 0.00039731051344742764,-0.00027506112469440904 +/- 0.00025386992246085135,-0.0002750611246944201 +/- 0.000253869922460826,-0.0003056234718826767 +/- 0.0,-0.0003667481662591898 +/- 0.0005258145028754663,-0.0003667481662591898 +/- 0.00040545535334419026,-0.00036674816625921204 +/- 0.0003291665530033292,-0.0003973105134474797 +/- 0.0005806845965770039,-0.0005195599022005282 +/- 0.0007108620629347851,-0.0005195599022005503 +/- 0.00030714778793155964,-0.0005501222493888069 +/- 0.00018337408312958382,-0.0006112469437653312 +/- 0.00019329325551150237,-0.0006723716381418332 +/- 0.00046950768630004205,-0.0006723716381418443 +/- 0.00038172359403413074,-0.0007334963325183686 +/- 0.000686122992684705,-0.0007334963325183686 +/- 0.0002801085388114663,-0.0010696821515892684 +/- 0.0005838928231828274,-0.0010696821515892795 +/- 0.0003131708669303101,-0.0011002444987775362 +/- 0.0003667481662591602,-0.0011613691931540715 +/- 0.0007707530692492872,-0.0014669926650367037 +/- 0.0006526331449896849,-0.0015892420537897745 +/- 0.0005432881673175779,-0.00161980440097802 +/- 0.0006120105255043057,-0.0016809290953545553 +/- 0.0006447134202239961,-0.0017726161369193472 +/- 0.00022870766422821557,-0.0017726161369193583 +/- 0.0006233520187766269,-0.0031784841075794936 +/- 0.0005501222493887465,-0.003453545232273869 +/- 0.0011681855044997787,-0.004798288508557502 +/- 0.0007616097673824555
