,accy_pct_95,accy_std,accz_perm_entropy,scl_rms,accy_sum,accy_n_sign_changes,accy_max,bvp_perm_entropy,accx_perm_entropy,accy_perm_entropy,scl_max,accy_ptp,scl_iqr,hrv_ptp,accy_iqr_5_95,accx_lineintegral,bvp_std,hrv_min,accy_pct_5,accy_skewness,hrv_max,hrv_energy,accz_kurtosis,accz_mean,bvp_n_sign_changes,bvp_peaks,hrv_iqr_5_95,hrv_pct_95,hrv_lineintegral,scl_energy,accx_svd_entropy,bvp_svd_entropy,scl_pct_5,accz_ptp,scl_svd_entropy,accz_entropy,accz_svd_entropy,bvp_energy,hrv_iqr,scr_pct_95,bvp_pct_95,accx_iqr_5_95,scr_perm_entropy,accx_skewness,accx_entropy,hrv_rms,scl_perm_entropy,scl_kurtosis,accy_n_above_mean,scl_n_below_mean,scl_skewness,accy_svd_entropy,bvp_pct_5,hrv_entropy,bvp_kurtosis,hrv_sum,accz_skewness,bvp_max,accx_n_below_mean,scl_iqr_5_95,accy_n_below_mean,accz_n_above_mean,accx_kurtosis,scr_entropy,accz_n_sign_changes,hrv_n_above_mean,hrv_n_below_mean,scl_pct_95,accx_peaks,accy_iqr,scr_n_above_mean,scl_std,accz_n_below_mean,accz_pct_5,scl_n_above_mean,hrv_kurtosis,scr_skewness,bvp_sum,scr_n_sign_changes,scr_peaks,scr_n_below_mean,scl_n_sign_changes,hrv_n_sign_changes,scl_peaks,scr_min,bvp_entropy,hrv_skewness,bvp_mean,scr_ptp,scr_rms,accz_lineintegral,scr_max,scr_kurtosis,accz_std,scr_energy,accx_n_above_mean,hrv_pct_5,scr_std,bvp_ptp,hrv_mean,scr_iqr_5_95,accx_std,scr_sum,bvp_lineintegral,accx_iqr,hrv_perm_entropy,bvp_iqr,hrv_std,accy_kurtosis,bvp_rms,scl_entropy,accy_min,accz_peaks,hrv_svd_entropy,accy_entropy,bvp_skewness,scr_iqr,accz_min,accx_min,accy_peaks,scr_mean,accz_iqr,scr_pct_5,hrv_peaks,scr_svd_entropy,scl_lineintegral,scl_ptp,bvp_iqr_5_95,accy_mean,bvp_n_below_mean,accx_n_sign_changes,accx_max,accy_lineintegral,scr_lineintegral,accz_sum,scl_min,accx_energy,bvp_min,scl_sum,accz_iqr_5_95,accx_pct_5,accz_energy,accz_rms,bvp_n_above_mean,accz_max,accy_rms,accy_energy,accx_ptp,accz_pct_95,accx_mean,accx_rms,scl_mean,accx_pct_95,accx_sum
0,-0.004313146233382548 +/- 0.001247782102330444,0.0012407680945347277 +/- 0.0007332155773111546,-0.0038995568685376457 +/- 0.0009869006256124065,0.001270310192023638 +/- 0.0007242334222825145,0.002038404726735632 +/- 0.0008808302225037682,-0.0005022156573116666 +/- 0.0005455298467538935,0.004313146233382659 +/- 0.0012616931464734128,-0.00017725258493352935 +/- 0.000515084070137743,0.0006203840472673638 +/- 0.0011322757989209447,-0.0023633677991137247 +/- 0.001821097194377827,-0.0005612998522895096 +/- 0.0006794682422451959,0.0007976366322008932 +/- 0.0007242334222825127,-0.0002954209748892156 +/- 0.0003736812596949321,-0.0007680945347119606 +/- 0.0005479242833380003,0.0022747415066470267 +/- 0.00138596208044198,-0.0011816838995568624 +/- 0.0006864963095197749,0.0002954209748892156 +/- 0.0003736812596949321,-0.0007976366322008821 +/- 0.0002307311573384524,0.000265878877400294 +/- 0.0006921934720153573,-0.000265878877400294 +/- 0.0005022156573116666,-0.0004135893648449018 +/- 0.0007612466012836076,0.00011816838995568624 +/- 0.00032896687520413544,-0.001063515509601176 +/- 0.0004007285071270448,-0.0002067946824224509 +/- 0.0004586166823119629,0.0005612998522895096 +/- 0.0004061366937922437,-0.0006499261447562743 +/- 0.000756646881823671,-0.000531757754800588 +/- 0.000490790183924256,0.0005317577548005992 +/- 0.0006445324735383224,0.0003249630723781372 +/- 0.0007046889478213589,-0.0004431314623338234 +/- 0.0005325777364053131,-0.00047267355982274497 +/- 0.00019596010578170652,-0.0024224519940915677 +/- 0.0004538343130202995,-0.0002067946824224509 +/- 0.0006061531618517898,-0.0006499261447562743 +/- 0.000508261463340773,-0.0015066469719349994 +/- 0.00030842855270045774,-0.0008567208271787252 +/- 0.0005974519473015237,-8.862629246676468e-05 +/- 0.0005455298467538935,-0.0005612998522895096 +/- 0.0005022156573116666,-8.862629246676468e-05 +/- 0.0004586166823119628,0.0005612998522895096 +/- 0.0005358451151319634,-0.001063515509601176 +/- 0.0007612466012836076,-0.001802067946824215 +/- 0.0004270851490339995,0.0 +/- 0.0,-0.0001477104874446078 +/- 0.00040181596776175395,-0.000531757754800588 +/- 0.00034451709866146357,-0.0007976366322008821 +/- 0.00023073115733845238,-2.954209748892156e-05 +/- 8.862629246676468e-05,-0.0002067946824224509 +/- 0.0001353788979307479,-0.00047267355982274497 +/- 0.00032896687520413544,0.0 +/- 0.0,0.0002954209748892156 +/- 0.0,-0.002392909896602646 +/- 0.0006259858227597335,-0.0018611521418020582 +/- 0.0006479087798954563,-0.00017725258493352935 +/- 0.0006224906205525958,-0.0003545051698670587 +/- 0.00039192021156341303,0.0008862629246676468 +/- 0.00032361746381398126,0.00011816838995568624 +/- 0.00023633677991137249,-0.0002067946824224509 +/- 0.00063429573274989,0.0 +/- 0.0002954209748892156,0.00023633677991137249 +/- 0.000508261463340773,-0.0002954209748892156 +/- 0.00041778834929781023,0.00017725258493352935 +/- 0.0003545051698670587,-0.00017725258493352935 +/- 0.000442145629160877,0.0 +/- 0.0,0.00011816838995568624 +/- 0.0002707577958614958,0.0005612998522895096 +/- 8.862629246676469e-05,-0.0002067946824224509 +/- 0.00018916172045591774,0.0006203840472673528 +/- 0.0004845264244270795,-0.002156573116691274 +/- 0.000477267191178831,0.0001477104874446078 +/- 0.0006505972096172857,-0.0001477104874446078 +/- 0.0001477104874446078,0.000265878877400294 +/- 0.0004661664353931881,0.00017725258493352935 +/- 0.00027075779586149573,-0.0016248153618906858 +/- 0.00059452324364839,0.00011816838995568624 +/- 0.0002707577958614958,2.954209748892156e-05 +/- 0.00024539509196212794,0.0002067946824224509 +/- 0.0001353788979307479,-2.954209748892156e-05 +/- 8.862629246676468e-05,0.0 +/- 0.0,0.0 +/- 0.0,5.908419497784312e-05 +/- 0.00011816838995568624,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003840472673559803 +/- 0.00018916172045591774,5.908419497784312e-05 +/- 0.00011816838995568624,0.00047267355982274497 +/- 0.0004614623146769048,-0.0005022156573116666 +/- 0.0003748471946957003,0.00011816838995568624 +/- 0.000531757754800588,0.000265878877400294 +/- 0.0003355337279645639,0.00023633677991137249 +/- 0.00028945225911765614,-0.00011816838995568624 +/- 0.0003783234409118355,-0.00017725258493352935 +/- 0.0006224906205525958,5.908419497784312e-05 +/- 0.00011816838995568624,0.0005612998522895096 +/- 0.0003840472673559803,-0.00047267355982274497 +/- 0.0006363562549051079,-0.001270310192023627 +/- 0.00063429573274989,-2.954209748892156e-05 +/- 0.0005674851613677532,0.00011816838995568624 +/- 0.0003545051698670587,-0.0006794682422451958 +/- 0.0005455298467538935,-0.0001477104874446078 +/- 0.00035573396096875135,0.0008567208271787252 +/- 0.0006665000988288578,-0.0003840472673559803 +/- 0.0003249630723781372,0.00047267355982274497 +/- 0.0002707577958614958,-0.002865583456425391 +/- 0.00039744827317795097,-0.00023633677991137249 +/- 0.0005573991806237255,0.00023633677991137249 +/- 0.000368980679373611,8.862629246676468e-05 +/- 0.0002307311573384524,0.0002067946824224509 +/- 0.0006743109134719804,-0.000265878877400294 +/- 0.0008192274519268522,2.954209748892156e-05 +/- 0.00030842855270045774,-0.0001477104874446078 +/- 0.0003794751131067965,-0.0006203840472673528 +/- 0.0004845264244270794,2.954209748892156e-05 +/- 0.0002067946824224509,-5.908419497784312e-05 +/- 0.000368980679373611,-0.0012998522895125487 +/- 0.001106942038120833,8.862629246676468e-05 +/- 0.0006203840472673527,0.0003545051698670587 +/- 0.00031817812745255395,0.0006794682422451958 +/- 0.0004188315178362704,-0.0010930576070900977 +/- 0.00029689440535068945,-0.0003840472673559803 +/- 0.0002307311573384524,0.0 +/- 0.0,-0.0003545051698670587 +/- 0.00011816838995568624,0.000531757754800588 +/- 0.00031817812745255395,-0.0003545051698670587 +/- 0.0004538343130202995,0.00047267355982274497 +/- 0.00042194554969233756,0.0021565731166913404 +/- 0.0009346701340949528,0.0007680945347119606 +/- 0.0003012714631369429,0.0002954209748892156 +/- 0.0005284651054652356,-0.0012112259970457838 +/- 0.00046616643539318815,-0.0004135893648449018 +/- 0.0006632184437413155,0.0002067946824224509 +/- 0.0004952157936260007,-0.001683899556868529 +/- 0.001167193280067256,-0.001802067946824215 +/- 0.0005022156573116666,-0.0003249630723781372 +/- 0.0006665000988288578,-0.0019497784342688228 +/- 0.000442145629160877,-0.00017725258493352935 +/- 0.00042194554969233756,-2.954209748892156e-05 +/- 0.0005358451151319634,-0.0031019202363367637 +/- 0.0016301778034057692,-0.004431314623338234 +/- 0.0008663443603317639,-0.0012112259970457838 +/- 0.000786619022493015,-0.000265878877400294 +/- 0.0005193026833455495,0.0008271787296898036 +/- 0.0007332155773111251,-0.0025110782865583325 +/- 0.0003794751131067965,-0.0027178729689807833 +/- 0.0009323328707863763,-0.0002067946824224509 +/- 0.0004188315178362704,0.0011816838995568734 +/- 0.0006054328369843375,-0.0011225997045790192 +/- 0.0006445324735382959,0.0016248153618907079 +/- 0.0005159305523360171,-0.001004431314623333 +/- 0.000689034197322927,-0.00017725258493352935 +/- 0.0006499261447562743,-0.0003840472673559803 +/- 0.00037484719469570025
