,accx_perm_entropy,scl_energy,accy_max,accz_perm_entropy,accy_sum,accy_perm_entropy,scl_max,accy_pct_95,accy_ptp,accy_peaks,accy_mean,accx_lineintegral,bvp_perm_entropy,hrv_lineintegral,accz_sum,accz_mean,hrv_iqr,hrv_entropy,scl_pct_5,accy_min,accz_pct_5,scl_rms,hrv_std,hrv_svd_entropy,accy_pct_5,scl_svd_entropy,hrv_min,accy_lineintegral,hrv_pct_5,accy_rms,scl_iqr_5_95,scr_energy,bvp_max,hrv_energy,accy_iqr_5_95,scl_pct_95,accx_svd_entropy,accz_n_sign_changes,accz_min,hrv_sum,accx_max,accz_std,accy_iqr,accz_peaks,bvp_n_above_mean,accx_iqr_5_95,accx_entropy,hrv_mean,accy_skewness,accz_max,scl_mean,bvp_n_below_mean,accx_skewness,bvp_pct_95,hrv_n_above_mean,bvp_svd_entropy,hrv_ptp,hrv_pct_95,bvp_ptp,hrv_iqr_5_95,accy_n_sign_changes,accz_kurtosis,accy_entropy,accx_iqr,bvp_skewness,hrv_rms,bvp_std,accz_svd_entropy,scl_entropy,bvp_n_sign_changes,accy_n_above_mean,accz_n_above_mean,accx_ptp,bvp_lineintegral,accx_min,accx_peaks,scl_iqr,scl_ptp,bvp_kurtosis,bvp_iqr,bvp_rms,scl_n_above_mean,accy_n_below_mean,accz_n_below_mean,accx_n_sign_changes,accz_skewness,accz_iqr,accy_kurtosis,scl_n_below_mean,scr_perm_entropy,hrv_skewness,scl_std,scl_kurtosis,accy_energy,hrv_kurtosis,hrv_perm_entropy,scl_lineintegral,scr_n_above_mean,accz_ptp,bvp_sum,scr_entropy,scl_n_sign_changes,hrv_n_sign_changes,hrv_n_below_mean,scr_skewness,scr_peaks,scr_min,scl_skewness,bvp_entropy,scl_peaks,scr_n_sign_changes,scr_svd_entropy,scr_iqr,bvp_mean,scr_pct_5,scr_n_below_mean,bvp_iqr_5_95,bvp_peaks,scl_perm_entropy,scr_kurtosis,bvp_min,accx_n_below_mean,scr_sum,scr_mean,accz_lineintegral,scl_min,accx_n_above_mean,hrv_max,accx_std,scr_iqr_5_95,scr_pct_95,accz_entropy,hrv_peaks,accz_energy,scr_std,accx_kurtosis,scr_max,scr_rms,bvp_energy,scr_ptp,accx_mean,scr_lineintegral,bvp_pct_5,accy_svd_entropy,accx_pct_5,accx_rms,scl_sum,accx_energy,accz_iqr_5_95,accz_pct_95,accy_std,accx_sum,accz_rms,accx_pct_95
0,-0.0009436744323208957 +/- 0.001085930559688711,-0.00725449719846658 +/- 0.0009709276103305703,-0.0012680625184311677 +/- 0.002034797994691838,0.0009141846063107972 +/- 0.0011147778337620422,0.00746092598053667 +/- 0.0008135130772122405,-0.007726334414627012 +/- 0.002121628516497196,-0.005809495723975255 +/- 0.000698479462242812,0.008581539368917679 +/- 0.0019846017526854915,-0.002742553818932514 +/- 0.0010554721420332337,-0.0008257151282807795 +/- 0.0006698800761781532,0.00881745797699789 +/- 0.0012749021717025774,2.94898260099985e-05 +/- 0.0007512674257066813,-0.0011501032143910628 +/- 0.0007396010736646914,0.0008846947803007654 +/- 0.0009418295147550147,-0.00038336773813040236 +/- 0.0011725682897122443,0.0035092892951930853 +/- 0.0006108025708407062,-0.0005308168681805059 +/- 0.0007199384025794078,0.0011206133883809755 +/- 0.0008320103792194625,-0.005485107637864961 +/- 0.0009619290138778971,-0.00011795930404013832 +/- 0.0011206133883810087,0.0036272485992332017 +/- 0.0008346193864986682,-0.002595104688882377 +/- 0.000967338216859735,0.0014450014744912588 +/- 0.0006248782099798643,0.0012090828664110486 +/- 0.00075126742570669,0.00675317015629604 +/- 0.0013348829605138604,-0.0038926570333235435 +/- 0.0008728191440252621,-0.0040695959893837005 +/- 0.0006297303598956792,0.0030374520790326766 +/- 0.0011116530123840103,-0.013299911530522002 +/- 0.0014593739937078954,-0.0016809200825715688 +/- 0.0005603066941905132,0.0005897965202005029 +/- 0.00026376502241225283,0.00017693895606013532 +/- 0.0004606458080747038,2.9489826009987397e-05 +/- 0.0006108025708406833,-0.004806841639634363 +/- 0.000951475423468094,0.0019168386906516677 +/- 0.0007718226085698829,-0.0026245945148924087 +/- 0.0011531238452384097,0.0017693895606015419 +/- 0.0006594125560305861,0.0007962253022706812 +/- 0.0007695658124859751,-0.00746092598053677 +/- 0.0009961277354205195,-0.0010616337363610006 +/- 0.0006213891921470359,-0.0018873488646417359 +/- 0.0006487761722205927,-0.00029489826010029583 +/- 0.000757607347606337,-0.0008846947803008321 +/- 0.0011572643391535471,0.0008846947803007543 +/- 0.0007912950672367337,-0.004541433205544132 +/- 0.0009344134189180107,-0.00047183721616043115 +/- 0.0005308168681804751,0.00126806251843109 +/- 0.0002963690834892657,-0.006222353288115623 +/- 0.001175531195989094,-8.846947803011762e-05 +/- 0.001004820114267244,0.0019168386906516788 +/- 0.0010321439103509022,-0.006517251548215919 +/- 0.0010422056648229114,-0.0007667354762607159 +/- 0.0009250596957451243,0.0006487761722205665 +/- 0.00034390751370364355,0.0002948982601002403 +/- 0.0009956911245139566,0.0 +/- 0.0,0.0010026540843408593 +/- 0.0007126538468649101,0.002005308168681763 +/- 0.0006297303598956648,-0.00032438808611032763 +/- 0.0012262237031136474,-0.0017988793866116515 +/- 0.0007740728250313768,0.0005603066941904933 +/- 0.00042632946902982006,-0.0012090828664111264 +/- 0.0008283439637386184,-0.00023591860808024333 +/- 0.00025708634288059833,0.00014744913005010352 +/- 0.00014744913005010352,0.0006192863462105236 +/- 0.0007962253022706955,-0.0014744913005013682 +/- 0.000932550179937616,-0.00657623120023596 +/- 0.0011946109761444479,-0.0015629607785314415 +/- 0.0006859158566566269,-8.846947803010652e-05 +/- 0.001150103214391029,-0.0016514302565615257 +/- 0.000662044951950578,-0.0009141846063108527 +/- 0.0006248782099798794,0.0011501032143909963 +/- 0.0005963948220630115,-0.00020642878207021153 +/- 0.00032438808611029635,-0.0012385726924211472 +/- 0.0007199384025794288,-0.006015924506045456 +/- 0.0013201432784193026,-0.0015924506045414844 +/- 0.0006487761722206109,0.00056030669419046 +/- 0.0005509154141040711,-0.0014155116484813157 +/- 0.0005868401280487344,-0.0007372456502506952 +/- 0.0005634023348434905,-0.0006782659982306316 +/- 0.0006467623768641032,0.0005897965202005029 +/- 0.0006185838090062868,-0.0009731642583309053 +/- 0.0006600716392096531,0.0006487761722205554 +/- 0.0004128575641403628,0.0017693895606015531 +/- 0.0006185838090062762,0.0007962253022706812 +/- 0.00037418394398258545,-0.00011795930404011612 +/- 0.0005626300214785975,0.0005603066941904711 +/- 0.0003349400380890746,-0.0017988793866116736 +/- 0.0010338276698884158,-0.0005897965202005473 +/- 0.00045685442007755117,-8.846947803010652e-05 +/- 0.00026540843409023323,0.0 +/- 0.0,-8.846947803011762e-05 +/- 0.00029636908348925354,-0.0027720436449425456 +/- 0.00047915295810296605,2.9489826010020703e-05 +/- 8.846947803006212e-05,-0.0008257151282807685 +/- 0.001077892473164098,0.00020642878207015601 +/- 0.00018882701968246375,-0.0003538779121203484 +/- 0.0004530313033245994,-0.00017693895606017972 +/- 0.0003283848046493521,2.94898260099985e-05 +/- 0.0003349400380890697,-0.003332350339133039 +/- 0.0005445645919380543,5.8979652020041405e-05 +/- 0.0001179593040400828,5.8979652020041405e-05 +/- 0.0001179593040400828,-0.00032438808611030546 +/- 0.0003078828224391045,0.0 +/- 0.0,0.0006487761722205442 +/- 0.0002889401053120863,-0.00023591860808023224 +/- 0.000220681650650192,5.8979652020041405e-05 +/- 0.0001179593040400828,-5.897965202005251e-05 +/- 0.00017693895606015752,0.00029489826010022926 +/- 0.00026376502241225283,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00035387791212030393 +/- 0.00031761514639541796,-0.0003243880861103166 +/- 0.0003833677381303477,8.8469478030051e-05 +/- 0.00018882701968246375,-0.00017693895606019083 +/- 0.0002359186080802128,-0.00017693895606019083 +/- 0.0003538779121203169,0.0006192863462105236 +/- 0.0006248782099798433,0.002152757298731889 +/- 0.0008135130772122384,0.0006487761722205442 +/- 0.00022068165065018013,0.00047183721616038675 +/- 0.0003776540393649518,-3.3306690738754695e-17 +/- 0.0008648114596646952,-0.00041285756414038977 +/- 0.0004969713814907938,-0.00032438808611032763 +/- 0.00035996920128970167,-2.2204460492503132e-17 +/- 0.00037302007197502496,0.0018283692126216055 +/- 0.0006433920445081476,-0.0024476555588322513 +/- 0.0010472002892695142,-0.0005603066941905266 +/- 0.0004836691084298858,-2.948982601006511e-05 +/- 0.0008988351904528622,-3.3306690738754695e-17 +/- 0.000734290745973976,-0.0005308168681804948 +/- 0.0004899217848963684,-0.0003833677381303802 +/- 0.0004764227195931459,-0.0013270421704512313 +/- 0.0008049156038900902,0.00041285756414034537 +/- 0.00032838480464937207,-0.00020642878207021153 +/- 0.0005603066941904915,0.0007077558242406079 +/- 0.0004791529581029633,-0.0017988793866116626 +/- 0.00042632946902983925,-2.2204460492503132e-17 +/- 0.00018651003598751687,0.0008257151282807018 +/- 0.0004899217848963818,-0.00238867590681221 +/- 0.0006248782099798747,-0.00014744913005015903 +/- 0.00048005958702739346,0.00044234739015036606 +/- 0.0006884469200783543,0.00011795930404008281 +/- 0.0005469547918310523,-0.0030374520790327876 +/- 0.0008346193864986525,-0.0021527572987319775 +/- 0.0008552049542907627,-0.0019168386906517564 +/- 0.001023683571672657,0.00023591860808018782 +/- 0.0012704605855816961,-0.002801533470952566 +/- 0.001065313587035595,-0.00041285756414038977 +/- 0.0006487761722205786,0.0005308168681804393 +/- 0.0009399809761432533,0.0022412267767619844 +/- 0.0008567289322520548,-0.0004718372161604534 +/- 0.0007003445642605613,0.002506635210852204 +/- 0.0010151527265148,-0.0008552049542908224 +/- 0.0010422056648229086,-0.0009141846063108639 +/- 0.0006653208005118596
