,accy_pct_95,accy_iqr_5_95,bvp_perm_entropy,scl_energy,accx_perm_entropy,accy_ptp,accy_perm_entropy,accy_max,hrv_lineintegral,scl_rms,scl_max,hrv_iqr_5_95,accy_std,scl_iqr_5_95,accx_svd_entropy,accy_mean,hrv_entropy,accy_peaks,hrv_std,accz_min,accy_energy,hrv_max,scl_lineintegral,hrv_iqr,accz_svd_entropy,accz_entropy,bvp_n_sign_changes,hrv_peaks,bvp_svd_entropy,accz_perm_entropy,accz_ptp,accz_lineintegral,hrv_pct_5,scr_mean,hrv_energy,accy_n_below_mean,hrv_ptp,bvp_pct_95,accx_skewness,hrv_min,hrv_rms,accz_pct_5,scl_svd_entropy,accx_n_above_mean,accx_pct_5,accx_lineintegral,accz_skewness,accy_n_above_mean,accx_std,scl_skewness,accx_n_below_mean,scl_iqr,hrv_sum,scr_ptp,hrv_skewness,hrv_svd_entropy,scl_std,accz_energy,accy_n_sign_changes,accy_entropy,scr_n_above_mean,scr_pct_5,scr_kurtosis,scl_perm_entropy,accx_kurtosis,accy_skewness,bvp_max,bvp_iqr_5_95,accz_n_above_mean,accz_n_below_mean,scl_kurtosis,scl_ptp,accx_iqr,hrv_perm_entropy,scr_entropy,accz_peaks,bvp_std,bvp_sum,hrv_kurtosis,scl_n_above_mean,scl_n_below_mean,hrv_n_sign_changes,bvp_entropy,scr_peaks,scl_peaks,scl_n_sign_changes,scr_n_sign_changes,bvp_mean,hrv_n_above_mean,scr_skewness,scr_min,scr_n_below_mean,scr_perm_entropy,bvp_kurtosis,scr_std,bvp_n_below_mean,scr_pct_95,bvp_skewness,scr_energy,scr_lineintegral,accz_kurtosis,hrv_mean,accz_mean,hrv_n_below_mean,scr_iqr_5_95,accz_n_sign_changes,bvp_pct_5,accy_pct_5,bvp_lineintegral,accy_lineintegral,accz_std,accx_iqr_5_95,accx_peaks,hrv_pct_95,accx_min,bvp_energy,scl_entropy,bvp_iqr,bvp_ptp,bvp_peaks,scr_rms,scl_pct_95,bvp_rms,scr_svd_entropy,accx_n_sign_changes,accz_sum,scr_sum,accz_iqr,accx_max,scr_max,accy_iqr,accy_kurtosis,accy_svd_entropy,bvp_min,accy_sum,scl_min,scr_iqr,scl_pct_5,accx_ptp,scl_sum,scl_mean,accx_rms,accz_rms,accx_entropy,accy_min,accy_rms,bvp_n_above_mean,accz_iqr_5_95,accz_max,accx_mean,accz_pct_95,accx_energy,accx_pct_95,accx_sum
0,0.023342175066312955 +/- 0.0018584005623854365,-0.00035366931918660025 +/- 0.0008419013767807558,0.00023577954612434836 +/- 0.0006949499630151305,0.0007073386383730895 +/- 0.0008146345394096923,-0.007161803713527881 +/- 0.0016145412230830886,0.0012673150604184725 +/- 0.0009417356503784399,-0.001119952844090799 +/- 0.0014958535267255552,0.005216622458001752 +/- 0.0016984414422898976,0.0007957559681697312 +/- 0.000646381143514916,0.001503094606542843 +/- 0.0009268603120257463,-0.0014146772767462679 +/- 0.0006823363927374085,0.0010315355142941018 +/- 0.0007935698212694639,-0.001002063071028636 +/- 0.0012724452192704365,-0.018773946360153303 +/- 0.001193906814060073,-0.0011788977306218973 +/- 0.0008231205448729183,0.0050103153551429025 +/- 0.0015370945841916047,0.0009725906277630147 +/- 0.00047614189276166084,-0.00020630710285884923 +/- 0.0004940481760754502,0.0020925434718537805 +/- 0.0005180782738357578,-0.0014441497200118115 +/- 0.001098417044125215,0.0024462127910403475 +/- 0.0008341274210483403,0.0013262599469495927 +/- 0.001259063328222458,-0.0005599764220454051 +/- 0.0006778661951075677,0.00047155909224871895 +/- 0.00047887052193552063,-0.001974653698791662 +/- 0.000844476792330941,0.0010020630710285473 +/- 0.000988096352150913,-0.0006778661951076126 +/- 0.0008236480172403163,8.841732979663064e-05 +/- 0.0001350597021796448,0.0003241968759209901 +/- 0.0008172958811589771,-0.0019746536987916507 +/- 0.0011939068140600717,-0.0016504568228706384 +/- 0.0007708044108825228,0.00041261420571760967 +/- 0.0007122337738635189,-0.002652519893899241 +/- 0.0013441502211601949,-0.004951370468611882 +/- 0.0009845737157966486,-0.0009431181844975489 +/- 0.0012208850679167773,0.0009136457412319387 +/- 0.00040517910653896827,0.0016209843796050282 +/- 0.0008257545373487615,-0.0001768346595932946 +/- 0.0006999317469518424,-0.00047155909224877446 +/- 0.000420950688390383,-0.0002652519893899696 +/- 0.0008382825024066019,-0.0015030946065429207 +/- 0.0011448820866227466,0.0035956380783966567 +/- 0.0011700225901137304,8.841732979660843e-05 +/- 0.0006855115443332167,2.947244326551024e-05 +/- 0.0005180782738357578,-0.0006189213085765032 +/- 0.0010744312486624435,-0.0019157088122605636 +/- 0.0007713676586090506,-0.00026525198938994745 +/- 0.0004650673102876391,8.841732979659733e-05 +/- 0.0009040885145993716,0.001296787503684016 +/- 0.0011199528440907786,-1.1102230246251566e-17 +/- 0.00013180477320954735,0.00041261420571762073 +/- 0.0003774314316199901,-0.0031830238726790806 +/- 0.0009667680204454475,-0.002239905688181587 +/- 0.001223727644681805,-0.0024462127910404143 +/- 0.0004940481760754681,-0.00014736221632779544 +/- 0.0004420866489832013,-0.0002947244326555021 +/- 0.0004752288681578839,-0.009902740937223741 +/- 0.001451050235790285,-0.0012378426171529954 +/- 0.0009757114858383212,-0.00014736221632776213 +/- 0.0005782910955009955,0.0007957559681697202 +/- 0.0005280422300963556,8.841732979661954e-05 +/- 0.00023018714046290723,-2.2204460492503132e-17 +/- 0.00018640009785845181,-0.00035366931918661136 +/- 0.0002205515701016294,0.00011788977306216308 +/- 0.00023577954612436782,0.00017683465959325017 +/- 0.00027011940435930893,0.0009136457412319277 +/- 0.0006104425339584007,0.00035366931918652257 +/- 0.0006154026825175663,-0.0006189213085765144 +/- 0.0006104425339583728,-2.9472443265599056e-05 +/- 0.0004051791065389868,0.00011788977306215198 +/- 0.0004603742809258401,5.894488653106489e-05 +/- 0.0003174279285077819,0.0008252284114352749 +/- 0.0006430127977975482,-0.0024167403477748594 +/- 0.0006293591660495899,-0.0006778661951076126 +/- 0.00039651117144337355,0.00023577954612434836 +/- 0.00025693480362748043,0.0031240789861479044 +/- 0.0006068747504265859,-0.0008252284114353525 +/- 0.0009577410438710248,2.9472443265543545e-05 +/- 8.841732979663064e-05,-5.8944886531109296e-05 +/- 0.00011788977306221859,0.0005305039787798172 +/- 0.0002887697898948731,-2.9472443265587957e-05 +/- 0.0003347426080636856,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008841732979664285 +/- 0.0002947244326554577,0.0 +/- 0.0,-2.9472443265554648e-05 +/- 0.00020630710285883495,0.0 +/- 0.0,0.0 +/- 0.0,0.00011788977306215198 +/- 0.0003005611266485561,-8.841732979667505e-05 +/- 0.00018871571581001497,-0.00041261420571769847 +/- 0.00023577954612438723,-0.0005010315355143513 +/- 0.00018871571580996642,8.841732979661954e-05 +/- 0.00023018714046290725,0.0013557323902151142 +/- 0.0009245144203571021,-0.0016504568228706607 +/- 0.0004966784422738916,0.0010904804008252 +/- 0.00041784399878448187,0.0010904804008252 +/- 0.0005599764220453647,-0.0027114647804303282 +/- 0.0006694852161273555,-0.0015325670498084643 +/- 0.0006694852161273614,-0.005599764220453896 +/- 0.0008742939566278446,0.00032419687592096793 +/- 0.0006905614213887377,-0.0006483937518420579 +/- 0.0011322942948599204,0.001974653698791595 +/- 0.0010298499976219458,-5.89448865311426e-05 +/- 0.0004331546848422937,-0.000501031535514318 +/- 0.0004381393677370602,-2.947244326556575e-05 +/- 0.000878753405002979,-0.0013852048334807242 +/- 0.0007461826643779665,-0.0001768346595933168 +/- 0.0009792660021123395,-0.0003536693191865892 +/- 0.0009016833799456849,-0.0015620394930739967 +/- 0.0013763978106496589,-3.3306690738754695e-17 +/- 0.001062644054071323,0.001296787503684027 +/- 0.0006746550629094863,-0.0006483937518420579 +/- 0.0004331546848422651,-0.0005305039787798837 +/- 0.0011625748849581935,-0.0014146772767462568 +/- 0.001336373008989647,0.0016799292661361265 +/- 0.0011342105160562412,0.00170940170940167 +/- 0.0005714918782689275,0.00041261420571760967 +/- 0.0007708044108825218,2.9472443265521343e-05 +/- 0.0009636181977171739,0.000884173297966373 +/- 0.0009320004892921819,-0.00294724432655471 +/- 0.000632113486281374,0.002063071028588237 +/- 0.0008742939566278446,0.0004420866489831754 +/- 0.0003785803884074542,0.000825228411435297 +/- 0.0006011222532971187,0.0024462127910403475 +/- 0.0004178439987844999,0.0010315355142940907 +/- 0.0012930982003230462,-0.004244031830238748 +/- 0.0008356879975689919,-0.0016504568228706495 +/- 0.0013961354886327148,-0.002917771883289144 +/- 0.0007273187550399713,-0.0011788977306218973 +/- 0.0007908286392572178,-0.007721780135573264 +/- 0.0014900353268216388,-0.0010904804008252556 +/- 0.0004940481760754416,0.0006483937518419914 +/- 0.0005560849473655778,0.00017683465959323908 +/- 0.0008356879975689739,0.0025346301208370005 +/- 0.0019109419484170135,0.000324196875920979 +/- 0.0006382672510376503,-0.0023283230179782398 +/- 0.0004260781696080428,5.894488653106489e-05 +/- 0.0008622893509182199,-0.001473622163277355 +/- 0.0008742939566278446,-0.0024167403477748707 +/- 0.0007314868049508316,-0.003212496315944635 +/- 0.0007030274354185975,-0.003772472737990007 +/- 0.001085290459152495,0.002976716769820176 +/- 0.0009268603120257344,-0.001002063071028636 +/- 0.0006483937518420256,-0.0008841732979664174 +/- 0.0007685472920957885,0.0020335985853226933 +/- 0.0008172958811589842,0.00123784261715294 +/- 0.000754862863239948,0.002269378131447064 +/- 0.0005280422300963588,5.894488653106489e-05 +/- 0.001242045829985586,-0.002122015915119413 +/- 0.0010106942646320232,-0.0003831417624521327 +/- 0.001110997749777253,-0.0020041261420572164 +/- 0.0011399398529804694,-0.0005599764220454384 +/- 0.001106296750906186,-0.00486295313881524 +/- 0.0015042499446124337
