,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_std,bvp_pct_95,bvp_perm_entropy,bvp_n_sign_changes,bvp_iqr_5_95,bvp_lineintegral,bvp_sum,bvp_energy,bvp_entropy,bvp_rms,bvp_mean,bvp_iqr,bvp_skewness,bvp_pct_5,bvp_max,bvp_min,bvp_svd_entropy,bvp_kurtosis,bvp_ptp
0,-0.00714508580343215 +/- 0.003032947485024703,0.028455538221528853 +/- 0.003879006619137606,0.04536661466458656 +/- 0.003372622556473427,-0.00605304212168486 +/- 0.002784438254892108,0.00483619344773788 +/- 0.0016758875509511081,-0.022870514820592824 +/- 0.004158202864750598,-0.017160686427457116 +/- 0.0044651591438373385,-0.0061778471138845496 +/- 0.0023131048977036725,-0.010202808112324501 +/- 0.002396816432088439,-0.0006552262090483762 +/- 0.0007572331419351995,-0.010296411856474275 +/- 0.001615248562314469,0.0 +/- 0.0,-0.01684867394695788 +/- 0.0015600624024961053,0.00024960998439934603 +/- 0.0004368174726988932,-0.04012480499219969 +/- 0.0026847581609109506,-0.0015600624024960873 +/- 0.001071798067851322,-0.010951638065522629 +/- 0.0020528903774846684,-0.001404056162246503 +/- 0.0031979376679452777,0.005273010920436816 +/- 0.0015566264815309234,-0.0006864274570982821 +/- 0.003330797165699215,-0.002402496099843998 +/- 0.002224060329135316,0.01088923556942275 +/- 0.004184807419826037
