,bvp_peaks,bvp_n_below_mean,bvp_max,bvp_perm_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min,bvp_energy,bvp_kurtosis,bvp_lineintegral,bvp_rms,bvp_n_above_mean,bvp_iqr,bvp_sum,bvp_std,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_skewness,bvp_pct_95,bvp_svd_entropy
0,0.025439354652837844 +/- 0.00718413090832026,0.030193027945836993 +/- 0.004035065721696706,0.027081532699510257 +/- 0.005583521311610775,0.006194180351483769 +/- 0.0036674981548046664,0.01719965427830601 +/- 0.0018539499329525886,-0.01091904350331313 +/- 0.004501117809279884,0.0018438490348603232 +/- 0.004145457965682495,0.0120138288677615 +/- 0.0017762100422700517,0.019129933736675354 +/- 0.0038764363449275002,-0.015211754537597188 +/- 0.0019403581953883785,0.003284356093344909 +/- 0.0006338231057332322,0.0548545087870931 +/- 0.004318062574519193,0.05223278594065115 +/- 0.0020373883270800503,0.0004609622587151141 +/- 0.0003689498264150359,0.01158167675021612 +/- 0.0018795167306597537,-0.016594641313742386 +/- 0.0016409139574644893,0.001411696917314964 +/- 0.0007778738115816773,0.05217516565831176 +/- 0.0026071188032016457,0.0 +/- 0.0,0.006741573033707915 +/- 0.004665464126763977,0.01604724863151834 +/- 0.002757508297297987,0.031835205992509406 +/- 0.0017105073591238704
