,bvp_rms,bvp_std,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_kurtosis,bvp_energy,bvp_pct_95,bvp_n_sign_changes,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_pct_5,bvp_ptp,bvp_max,bvp_entropy,bvp_sum,bvp_mean,bvp_peaks,bvp_iqr
0,0.21444214264575318 +/- 0.004797970103108263,0.14519088487718262 +/- 0.004594691611737309,0.028410772417875107 +/- 0.0021827864947719247,-0.004320804971885172 +/- 0.005627947513236959,-0.004320804971885172 +/- 0.005627947513236959,0.004172832198875409 +/- 0.001094998520272293,0.045190884877182605 +/- 0.002866397234866017,0.004054453980467587 +/- 0.0035662359275824345,-0.004320804971885151 +/- 0.0028050892242847663,0.011601065403965683 +/- 0.001460664418970446,0.009411068363421126 +/- 0.0016306572730341584,0.005031074282332048 +/- 0.0044706392662401265,-0.004794317845516416 +/- 0.0031896285493477183,-0.010417283219887552 +/- 0.00324138066175628,-0.007428233205090262 +/- 0.0028889197084786705,-0.011216336194140253 +/- 0.002567913892220782,-0.004912696063924249 +/- 0.0011999487974378973,0.0 +/- 0.0,5.918910920390541e-05 +/- 0.0009054192684686638,5.918910920390541e-05 +/- 0.0009054192684686638,0.0078425569695176 +/- 0.00225093777683416,0.032198875406925134 +/- 0.002813195534374952
