,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_std,bvp_pct_95,bvp_perm_entropy,bvp_n_sign_changes,bvp_iqr_5_95,bvp_lineintegral,bvp_sum,bvp_energy,bvp_entropy,bvp_rms,bvp_mean,bvp_iqr,bvp_skewness,bvp_pct_5,bvp_max,bvp_min,bvp_svd_entropy,bvp_kurtosis,bvp_ptp
0,0.034517465956187134 +/- 0.0036381981043782496,0.08801065719360575 +/- 0.005006462456749967,0.08294849023090592 +/- 0.004553140066247582,0.0021610420367081384 +/- 0.0014685751041814646,0.022439313203078758 +/- 0.0031070791624397856,0.06968620485494378 +/- 0.004119437249685949,-0.01095322676139725 +/- 0.0021753905353314104,0.016222616933096547 +/- 0.002138007114892568,0.003996447602131459 +/- 0.0027365058965983656,0.0006216696269982447 +/- 0.0011575615628192546,0.003670811130846685 +/- 0.0015164296595459924,0.0 +/- 0.0,0.004558910597986998 +/- 0.001757350157448883,-8.88099467139858e-05 +/- 0.0005928059323416385,0.0193013617525163 +/- 0.00173021186455919,-0.0017169923031379209 +/- 0.0025007355928884254,0.017229129662522248 +/- 0.001387255715081107,0.018324452338661958 +/- 0.004632611494047936,0.0017761989342806816 +/- 0.0023496903295422604,0.007460035523978725 +/- 0.0020286372645366433,0.0030787448194197985 +/- 0.001680884495746419,-0.006127886323268173 +/- 0.0018009427086151677
