,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_std,bvp_pct_95,bvp_perm_entropy,bvp_n_sign_changes,bvp_iqr_5_95,bvp_lineintegral,bvp_sum,bvp_energy,bvp_entropy,bvp_rms,bvp_mean,bvp_iqr,bvp_skewness,bvp_pct_5,bvp_max,bvp_min,bvp_svd_entropy,bvp_kurtosis,bvp_ptp
0,-0.013663428392353471 +/- 0.003013027976614698,0.012660607959887226 +/- 0.003461977932846507,0.0168599185208399 +/- 0.0038376106586879622,-0.004073958006894363 +/- 0.0014631924199221236,0.0022563459730492452 +/- 0.0013717373004223877,0.006518332811031069 +/- 0.0027312765364463716,0.003729238483234121 +/- 0.0025783118987247285,0.004982764023817044 +/- 0.0020088211232262504,-0.016389846443121213 +/- 0.0011729844733445835,0.00021936696960204172 +/- 0.0008057010424432742,-0.0020683171419617285 +/- 0.0011141578711771425,0.0 +/- 0.0,-0.0028517706048260317 +/- 0.0019239167004914946,0.0006267627702914891 +/- 0.0007146195080533516,-0.00880601692259474 +/- 0.0017697032784074658,-0.035443434659981156 +/- 0.0017972360963885413,-0.0010341585709808365 +/- 0.0008414742451957008,0.008649326230022004 +/- 0.0009729974739116275,-0.017956753368849866 +/- 0.0025538179544818997,-0.015355687872140367 +/- 0.0031587848745482003,-0.010466938263867109 +/- 0.001917525357665728,-0.020087746787840755 +/- 0.0018026921990936533
