,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_std,bvp_pct_95,bvp_perm_entropy,bvp_n_sign_changes,bvp_iqr_5_95,bvp_lineintegral,bvp_sum,bvp_energy,bvp_entropy,bvp_rms,bvp_mean,bvp_iqr,bvp_skewness,bvp_pct_5,bvp_max,bvp_min,bvp_svd_entropy,bvp_kurtosis,bvp_ptp
0,0.05335898194732165 +/- 0.005294117586952327,0.026487126368748115 +/- 0.003459526217913717,0.017016868896123073 +/- 0.003610656948559349,-0.002781888132583643 +/- 0.001510192461932297,-0.010654039656703196 +/- 0.0014558595887835006,0.02770050310742821 +/- 0.0025533772844182233,0.009411068363421093 +/- 0.0027149677280094136,-0.012400118378218427 +/- 0.0017530870931778484,-0.0013317549570879383 +/- 0.0028052453357702402,-0.0005327019828351487 +/- 0.0005424771464878079,-0.01015093222847 +/- 0.0027254319313034106,0.0 +/- 0.0,-0.005711749038177028 +/- 0.002422599466203948,5.9189109203894305e-05 +/- 0.0009150414225356818,-0.01435335898194735 +/- 0.003507298100251209,-0.00585972181118678 +/- 0.002141468187644338,-0.010269310446877811 +/- 0.0020844737085457645,-0.030748742231429448 +/- 0.003248533206002097,-0.004735128736312544 +/- 0.0031235927320411466,0.007605800532701945 +/- 0.002673520368409413,-0.017401598105948546 +/- 0.002233555757811559,-0.0179934891979876 +/- 0.003324089039857703
