,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_std,bvp_pct_95,bvp_perm_entropy,bvp_n_sign_changes,bvp_iqr_5_95,bvp_lineintegral,bvp_sum,bvp_energy,bvp_entropy,bvp_rms,bvp_mean,bvp_iqr,bvp_skewness,bvp_pct_5,bvp_max,bvp_min,bvp_svd_entropy,bvp_kurtosis,bvp_ptp
0,0.015913146936347433 +/- 0.004587265415340973,0.05279595478881621 +/- 0.0031146310507434542,0.051279000594884015 +/- 0.004659882457481545,-0.008834027364663866 +/- 0.0016933307944664326,0.021088637715645474 +/- 0.0028294536562668547,-0.004402141582391416 +/- 0.003925332941421446,-0.030130874479476478 +/- 0.00207805335808549,0.030725758477096975 +/- 0.0013827054490386228,-0.029089827483640675 +/- 0.0011271442784947323,-0.0007436049970255598 +/- 0.00129139163272412,-0.009101725163593078 +/- 0.0013836648839515942,0.0 +/- 0.0,-0.0025282569898869567 +/- 0.0020703757948000922,0.0002379535990482129 +/- 0.0008903408415880941,-0.03694229625223082 +/- 0.0022409051995047526,0.00675193337299228 +/- 0.002136826300495162,0.014574657941701385 +/- 0.0024419245391759433,0.016180844735276655 +/- 0.002627610092249587,0.002617489589530053 +/- 0.0034142402979849573,0.0004759071980963814 +/- 0.0024498822465168378,-0.01939321832242711 +/- 0.0015951323828425799,-0.005859607376561571 +/- 0.002623735180249883
