,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_std,bvp_pct_95,bvp_perm_entropy,bvp_n_sign_changes,bvp_iqr_5_95,bvp_lineintegral,bvp_sum,bvp_energy,bvp_entropy,bvp_rms,bvp_mean,bvp_iqr,bvp_skewness,bvp_pct_5,bvp_max,bvp_min,bvp_svd_entropy,bvp_kurtosis,bvp_ptp
0,0.005560357245750558 +/- 0.004296576427021035,0.025180063382310637 +/- 0.003967439927421968,0.028291558628637314 +/- 0.004082103198861074,-0.009276865456640693 +/- 0.0013984051972931843,0.002679343128781375 +/- 0.002825891568586303,0.008066839527513747 +/- 0.0014858884423195231,-0.02849322961682508 +/- 0.0026007436406995147,0.0029098242581389157 +/- 0.0019130020514011993,-0.011264765197349402 +/- 0.0012388360702967369,0.000576202823393901 +/- 0.0006043266195160703,-0.005070584845865677 +/- 0.0016409139574644937,0.0 +/- 0.0,-0.007087294727744109 +/- 0.0014242820045299075,0.00011524056467879796 +/- 0.0007858358799761287,-0.007865168539325807 +/- 0.0036941072581573634,0.006856813598386691 +/- 0.0032716956650137557,-0.012964563526361217 +/- 0.0016499937843015026,0.011985018726591811 +/- 0.003114161709448958,0.003082685105157068 +/- 0.0030327377960128574,0.0021607605877269286 +/- 0.002038202956591628,-0.01696917314894838 +/- 0.0017114775845899367,0.009046384327283264 +/- 0.0024076729951917264
